date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1
9/13/2018,414651.0,,1054427,711733,1072445,238671,956354,453723,282841.0,1593310,90984.0,348270.0,491503.0,801.0,256916.0,1821777.0,1821777.0,2051128.0,,3929856,140631,139131.0,3824053.0,711733,528331,357097.0,105364,66800.0,1054427,238671,588828,316610,2454633,66800.0
9/14/2018,444614.0,,1591531,553852,2065030,416863,1630330,409630,202323.0,999522,58450.0,701948.0,515805.0,1421.0,609144.0,1210116.0,1210116.0,2105865.0,,3056657,252790,190120.0,3405973.0,553852,516123,234528.0,444464,57328.0,1591531,416863,523019,365235,3686168,57328.0
9/17/2018,443834.0,,914881,562491,1560725,258587,2466331,230470,223534.0,630490,40705.0,530972.0,475309.0,1386.0,371446.0,1263968.0,1263968.0,2186751.0,,2536019,165024,135294.0,1947677.0,562491,495235,178902.0,340835,70161.0,914881,258587,655309,387866,3199960,70161.0
9/18/2018,589646.0,,1349433,1034075,1696190,308669,2079481,371276,287705.0,692352,100562.0,780245.0,479838.0,1042.0,418080.0,1778482.0,1778482.0,3410902.0,,2991871,321881,194978.0,2340958.0,1034075,504546,428225.0,276221,64445.0,1349433,308669,739544,362063,3923799,64445.0
9/19/2018,528779.0,,1663447,843665,1224535,183918,1489693,438273,193535.0,530245,42620.0,880046.0,666653.0,235.0,345929.0,1291377.0,1291377.0,2900711.0,,1926526,364011,258560.0,2151955.0,843665,883767,1398894.0,291086,82733.0,1663447,183918,861716,567781,2416068,82733.0
9/20/2018,581554.0,,2109313,893004,2209265,338599,2089723,253628,230063.0,661866,167374.0,702297.0,506497.0,920.0,333769.0,1786638.0,1786638.0,3247450.0,,4125266,226645,274536.0,3001091.0,893004,779285,255017.0,358614,52327.0,2109313,338599,680835,456467,3219532,52327.0
9/21/2018,934330.0,,2423885,1080183,15856515,549402,2420457,302567,630074.0,1284985,98372.0,1026053.0,1026032.0,1394.0,718640.0,4067293.0,4067293.0,4948189.0,,5631091,321075,310080.0,7758004.0,1080183,1754684,612980.0,2022057,162449.0,2423885,549402,1080041,665282,13649752,162449.0
9/24/2018,494213.0,,1509989,576410,1636325,188615,1919040,141997,269507.0,357436,35969.0,706521.0,541042.0,973.0,286013.0,1564451.0,1564451.0,2474652.0,,2389809,305747,205104.0,2373050.0,576410,746489,241122.0,284470,91399.0,1509989,188615,609091,245685,3486385,91399.0
9/25/2018,509596.0,,1583522,472604,1384080,278185,678417,203968,239045.0,514018,92084.0,1142303.0,377613.0,341.0,384120.0,1149050.0,1149050.0,3764642.0,,3794329,612174,112134.0,2314766.0,472604,668475,191504.0,255019,115472.0,1583522,278185,467790,275226,2165416,115472.0
9/26/2018,573179.0,,1366035,378684,1343340,388012,451355,151107,233247.0,567108,54052.0,689532.0,449506.0,2307.0,414576.0,1284017.0,1284017.0,2710503.0,,3747489,264488,173616.0,2636178.0,378684,515040,246367.0,240582,73539.0,1366035,388012,507919,256655,3443572,73539.0
9/27/2018,464481.0,,1433523,539440,1180710,209945,487323,194042,167631.0,743920,33925.0,777359.0,301562.0,463.0,261630.0,1600394.0,1600394.0,2352008.0,,3330293,268309,236116.0,3042382.0,539440,464169,387041.0,163708,79428.0,1433523,209945,491471,348719,2746069,79428.0
9/28/2018,655201.0,,1506011,872416,2050125,351274,663663,226558,328763.0,1025823,69427.0,1303646.0,907460.0,3680.0,323742.0,2063246.0,2063246.0,2963458.0,,2656022,216707,270583.0,3153945.0,872416,787640,312676.0,299030,100612.0,1506011,351274,943737,513758,3563611,100612.0
10/1/2018,355584.0,,1586715,408137,1172850,297094,832429,172205,261107.0,651040,68590.0,1446592.0,824238.0,323.0,290892.0,1875803.0,1875803.0,3236777.0,,2182177,205954,114387.0,2145399.0,408137,618069,262289.0,168788,39936.0,1586715,297094,530462,268935,1974877,39936.0
10/2/2018,465152.0,,2031005,745407,1392805,288469,570264,153161,304023.0,600711,101782.0,775164.0,661636.0,1070.0,273335.0,1936844.0,1936844.0,4416608.0,,3634725,142531,123997.0,3636444.0,745407,831324,508895.0,199521,170178.0,2031005,288469,778279,275101,3866387,170178.0
10/3/2018,320571.0,,2344691,939315,1131960,398267,433004,97685,244392.0,358470,526280.0,576460.0,733665.0,3180.0,346926.0,1923886.0,1923886.0,1805213.0,,2514898,122050,118024.0,2277129.0,939315,485731,315409.0,225011,151109.0,2344691,398267,899709,317010,2012481,151109.0
10/4/2018,552867.0,,5079382,1158008,1627125,401191,662799,258877,363786.0,656645,160924.0,793812.0,604636.0,24.0,384301.0,2206674.0,2206674.0,2722867.0,,2756039,236258,218545.0,2715171.0,1158008,824277,313478.0,274397,166251.0,5079382,401191,1284304,363541,2459886,166251.0
10/5/2018,530112.0,,2544342,1051165,2107925,243795,480918,496711,249352.0,800826,130034.0,551967.0,418803.0,410.0,393657.0,1785791.0,1785791.0,1938479.0,,4836273,266095,192160.0,2292985.0,1051165,1049927,244915.0,200064,136267.0,2544342,243795,1110631,310489,2498190,136267.0
10/8/2018,505024.0,,1824495,665684,2161045,276449,404556,187254,280181.0,736536,114927.0,888479.0,494538.0,208.0,341955.0,2028231.0,2028231.0,1761155.0,,2824891,520145,243549.0,3094407.0,665684,447549,389551.0,253536,168479.0,1824495,276449,766481,304120,3510593,168479.0
10/9/2018,606369.0,,2089229,1090055,2244880,322248,321342,172963,462118.0,639825,55930.0,1611963.0,537178.0,582.0,404632.0,2244917.0,2244917.0,2663632.0,,3424561,220153,239940.0,2321564.0,1090055,574232,154747.0,269728,221614.0,2089229,322248,679416,262711,2625882,221614.0
10/10/2018,619792.0,,1977711,1303701,2300750,306317,624453,342280,524021.0,1127860,50942.0,728691.0,675308.0,1492.0,635715.0,2828333.0,2828333.0,4484651.0,,5807291,214520,198450.0,4086309.0,1303701,655655,507125.0,437614,125937.0,1977711,306317,1426844,387922,2834526,125937.0
10/11/2018,1098839.0,,2893823,1584632,4248505,459456,645592,222948,578081.0,1079426,118653.0,2054012.0,987646.0,339.0,662142.0,3660234.0,3660234.0,5627661.0,,7034699,439181,511819.0,4334356.0,1584632,864076,437967.0,564859,142501.0,2893823,459456,1455450,634004,7099226,142501.0
10/12/2018,786443.0,,1804145,1073296,2536310,260458,664664,157335,310288.0,667057,146277.0,907568.0,867899.0,77.0,402901.0,2422706.0,2422706.0,3905179.0,,3682071,460422,314814.0,2113992.0,1073296,770895,356606.0,228223,235051.0,1804145,260458,999409,365674,3113825,235051.0
10/15/2018,599660.0,,1701217,1144408,1950765,174196,953666,228227,309184.0,553751,78069.0,1077364.0,569432.0,364.0,221445.0,1650983.0,1650983.0,2935315.0,,2222909,325797,239109.0,2874206.0,1144408,598986,128113.0,243243,288576.0,1701217,174196,879571,307774,3141143,288576.0
10/16/2018,728403.0,,2250474,985080,2437945,262774,1010034,110705,412398.0,1070493,33872.0,701541.0,711149.0,435.0,397013.0,2081703.0,2081703.0,3768647.0,,2815458,228371,212914.0,3072493.0,985080,615436,459356.0,232274,194771.0,2250474,262774,1063900,358475,3520769,194771.0
10/17/2018,528467.0,,1752684,650538,2366525,353604,845433,93515,703279.0,882442,57171.0,720517.0,744827.0,1002.0,364687.0,1915701.0,1915701.0,5217111.0,,4389727,215993,281055.0,1670927.0,650538,839337,274910.0,211048,132262.0,1752684,353604,1133580,503328,2841958,132262.0
10/18/2018,771184.0,,1841622,897047,2407170,292439,1625877,127651,527256.0,1925676,175599.0,1601330.0,593744.0,115.0,502109.0,3373422.0,3373422.0,2721052.0,,4535566,150289,348209.0,2658825.0,897047,658708,1163917.0,169060,130929.0,1841622,292439,977493,431720,3699157,130929.0
10/19/2018,805913.0,,3050548,719340,1906405,313394,730627,198637,427417.0,964805,130422.0,2369514.0,597626.0,2136.0,559886.0,3366567.0,3366567.0,5880226.0,,4670493,245602,233398.0,4280663.0,719340,560940,632061.0,284623,97501.0,3050548,313394,1675640,677185,4467381,97501.0
10/22/2018,314917.0,,1878875,840547,1639960,234812,433394,137942,305510.0,558720,65595.0,839785.0,662068.0,515.0,561167.0,1324777.0,1324777.0,2932595.0,,2172137,188727,160671.0,2281045.0,840547,402586,440063.0,160923,65895.0,1878875,234812,1313163,752366,2637700,65895.0
10/23/2018,639542.0,,2288186,795592,4166750,284186,666126,269679,326645.0,814098,93808.0,993132.0,775040.0,1353.0,337804.0,2074401.0,2074401.0,6235014.0,,5239547,462138,215894.0,3654881.0,795592,688640,615294.0,487769,278875.0,2288186,284186,1439220,2534954,5478844,278875.0
10/24/2018,569516.0,,1905473,868880,3111440,328117,512493,173410,399132.0,787954,161220.0,1097223.0,1334602.0,1380.0,300650.0,1324658.0,1324658.0,4352848.0,,12175237,331582,253825.0,2143607.0,868880,506554,588433.0,214174,229801.0,1905473,328117,1234121,1994019,3458612,229801.0
10/25/2018,614612.0,,2648504,813656,2975590,322692,719486,268867,387759.0,1727434,147498.0,634360.0,818435.0,848.0,380650.0,2144021.0,2144021.0,6576372.0,,5710868,439779,380379.0,2280597.0,813656,587000,992533.0,335505,119385.0,2648504,322692,1437057,1171076,6653349,119385.0
10/26/2018,613037.0,,8686675,670429,4042340,333151,516136,446454,464933.0,1029831,118587.0,718132.0,1177603.0,748.0,368597.0,1910072.0,1910072.0,4410398.0,,5209764,456869,299481.0,2176219.0,670429,679898,1599263.0,295509,267655.0,8686675,333151,1359222,1376324,6435821,267655.0
10/29/2018,404425.0,,4092083,480560,2272870,255413,379801,226518,449135.0,681809,104779.0,549306.0,643517.0,356.0,320196.0,1837570.0,1837570.0,3695579.0,,6423451,221043,251763.0,1802699.0,480560,614098,339853.0,236262,151603.0,4092083,255413,871601,805467,2554373,151603.0
10/30/2018,514244.0,,3225250,564353,3938800,232023,324758,273443,418013.0,721997,77408.0,873268.0,695564.0,371.0,321410.0,2816852.0,2816852.0,2874388.0,,3612142,233376,225517.0,2308127.0,564353,495914,212595.0,390242,126850.0,3225250,232023,864293,754676,3297167,126850.0
10/31/2018,834320.0,,4008640,1088478,3191690,334052,419251,812596,501549.0,1027601,71903.0,1480465.0,929822.0,633.0,367922.0,3047063.0,3047063.0,3320714.0,,5093074,353288,190801.0,2391368.0,1088478,725498,611417.0,293157,160763.0,4008640,334052,986029,726018,4564571,160763.0
11/1/2018,520168.0,,2548268,535825,2074450,309183,244714,302605,278685.0,477633,169621.0,1681648.0,632227.0,183.0,301388.0,1629936.0,1629936.0,2249823.0,,3375183,199003,171802.0,2054286.0,535825,447261,458737.0,185536,66844.0,2548268,309183,800675,360558,3538952,66844.0
11/2/2018,794570.0,,4621654,709896,1801905,523375,416598,262740,286126.0,785731,96359.0,1276621.0,669036.0,635.0,412105.0,1682097.0,1682097.0,2198302.0,,3707740,357274,158529.0,2100947.0,709896,484605,671593.0,214834,99829.0,4621654,523375,744418,625436,4154909,99829.0
11/5/2018,523483.0,,2238271,433886,1928535,305721,242353,355576,186265.0,478177,80019.0,798057.0,463339.0,1094.0,294066.0,1570876.0,1570876.0,1648033.0,,3270461,216597,140515.0,2112968.0,433886,644201,403418.0,160597,84525.0,2238271,305721,564787,422557,2717642,84525.0
11/6/2018,484868.0,,2349497,615968,1829905,389673,288391,376754,323848.0,765144,71741.0,1072174.0,505288.0,1384.0,524596.0,1635146.0,1635146.0,1624120.0,,2777183,147225,171556.0,2673440.0,615968,451583,228165.0,354422,57915.0,2349497,389673,837226,433243,2211046,57915.0
11/7/2018,536853.0,,1985947,491681,2215595,355326,402294,667359,301086.0,373123,205176.0,861333.0,400274.0,5503.0,287361.0,1857266.0,1857266.0,2090492.0,,3000272,166359,172679.0,2750942.0,491681,586499,706786.0,290998,96242.0,1985947,355326,827564,472835,2873815,96242.0
11/8/2018,1303798.0,,1917199,643284,1802435,1012542,330281,261722,293082.0,545729,86435.0,1015949.0,438385.0,4101.0,702726.0,2652992.0,2652992.0,2212389.0,,3718733,150358,169198.0,2220311.0,643284,617326,245340.0,411668,119458.0,1917199,1012542,1299275,499882,2442285,119458.0
11/9/2018,1487853.0,,1827440,547178,1836755,603756,433036,229907,252590.0,446991,43408.0,717878.0,835060.0,376.0,456330.0,2127124.0,2127124.0,2481705.0,,2696299,458511,158530.0,1938760.0,547178,711513,524160.0,377704,103648.0,1827440,603756,926460,388176,2334896,103648.0
11/12/2018,859930.0,,1710994,643001,1912830,525614,428088,161730,221464.0,624666,79357.0,712402.0,510212.0,753.0,302370.0,1833423.0,1833423.0,1500371.0,,6103690,234489,315493.0,1809028.0,643001,646316,617615.0,354209,74541.0,1710994,525614,797160,465169,2546285,74541.0
11/13/2018,674240.0,,1974669,1080405,1345945,491422,405449,222774,193666.0,666336,52990.0,860649.0,591188.0,1764.0,286126.0,2093684.0,2093684.0,3013344.0,,4652075,493283,149518.0,2379902.0,1080405,598977,429300.0,319629,77911.0,1974669,491422,656274,420192,1799015,77911.0
11/14/2018,1029063.0,,2637198,1578578,2316675,392046,406547,253694,296131.0,640002,43361.0,1196124.0,479275.0,255.0,361411.0,2040378.0,2040378.0,2900954.0,,3196608,441683,180473.0,2846885.0,1578578,553894,294207.0,252810,71691.0,2637198,392046,1233335,483066,3549519,71691.0
11/15/2018,692995.0,,2375983,927981,2092825,308321,725881,183197,322721.0,700412,51493.0,1165641.0,637594.0,334.0,326945.0,2296328.0,2296328.0,4358352.0,,5207260,329668,306392.0,2830773.0,927981,484575,551942.0,275835,58629.0,2375983,308321,959714,369043,4183573,58629.0
11/16/2018,1013398.0,,1807905,1812850,2147145,369567,671722,132612,247882.0,801111,207523.0,1024774.0,342707.0,883.0,343728.0,2191595.0,2191595.0,3284851.0,,4140287,3263525,285262.0,2424667.0,1812850,498615,281045.0,230486,77107.0,1807905,369567,1170229,373378,7619637,77107.0
11/19/2018,677802.0,,1524471,875283,1399050,213447,363183,316205,222085.0,587827,466091.0,645617.0,460732.0,952.0,257165.0,1150431.0,1150431.0,2749536.0,,3681169,3774524,160970.0,1612359.0,875283,748254,443859.0,204400,125403.0,1524471,213447,800806,300798,2918278,125403.0
11/20/2018,989881.0,,1920780,1148107,3188905,313146,510766,262611,269935.0,542140,192269.0,740737.0,659976.0,376.0,331368.0,2316613.0,2316613.0,3006118.0,,4792200,2015353,249145.0,2341372.0,1148107,513533,521792.0,564111,229486.0,1920780,313146,750891,580170,4905207,229486.0
11/21/2018,584038.0,,1967004,731046,2324270,322484,350026,190981,296685.0,774875,92046.0,692962.0,553813.0,5.0,321250.0,1589851.0,1589851.0,1898102.0,,4171596,2292684,107321.0,2247053.0,731046,490352,342066.0,349259,132340.0,1967004,322484,655361,419628,3676778,132340.0
11/22/2018,433835.0,,1016212,690687,1241795,231476,246938,130647,154939.0,450364,128932.0,592382.0,365678.0,499.0,292503.0,1828849.0,1828849.0,1468941.0,,2105556,1396610,216608.0,3225714.0,690687,540645,330979.0,357567,45712.0,1016212,231476,600912,317438,2126840,45712.0
11/23/2018,428607.0,,1063543,699366,2251045,182356,438432,89097,289165.0,472336,120480.0,601907.0,348935.0,143.0,153416.0,1054243.0,1054243.0,1827531.0,,1828236,1062244,77788.0,2301607.0,699366,411698,301275.0,187193,45104.0,1063543,182356,642631,288719,1767096,45104.0
11/26/2018,581546.0,,1644374,777869,1601750,228821,514476,156436,231455.0,932227,81307.0,668810.0,320061.0,776.0,254330.0,1602493.0,1602493.0,2239094.0,,3033201,1318474,98517.0,2711115.0,777869,472935,246097.0,206323,78963.0,1644374,228821,1000957,434517,2775908,78963.0
11/27/2018,585748.0,,2832972,938446,1389555,199268,410777,206927,234473.0,461682,85894.0,689432.0,518960.0,2823.0,144257.0,2803720.0,2803720.0,3299230.0,,2676250,2524175,170922.0,7315126.0,938446,552304,326364.0,290694,48035.0,2832972,199268,1058576,468167,2089807,48035.0
11/28/2018,531114.0,,2120710,465220,2382960,219445,596803,238485,209150.0,393894,117127.0,773951.0,651315.0,233.0,106345.0,1522352.0,1522352.0,3406768.0,,2260835,1678373,94480.0,4102577.0,465220,433345,429922.0,211285,55055.0,2120710,219445,705016,309162,2555516,55055.0
11/29/2018,743704.0,,1608156,564824,2548615,226345,328039,159637,279091.0,389487,65759.0,617835.0,418970.0,1043.0,199554.0,2487568.0,2487568.0,2164365.0,,3317565,668047,278237.0,3240312.0,564824,476087,524126.0,285051,91261.0,1608156,226345,852271,415862,3602624,91261.0
11/30/2018,790392.0,,2924483,794440,8354350,377697,962799,153875,576422.0,873199,57460.0,385393.0,845402.0,169.0,366973.0,2904504.0,2904504.0,3577268.0,,3569346,363626,133371.0,3644620.0,794440,1084412,888786.0,348152,120940.0,2924483,377697,1236016,552534,3156596,120940.0
12/3/2018,1098452.0,,3019492,885123,2853065,309417,643752,190275,319582.0,602314,77448.0,907239.0,535566.0,2183.0,318234.0,2050260.0,2050260.0,3346304.0,,5663536,441655,165289.0,2841647.0,885123,1022009,481409.0,372290,73024.0,3019492,309417,1484480,304630,3723676,73024.0
12/4/2018,844581.0,,2124956,901605,1803940,300643,603202,296994,373798.0,732840,79193.0,986963.0,473230.0,278.0,304826.0,1657905.0,1657905.0,2512812.0,,2663706,331294,140956.0,3230361.0,901605,664606,294617.0,282042,38219.0,2124956,300643,1024510,344755,3200762,38219.0
12/5/2018,630843.0,,1101484,572788,1302955,197993,420155,520940,251824.0,904371,66351.0,823882.0,584695.0,7683.0,486860.0,1676888.0,1676888.0,3403144.0,,2877449,379981,184167.0,2610207.0,572788,672997,518900.0,303846,39300.0,1101484,197993,635364,322920,2783436,39300.0
12/6/2018,1084975.0,,1968678,1238543,2951080,329719,843773,385798,327708.0,985418,90793.0,687145.0,694427.0,6012.0,450066.0,3937140.0,3937140.0,4390838.0,,5585767,645437,322057.0,4092380.0,1238543,927582,3851077.0,479376,95633.0,1968678,329719,1435362,626704,4194622,95633.0
12/7/2018,675218.0,,1683805,1274878,2025470,233777,512230,193958,218182.0,788412,112413.0,602656.0,549198.0,622.0,308600.0,3016055.0,3016055.0,3409534.0,,3825079,595184,173431.0,2575698.0,1274878,833312,1030234.0,238043,64529.0,1683805,233777,993421,385205,3739345,64529.0
12/10/2018,693515.0,,1618317,1015132,1413095,251720,450321,388829,292798.0,1344162,46758.0,443790.0,713093.0,4525.0,257077.0,2173550.0,2173550.0,3796337.0,,4294414,494900,156680.0,3048960.0,1015132,745044,986767.0,661849,64077.0,1618317,251720,1068406,440355,4562042,64077.0
12/11/2018,661446.0,,1630932,864482,2456815,315267,434169,262661,283660.0,870420,43107.0,486077.0,502869.0,4024.0,230104.0,4922069.0,4922069.0,3492524.0,,3976472,553392,444600.0,2571530.0,864482,842156,909171.0,333916,78490.0,1630932,315267,877155,475230,2693897,78490.0
12/12/2018,614244.0,,2074471,1098947,1956115,392683,539887,277253,366294.0,1083471,117876.0,640348.0,725583.0,131.0,372693.0,2349748.0,2349748.0,4511732.0,,4491835,490834,253503.0,2864613.0,1098947,551172,948951.0,267567,75235.0,2074471,392683,1103028,574512,3123264,75235.0
12/13/2018,1475625.0,,1623874,964645,2084460,325343,384790,273169,235774.0,619764,152830.0,492014.0,792361.0,871.0,527478.0,2268650.0,2268650.0,2553189.0,,2616837,382280,218237.0,2594321.0,964645,965575,533667.0,292925,91218.0,1623874,325343,663107,463782,2163709,91218.0
12/14/2018,834174.0,,1790023,728829,2532795,327880,328587,169364,245325.0,666457,51739.0,536945.0,761782.0,3876.0,379699.0,2265055.0,2265055.0,2817963.0,,3279746,349894,260395.0,2696885.0,728829,633776,469915.0,269092,92095.0,1790023,327880,742522,453201,2786573,92095.0
12/17/2018,644624.0,,1134059,771944,2099280,244600,410855,213085,252272.0,652443,52009.0,392069.0,691140.0,1796.0,347824.0,2665908.0,2665908.0,2184524.0,,2695775,274705,142732.0,2452311.0,771944,805824,436811.0,274766,201589.0,1134059,244600,547228,419422,2428588,201589.0
12/18/2018,511181.0,,1987268,1130476,2033755,361801,448304,191276,358426.0,1346638,74542.0,472738.0,673849.0,3985.0,412699.0,3539959.0,3539959.0,3650822.0,,2924532,450851,170466.0,4441188.0,1130476,1012971,686144.0,343565,87579.0,1987268,361801,1280555,573404,3746032,87579.0
12/19/2018,564019.0,,1410401,875731,1861555,284925,489622,206949,294444.0,735649,49987.0,609785.0,714540.0,2187.0,332582.0,1759017.0,1759017.0,3640817.0,,3972603,530260,177195.0,2217940.0,875731,788878,622608.0,283391,71364.0,1410401,284925,903020,517501,3445866,71364.0
12/20/2018,768897.0,,2037020,1122151,2096160,349310,327052,252960,356850.0,939661,52262.0,699612.0,438070.0,2539.0,609529.0,2161626.0,2161626.0,3180568.0,,3959220,673436,429751.0,2592794.0,1122151,620064,564831.0,285794,91662.0,2037020,349310,1227977,501616,5789223,91662.0
12/21/2018,935665.0,,4100101,2065335,3708490,638487,624246,365631,365935.0,1486180,254208.0,1119781.0,872231.0,1825.0,825214.0,3394417.0,3394417.0,6956881.0,,5431349,642960,565949.0,3799536.0,2065335,1643110,677024.0,376637,178044.0,4100101,638487,1468793,1037150,7268106,178044.0
12/24/2018,149754.0,,628071,197054,473270,46850,91977,79011,81504.0,339458,84137.0,294269.0,145142.0,1189.0,61057.0,295158.0,295158.0,714584.0,,507639,278779,58967.0,448016.0,197054,140281,125769.0,59134,20366.0,628071,46850,441361,126919,967934,20366.0
12/27/2018,489874.0,,1932681,721672,2087060,290798,461266,311702,200238.0,773621,115635.0,541686.0,408768.0,4802.0,351705.0,1551219.0,1551219.0,2393690.0,,2928626,678764,265447.0,2387250.0,721672,879767,852059.0,229353,100118.0,1932681,290798,972935,551026,3966145,100118.0
12/28/2018,520716.0,,958471,491326,1326585,211883,421439,290239,196603.0,503584,96087.0,526355.0,454602.0,1031.0,307365.0,1237564.0,1237564.0,1279358.0,,2221346,469714,180964.0,1441519.0,491326,521160,523586.0,127804,95814.0,958471,211883,608698,343616,2919190,95814.0
12/31/2018,162477.0,,538967,157740,518595,67919,390104,146108,68991.0,274088,48759.0,206666.0,102958.0,684.0,50848.0,553142.0,553142.0,675641.0,,822584,353430,48516.0,775187.0,157740,175262,177987.0,52503,13786.0,538967,67919,220390,113863,619875,13786.0
1/2/2019,494658.0,,1513120,971845,2398330,247273,911549,386370,202935.0,674159,65481.0,491660.0,476421.0,492.0,284906.0,1245585.0,1245585.0,1934035.0,,2863004,553384,224198.0,1824484.0,971845,494891,454838.0,189054,48991.0,1513120,247273,562162,283683,2408522,48991.0
1/3/2019,445956.0,,1179507,614663,3052460,239661,484758,179077,209243.0,678588,116924.0,606939.0,472994.0,370.0,292044.0,1526861.0,1526861.0,1792246.0,,7950656,730122,221991.0,1528726.0,614663,599221,475825.0,232580,77514.0,1179507,239661,800687,401828,2515121,77514.0
1/4/2019,432761.0,,1557354,1193862,2154430,376093,295196,475879,217004.0,615604,76117.0,559641.0,620955.0,332.0,249484.0,1773343.0,1773343.0,2750582.0,,4613105,913760,285606.0,2402994.0,1193862,713569,848733.0,340681,115249.0,1557354,376093,1074737,331102,3224677,115249.0
1/7/2019,566753.0,,1369761,1254514,1804870,244895,347869,274523,251659.0,698594,77646.0,512468.0,353108.0,437.0,561706.0,1658121.0,1658121.0,2536729.0,,4200577,630193,141932.0,2065750.0,1254514,547252,625221.0,161292,117993.0,1369761,244895,554260,366004,2967559,117993.0
1/8/2019,630223.0,,2190898,1305491,2111195,350517,354629,264589,310199.0,586766,87680.0,544552.0,539750.0,583.0,447981.0,2236458.0,2236458.0,3261137.0,,4216346,527398,242375.0,2523650.0,1305491,535941,846477.0,281181,103054.0,2190898,350517,720341,477732,2705029,103054.0
1/9/2019,678557.0,,2386424,1342797,1703840,407584,558040,444987,287474.0,982673,94084.0,828931.0,615674.0,4993.0,545184.0,1477774.0,1477774.0,2997551.0,,4768308,710317,196354.0,2976324.0,1342797,765194,663629.0,266849,159702.0,2386424,407584,786306,360560,2758321,159702.0
1/10/2019,603354.0,,1770863,1005955,1805270,451603,477724,221857,198907.0,537367,49351.0,887380.0,312127.0,3177.0,531693.0,1862700.0,1862700.0,2446236.0,,3111928,506983,350046.0,2411253.0,1005955,792543,586089.0,225598,77574.0,1770863,451603,793470,473569,3650388,77574.0
1/11/2019,418428.0,,2675533,966647,1655345,206154,457454,178265,292116.0,552742,42390.0,484245.0,374838.0,374.0,356921.0,2574773.0,2574773.0,2658444.0,,2218439,376103,244853.0,1733665.0,966647,803337,296325.0,182654,78229.0,2675533,206154,645063,403002,2031035,78229.0
1/14/2019,482955.0,,1774686,782665,2707275,193793,288814,196677,194220.0,629771,30141.0,510073.0,447831.0,306.0,281234.0,2285598.0,2285598.0,1869685.0,,2166565,581437,194027.0,1530011.0,782665,456374,282103.0,199353,45917.0,1774686,193793,583240,432300,1790907,45917.0
1/15/2019,415030.0,,2219156,1053918,1897515,301396,320594,254843,291060.0,430946,59533.0,1273169.0,334795.0,1041.0,423776.0,1702161.0,1702161.0,3648430.0,,3554103,355317,220766.0,1799231.0,1053918,438351,255607.0,211629,109738.0,2219156,301396,621558,472708,2186962,109738.0
1/16/2019,435606.0,,1799528,1048633,1515515,216964,356372,278688,437559.0,622055,124134.0,873986.0,383387.0,686.0,180351.0,1187077.0,1187077.0,4033171.0,,2571425,319288,154041.0,2446849.0,1048633,599626,174403.0,248651,237352.0,1799528,216964,786206,644826,2346084,237352.0
1/17/2019,457634.0,,1303644,1328792,1257605,332691,435116,747009,295209.0,523008,48722.0,630311.0,408775.0,141.0,215085.0,925539.0,925539.0,2482361.0,,3364808,216098,182586.0,1853278.0,1328792,650173,217218.0,190536,76461.0,1303644,332691,642018,432476,2024577,76461.0
1/18/2019,666309.0,,1520654,1178304,2038485,429193,892664,267469,384900.0,545746,45457.0,926669.0,444157.0,116.0,280456.0,1300695.0,1300695.0,2406143.0,,4109079,506324,225434.0,2735651.0,1178304,696405,713690.0,230253,77022.0,1520654,429193,1423616,683356,3201630,77022.0
1/21/2019,384675.0,,1183087,1727846,826570,175974,507453,313887,132003.0,439574,42218.0,1168822.0,283785.0,743.0,128416.0,1798905.0,1798905.0,1263187.0,,1510350,342267,47335.0,908716.0,1727846,506564,350157.0,194609,57561.0,1183087,175974,746830,262792,1524982,57561.0
1/22/2019,398086.0,,1172363,1029828,1151910,305065,315819,292163,164998.0,678910,32179.0,1068215.0,385242.0,997.0,113755.0,1289694.0,1289694.0,1756827.0,,2641236,355927,163780.0,1151038.0,1029828,582184,212869.0,163492,105612.0,1172363,305065,429841,209114,1912219,105612.0
1/23/2019,775103.0,,1063336,878864,1338165,356462,768221,394525,408841.0,647891,35085.0,1120244.0,413543.0,150.0,171261.0,1400927.0,1400927.0,3242209.0,,3680133,256721,181023.0,1745373.0,878864,503397,253132.0,150252,127150.0,1063336,356462,494779,324570,1995783,127150.0
1/24/2019,508826.0,,2234919,712103,1752165,337910,447384,205848,634281.0,721375,50356.0,692655.0,613678.0,138.0,210279.0,1563921.0,1563921.0,2130007.0,,9944412,534577,170693.0,1843974.0,712103,527276,402058.0,155737,95671.0,2234919,337910,894453,600835,2109444,95671.0
1/25/2019,517663.0,,1527191,2015021,1436340,245169,348266,223309,372071.0,561901,45807.0,488191.0,431373.0,919.0,365864.0,1855586.0,1855586.0,2518674.0,,5778408,361377,337626.0,2516124.0,2015021,771409,1686126.0,185626,65057.0,1527191,245169,732296,358737,2202217,65057.0
