,date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1,MSCI FRANCE,,,
11,2/9/1999,,,26.5833,197.1659,3.72,27.6684,85.4287,15.8,35,14.5,,,,13108.0712,37,,,16.0006,18.1245,13.6667,25.4269,,,197.1659,9.5483,,10.1379,,26.5833,27.6684,27.137,74.4835,21.7047,,101.61,,,
12,2/10/1999,,,26,202.0101,3.625,27.1833,82.2717,15.4,33.6,14,,,,13260.4906,36.51,,,15.9524,17.4602,13.8167,24.1728,,,202.0101,9.3538,,9.879,,26,27.1833,26.7731,72.5931,21.4745,,100.49,,,
13,2/11/1999,,,26.2333,203.9647,3.577,27.8481,85.5701,15.2,33.45,14.15,,,,13323.2516,38.05,,,15.7599,18.2573,14.3333,23.7711,,,203.9647,9.0836,,10.1128,,26.2333,27.8481,28.5146,77.1302,21.9993,,102.06,,,
14,2/12/1999,,,26.3,204.3897,3.54,27.1654,86.2298,14.8,32,14.44,,,,13359.1149,39.02,,,15.5193,18.0296,14.2333,23.5252,,,204.3897,9.1863,,10.497,,26.3,27.1654,28.0338,75.58,22.1927,,101.91,,,
15,2/15/1999,,,26.6333,196.3161,3.55,27.7044,85.1931,14.81,31.9,14.6,,,,13314.2857,38.2,,,15.5193,17.8398,13.8333,22.9514,,,196.3161,9.3484,,10.522,,26.6333,27.7044,28.8915,74.1054,22.2388,,102.03,,,
16,2/16/1999,,,26.6667,204.6446,3.605,28.7464,83.7795,15,30.58,15,,,,13314.2857,38.5,,,15.4592,18.1624,13.5833,23.2793,,,204.6446,9.5105,,10.3717,,26.6667,28.7464,28.3327,74.8616,22.2388,,101.85,,,
17,2/17/1999,,,26.5833,206.0894,3.59,28.2074,84.7219,15.79,29.75,14.95,,,,13090.1395,37.48,,,15.3148,17.7164,13.4083,22.6645,,,206.0894,9.4024,,10.6306,,26.5833,28.2074,28.9565,72.2528,21.8152,,100.24,,,
18,2/18/1999,,,25.9333,199.7155,3.7,28.423,85.6643,15.8,30.2,15.1,,,,13090.1395,35.98,,,15.399,18.6938,13.0833,21.9678,,,199.7155,9.2403,,10.6724,,25.9333,28.423,29.2944,71.7613,21.6402,,101.58,,,
19,2/19/1999,,,27.0333,196.2311,3.6,28.8003,84.4863,15.55,31.95,15.9,,,,12937.72,36.49,,,15.0862,18.4092,13.9833,21.6645,,,196.2311,8.9755,,10.8477,,27.0333,28.8003,29.4374,71.8369,21.9073,,103.62,,,
20,2/22/1999,,,27.6667,203.9647,3.769,29.6447,86.701,16.4,31.81,16.32,,81.2,,12677.7104,36.6,,,15.2787,18.6179,14.5,22.1727,,,203.9647,9.1863,,10.522,,27.6667,29.6447,29.0865,75.6178,21.9993,,104.51,,,
21,2/23/1999,,,28.6667,201.4152,3.8,29.2854,81.5177,16.5,31.01,15.85,,89.2696,,12525.291,36.5,,,15.399,19.1493,14.5,22.394,,,201.4152,9.2403,,10.6974,,28.6667,29.2854,29.2424,77.5082,22.469,,105.55,,,
22,2/24/1999,,,27.7667,210.7636,3.63,28.2074,78.2193,16.61,29.77,15.16,,90.2783,,12372.8716,36.74,,,15.0501,19.7946,14.6,22.4186,,,210.7636,9.0782,,10.664,,27.7667,28.2074,28.5926,74.6726,22.469,,105.69,,,
23,2/25/1999,,,27.0333,210.7636,3.8,26.9677,76.523,17.1,28.76,15.35,,87.2018,,12399.7691,36.15,,,15.0381,18.9785,14,21.7219,,,210.7636,9.0349,,10.5721,,27.0333,26.9677,28.7616,72.8956,22.2204,,104.22,,,
24,2/26/1999,,,25.3833,211.1035,3.61,26.806,78.879,16.69,27,15.3,,86.2435,,12372.8716,35,,,14.617,18.5989,13.525,21.3366,,,211.1035,8.7864,,10.4552,,25.3833,26.806,27.5529,71.0807,21.8704,,102.69,,,
25,3/1/1999,,,26.0167,205.2395,3.51,26.4826,78.2193,15.8,26.5,14.99,,84.8313,,12139.7595,33.16,,,14.5208,18.2858,12.875,20.9186,,,205.2395,9.0782,,10.4135,,26.0167,26.4826,27.202,68.8122,21.8428,,101.48,,,
26,3/2/1999,,,25.9,200.9902,3.55,27.9739,80.057,15.68,26.78,14.9,,85.2348,,12014.2376,32.4,,,14.3283,19.2632,13,20.4268,,,200.9902,9.0782,,10.4051,,25.9,27.9739,27.9428,73.6895,21.5758,,102.04,,,
27,3/3/1999,,,24.2333,195.4662,3.579,26.9498,78.5963,16.35,26.41,15.15,,84.4783,,11888.7157,31.9,,,13.9915,20.7056,12.3667,20.4104,,,195.4662,9.1863,,10.2548,,24.2333,26.9498,28.0727,72.6309,21.2903,,101.07,,,
28,3/4/1999,,,24.3333,196.3161,3.52,25.9077,76.8057,16.97,27.99,15.31,,83.2679,,11996.3059,33.2,,,14.5569,21.6165,13.4667,20.4104,,,196.3161,9.3862,,10.2548,,24.3333,25.9077,29.3464,69.9465,21.5481,,102.93,,,
29,3/5/1999,,,24.2,186.9677,3.585,27.3091,78.2193,17.15,30.68,15.3,,83.4696,,12534.2568,34,,,15.4953,22.7363,13.775,20.8202,,,186.9677,9.3808,,10.3216,,24.2,27.3091,29.3204,70.7783,21.806,,105.47,,,
30,3/8/1999,,,24.9667,192.0668,3.58,27.7762,79.1617,16.66,30.3,15.3,,83.2174,,12597.0178,34,,,15.4953,22.2238,14.3333,21.3038,,,192.0668,9.3754,,10.1379,,24.9667,27.7762,28.3977,74.6726,21.7507,,105.15,,,
31,3/9/1999,,,26,193.7665,3.575,26.9677,78.1251,16.77,28.4,15.3,,81.7044,,12328.0423,35.5,,,15.6998,22.0151,14.5833,23.3613,,,193.7665,9.37,,9.7788,,26,26.9677,28.6706,71.421,21.4745,,104.68,,,
32,3/10/1999,,,25,204.6446,3.5,26.2491,76.3345,16.4,28.5,15.71,,82.7131,,12193.5546,36,,,15.5795,21.9392,14.05,21.312,,,204.6446,9.2619,,9.6034,,25,26.2491,29.1125,70.1355,21.5297,,104.79,,,
33,3/11/1999,,,25.5,208.214,3.56,26.9498,77.4183,16.31,29.5,15.4,,80.7965,,12301.1448,34,,,15.7599,22.4895,14.2167,21.7219,,,208.214,9.2943,,9.4782,,25.5,26.9498,30.0352,68.5853,21.2719,,105.68,,,
34,3/12/1999,,,25.1833,203.8797,3.477,26.2311,77.7481,16.1,28.02,15.85,,80.7461,,12238.3838,32.1,,,16.0727,22.6414,13.75,21.2301,,,203.8797,9.2943,,9.378,,25.1833,26.2311,30.2172,65.7875,21.9165,,105.46,,,
35,3/15/1999,,,25.9833,206.5143,3.56,26.1413,77.4183,15.88,28.68,15.9,,80.6957,,12363.9057,32.6,,,16.0006,22.6983,13.8333,21.1481,,,206.5143,9.2673,,9.5867,,25.9833,26.1413,30.6071,66.2034,22.1927,,105.66,,,
36,3/16/1999,,,25.4167,196.9959,3.583,26.303,77.4183,16.3,28.8,16.32,,80.6957,,12417.7008,31.8,,,16.6622,21.8253,14,21.2956,,,196.9959,9.2835,,9.7371,,25.4167,26.303,30.4121,64.8423,22.0086,,105.8,,,
37,3/17/1999,,,25.5,193.3416,3.5,26.0514,76.6173,16.76,29.1,16.62,,78.4261,,12623.9153,31.3,,,16.3013,21.7304,14.7833,20.9022,,,193.3416,9.2133,,9.712,,25.5,26.0514,30.0872,64.8423,21.8244,,105.34,,,
38,3/18/1999,,,25.1667,191.2169,3.5,25.1711,76.5701,16.6,28.06,16.8,,77.9218,,12372.8716,30.6,,,16.1209,21.4267,14.6667,20.4104,,,191.2169,9.1106,,9.7621,,25.1667,25.1711,30.4121,63.1787,21.364,,104.93,,,
39,3/19/1999,,,24.9,201.5851,3.45,25.1711,77.8424,16.17,28.5,16.2,,80.4435,,12372.8716,30,,,16.3374,21.161,15.6,21.1481,,,201.5851,9.2727,,9.7371,,24.9,25.1711,30.5811,63.519,21.7783,,106.42,,,
40,3/22/1999,,,23.6833,211.1885,3.415,25.4406,77.3241,16.4,27.8,15.4,,80.1409,,12103.8961,30.06,,,16.169,20.8764,14.8333,21.2301,,,211.1885,8.9701,,9.7204,,23.6833,25.4406,29.7753,62.7628,,,105.93,,,
41,3/23/1999,,,22.8333,219.2621,3.34,25.0813,77.6539,15.8,26.4,15.35,,80.8974,,12094.9302,30,,,15.8803,20.1172,14.4333,21.435,,,219.2621,8.9377,,9.4949,,22.8333,25.0813,28.4756,60.6833,20.9956,,103.06,,,
42,3/24/1999,,,22.3333,214.163,3.277,26.303,75.5806,16.6,27.25,15.28,,79.687,,12462.5301,28.4,,,15.8321,19.6997,13.75,21.5579,,,214.163,8.862,,9.4615,,22.3333,26.303,29.2164,57.8476,20.7654,,102.61,,,
43,3/25/1999,,,23.2333,231.8399,3.418,26.0514,76.2874,16.78,27.5,16.01,,80.6957,,12605.9836,30.5,,,15.8803,20.5917,14.7417,22.0498,,,231.8399,8.6135,,9.5199,,23.2333,26.0514,28.9175,61.4017,20.9312,,104.47,,,
44,3/26/1999,,,23.3333,242.1231,3.39,25.9616,77.3712,16.65,28,16.1,,80.1409,,12704.608,29.95,,,15.7239,20.4968,14.9,22.5334,,,242.1231,8.6459,,9.6034,,23.3333,25.9616,28.6836,65.7875,20.7654,,104.05,,,
45,3/29/1999,,,23.5,237.9589,3.5,26.267,76.9471,16.6,29.5,15.78,,78.1739,,12883.925,30.2,,,15.8803,20.6676,15.2333,22.8203,,,237.9589,8.9863,,9.5116,,23.5,26.267,30.5161,65.0313,20.8022,,104.93,,,
46,3/30/1999,,,23.7667,233.7096,3.5,26.2311,76.0047,16.6,28.2,15.58,,78.4261,,12910.8225,30,,,15.5193,20.4968,15.025,22.8121,,,233.7096,8.9917,,9.5366,,23.7667,26.2311,30.5551,64.2751,20.9404,,104.83,,,
47,3/31/1999,,,24.1667,233.7096,3.43,27.2193,77.4654,17.39,28.3,15.3,,78.4261,,12973.5834,30.09,,,16.0246,20.2121,15.325,22.8613,,,233.7096,9.1754,,9.4865,,24.1667,27.2193,29.8923,64.2751,20.9864,,106.25,,,
48,4/1/1999,,,24.5667,234.7294,3.5,27.2013,76.4759,17.79,27.8,15.4,,78.4765,,12955.6517,30,,,16.4818,20.6866,15.3167,22.8531,,,234.7294,9.4889,,9.57,,24.5667,27.2013,29.8143,64.2751,21.3179,,106.99,,,
50,4/6/1999,,,25,238.8937,3.595,26.806,77.3712,17.2,28.35,14.8,,78.7287,,13045.3102,30.1,,,17.1916,21.237,16.25,23.1154,,,238.8937,9.5105,,9.7788,,25,26.806,29.4504,62.7628,21.5205,,108.6,,,
51,4/7/1999,,,25.6,227.6756,3.735,26.5904,81.5177,17.05,28.5,14.5,,81.8052,,12928.7542,30.3,,,17.2036,20.9523,16.1833,24.5498,,,227.6756,9.3916,,10.0377,,25.6,26.5904,28.5666,66.5437,21.631,,109.02,,,
52,4/8/1999,,,25.4333,228.2705,3.86,27.3091,83.8738,17.9,27.5,14.8,,84.5792,,13018.4127,29.99,,,17.4442,20.8954,17,24.1646,,,228.2705,9.424,,10.188,,25.4333,27.3091,28.1507,65.3338,22.027,,109.19,,,
53,4/9/1999,,,25.5,233.7096,3.84,26.0874,83.8266,18.22,27.8,15.3,,84.5792,,13090.1395,30.3,,,17.7811,21.9581,17.9333,23.5744,,,233.7096,9.4024,,10.188,,25.5,26.0874,28.5926,66.4302,22.027,,109.76,,,
54,4/12/1999,,,25.6333,227.7606,3.621,27.3091,83.4968,18,27,15.4,,84.0244,,13036.3444,30.71,,,17.6247,21.7304,17.55,24.4433,,,227.7606,9.3159,,10.2632,,25.6333,27.3091,28.2677,64.502,21.8244,,109.45,,,
55,4/13/1999,,,26.6,232.8597,3.699,27.5966,82.9314,18.1,26.9,15.49,,85.0835,,12910.8225,32.1,,,18.166,22.11,17.1833,25.4679,,,232.8597,9.2403,,10.4719,,26.6,27.5966,29.0085,65.0313,21.2258,,109.79,,,
56,4/14/1999,,,26.8,229.4603,3.6,27.9379,83.8738,18.87,27,15.49,,85.487,,13179.798,31.26,,,17.9976,21.8443,17.4,25.8204,,,229.4603,9.2943,,10.5638,,26.8,27.9379,28.7226,64.2751,20.5352,,109.29,,,
57,4/15/1999,,,27.3333,241.3583,3.503,28.2074,83.4026,18,28.21,15.6,,86.647,,13403.9442,32.1,,,18.3465,22.1859,16.4,27.0335,,,241.3583,9.0295,,11.1901,,27.3333,28.2074,30.0222,61.2504,20.13,,108.51,,,
58,4/16/1999,,,28.3667,251.5565,3.421,27.6684,81.9889,18.8,27.8,15.5,,88.6644,,13269.4565,30.7,,,19.3691,23.6852,17.0167,26.5417,,,251.5565,9.0728,,11.1901,,28.3667,27.6684,30.5421,57.0914,20.13,,108.24,,,
59,4/19/1999,,,29.05,253.0013,3.353,28.0278,83.8738,19.72,28,15.9,,86.2435,,13430.8417,31.9,,,20.0909,24.3494,17.2167,28.9024,,,253.0013,8.9701,,10.9396,,29.05,28.0278,30.932,54.7473,20.4431,,110.01,,,
60,4/20/1999,,,29.2667,253.6811,3.29,28.0278,85.2874,19.05,27.51,15.91,,85.4366,,13242.5589,30.9,,,20.3195,22.5844,15.8583,29.8778,,,253.6811,9.0025,,10.973,,29.2667,28.0278,30.0742,54.7473,20.1668,,107.12,,,
61,4/21/1999,,,28.5,243.9078,3.33,28.3871,87.9261,18.65,28.75,15.75,,84.1252,,13260.4906,31.98,,,19.742,22.8691,16.4167,29.1073,,,243.9078,8.9971,,10.9563,,28.5,28.3871,29.6583,58.0745,20.2589,,108.03,,,
62,4/22/1999,,,27.1,250.7067,3.579,28.1715,88.5858,18.3,29.59,16,,83.2174,,13242.5589,33.45,,,19.4292,22.964,17.25,28.7467,,,250.7067,8.8512,,10.8895,,27.1,28.1715,30.4641,55.9572,20.2129,,108,,,
63,4/23/1999,,,28.1,254.1061,3.65,28.2074,88.2088,18.29,27.05,16,,82.7131,,13054.2761,33,,,19.3089,21.9202,17.2667,30.2385,,,254.1061,8.9377,,10.8227,,28.1,28.2074,29.9183,56.7134,20.2589,,107.26,,,
64,4/26/1999,,,27.3333,254.191,3.52,28.5308,86.701,18.2,28.25,16.5,,82.7131,,13009.4468,33.41,,,19.1285,22.2428,17.6667,30.3123,,,254.191,9.0782,,10.8644,,27.3333,28.5308,30.0872,60.2296,20.4891,,107.87,,,
65,4/27/1999,,,27.6667,263.4544,3.455,29.2854,86.3711,18.7,29.3,16.55,,83.52,,12982.5493,36.5,,,19.9706,23.0589,17.4667,30.2057,,,263.4544,9.0782,,10.9897,,27.6667,29.2854,31.4519,61.2504,20.4339,,110.54,,,
66,4/28/1999,,,27.6667,263.4544,3.49,28.998,86.2298,18.11,29.92,17.35,,84.1252,,13000.481,37,,,19.0804,22.6604,17.0167,29.6729,,,263.4544,9.0349,,11.0147,,27.6667,28.998,31.062,61.931,20.351,,110.23,,,
67,4/29/1999,,,27.6667,256.6556,3.44,28.5668,87.8318,18.95,29.6,17.45,,86.8487,,13063.2419,36.15,,,19.1766,22.129,16.3333,28.7713,,,256.6556,9.0674,,11.0398,,27.6667,28.5668,31.3219,59.5868,20.351,,110.3,,,
68,4/30/1999,,,26.6667,263.4544,3.483,27.902,87.8318,18.5,31,17.9,,88.2609,,13054.2761,37.48,,,18.8879,22.053,16.4333,29.509,,,263.4544,8.862,,11.0231,,26.6667,27.902,32.4266,61.2504,20.3602,,111.17,,,
69,5/3/1999,,,26.8,259.2052,3.57,29.1058,88.68,18.75,31.79,17.8,,88.16,,13296.354,37.5,,,18.8758,22.1479,16.2833,30.0828,,,259.2052,8.8296,,10.9396,,26.8,29.1058,32.2317,61.2504,20.4523,,112.25,,,
70,5/4/1999,,,26.6667,254.9559,3.551,29.0159,89.3397,19.2,30.74,18.13,,83.7722,,13287.3882,37.6,,,19.1646,22.2808,16.75,31.5582,,,254.9559,8.8512,,10.5638,,26.6667,29.0159,32.3226,63.3677,20.4523,,112.17,,,
71,5/5/1999,,,27.2333,254.9559,3.41,29.6268,89.9522,19,30,18,,86.4957,,13269.4565,38.05,,,19.0082,22.4895,16.75,30.2385,,,254.9559,8.8512,,10.5053,,27.2333,29.6268,32.0367,61.7797,20.1945,,110.41,,,
72,5/6/1999,,,27.45,252.9163,3.421,28.9261,87.502,20.06,30.6,18.1,,85.487,,13350.1491,37.54,,,18.8879,22.6793,16.75,29.509,,,252.9163,8.8728,,10.7058,,27.45,28.9261,32.1017,62.7628,20.0471,,109.61,,,
73,5/7/1999,,,27.0833,244.5027,3.415,29.6447,86.701,20.7,31.11,17.62,,84.9826,,13215.6614,38.15,,,18.527,22.091,16.0833,27.9925,,,244.5027,8.9161,,11.0064,,27.0833,29.6447,31.2569,62.3847,19.8537,,108.63,,,
74,5/10/1999,,,28,239.6586,3.361,29.2854,88.0674,20.4,31.8,17.88,,85.5879,,13161.8663,38,,,18.3465,23.0399,16.1333,29.4844,,,239.6586,8.9053,,11.1901,,28,29.2854,31.5039,61.6285,20.3878,,110.01,,,
75,5/11/1999,,,28.1667,243.058,3.399,28.0278,85.4287,21.5,31.45,17.89,,84.4783,,13251.5248,37.3,,,18.527,22.964,16.3833,29.7139,,,243.058,8.9647,,11.1567,,28.1667,28.0278,31.3479,62.0066,21.1153,,109.98,,,
76,5/12/1999,,,28.3333,245.6075,3.35,28.2074,87.4549,20.7,30.5,17.45,,85.4366,,13126.0029,37.2,,,18.5871,22.6793,17.2833,28.5253,,,245.6075,8.9161,,11.0899,,28.3333,28.2074,30.867,61.2504,21.0324,,109.96,,,
77,5/14/1999,,,28.35,244.3328,3.51,27.6684,87.3606,21,29.8,17.19,,83.6209,,12910.8225,39.51,,,18.539,22.11,19.1167,28.7713,,,244.3328,8.8945,,10.8227,,28.35,27.6684,31.2959,61.931,21.2028,,109.17,,,
78,5/17/1999,,,27.1667,236.939,3.39,27.3271,86.1826,20,30.3,17.08,,81.8557,,13000.481,40,,,17.9254,21.5027,18.6,27.7056,,,236.939,8.8836,,10.6891,,27.1667,27.3271,30.5421,59.7381,20.747,,107.21,,,
79,5/18/1999,,,27.1667,243.058,3.382,26.9498,86.9366,20,30.5,17.09,,81.3513,,12865.9933,40.1,,,17.7209,21.8253,19.2,28.2794,,,243.058,8.8512,,10.6557,,27.1667,26.9498,30.6071,60.1918,21.0923,,108.66,,,
80,5/19/1999,,,27.6667,245.6075,3.397,28.5668,86.701,20.6,31,17.9,,81.1496,,13090.1395,39.5,,,17.7811,22.4516,19,29.386,,,245.6075,8.862,,11.1066,,27.6667,28.5668,30.932,60.343,21.1752,,110.49,,,
81,5/20/1999,,,27.65,237.279,3.23,29.2675,88.9156,20.69,31,17.8,,81.2,,13152.9004,40.15,,,17.9254,22.4136,18.75,29.0172,,,237.279,8.8945,,10.8227,,27.65,29.2675,31.5818,65.0313,21.4812,,111.77,,,
82,5/21/1999,,,26.6,242.1231,3.36,28.7464,85.6172,21.2,32.79,17.9,,80.9983,,13090.1395,40.86,,,17.8653,22.1669,17.85,28.2794,,,242.1231,9.0782,,10.7225,,26.6,28.7464,31.3349,65.3338,21.1857,,111.47,,,
83,5/25/1999,,,27.3333,247.9021,3.22,28.0457,85.5701,22.05,32.03,17.69,,82.7131,,12883.925,39.5,,,18.0217,21.8253,18.3333,28.5663,,,247.9021,9.2133,,10.4803,,27.3333,28.0457,31.9847,65.5606,20.7637,,110.65,,,
84,5/26/1999,,,28.1667,244.3328,3.28,28.0098,86.1355,22.1,32,17.75,,83.7218,,13099.1053,38.75,,,17.745,21.9202,17.8333,27.8696,,,244.3328,9.4024,,10.4051,,28.1667,28.0098,32.3356,64.2751,20.5808,,110.75,,,
85,5/27/1999,,,26.9333,246.4574,3.29,27.3989,86.1355,23.19,31.2,18.2,,82.7131,,13090.1395,38.02,,,17.6247,21.5976,17.9167,28.1155,,,246.4574,9.1863,,10.522,,26.9333,27.3989,31.7768,65.4094,20.0744,,109.49,,,
86,5/28/1999,,,26.1,240.5934,3.147,27.9379,85.7586,23,30.86,18.24,,82.0574,,13278.4223,37.45,,,17.0833,21.6355,18.5,27.5417,,,240.5934,8.9161,,10.6807,,26.1,27.9379,30.5681,64.2751,19.9759,,109.08,,,
87,5/31/1999,,,25.6833,250.7067,3.33,28.0278,84.3921,22.34,31.5,18,,83.9739,,13287.3882,38.25,,,17.2998,21.8253,18.6667,27.0827,,,250.7067,9.0782,,10.4552,,25.6833,28.0278,30.5421,64.9179,19.8493,,110.06,,,
88,6/1/1999,,,25.5,253.6811,3.155,28.0457,83.6382,21.03,31.03,18.15,,83.6209,,13305.3199,37.55,,,17.6247,21.3508,18.4167,27.0499,,,253.6811,9.0782,,10.4051,,25.5,28.0457,30.1652,66.5437,20.2713,,109.19,,,
89,6/2/1999,,,25.3,254.8709,3.073,27.8481,82.9314,21.39,31.5,18.2,,82.7131,,13251.5248,37.4,,,17.4442,21.3508,18.4833,26.4925,,,254.8709,9.0241,,10.5137,,25.3,27.8481,31.049,65.8253,20.5105,,109.19,,,
90,6/3/1999,,,25.0667,254.9559,3.15,27.6684,83.7795,21.25,32.25,17.75,,84.0244,,13305.3199,37.15,,,17.7931,21.6924,18.9667,26.2302,,,254.9559,9.062,,10.5137,,25.0667,27.6684,31.1399,65.9009,20.82,,110.12,,,
91,6/4/1999,,22.35,24.4333,262.1797,3.159,27.4888,81.6591,20.75,32.77,17.7,,85.2348,,13233.5931,38.7,,,18.0457,21.5976,19.5,25.5826,,,262.1797,9.0782,,10.7726,,24.4333,27.4888,30.997,65.6363,20.412,,109.8,,,
92,6/7/1999,,22.9,25.85,254.9559,3.14,27.8481,82.7429,21.22,33.24,18.14,,84.5287,,13188.7638,38.5,,,18.2863,22.1669,20.4333,25.7384,,,254.9559,9.1863,,10.6557,,25.85,27.8481,31.4389,69.1903,20.5105,,111.19,,,
93,6/8/1999,,22.08,26.0167,255.9757,3.269,27.1294,82.6486,21,32.45,17.65,,83.4696,,13233.5931,37.9,,,18.3826,22.2049,20.25,27.9516,,,255.9757,9.0782,,10.9062,,26.0167,27.1294,31.6988,68.056,21.5796,,111.53,,,
94,6/9/1999,,22.1,26.2667,262.1797,3.29,26.7881,82.6486,21.26,32.2,18,,86.2939,,13233.5931,37.39,,,18.0096,23.3436,21.0167,26.64,,,262.1797,9.0241,,10.8728,,26.2667,26.7881,32.2317,71.0807,21.65,,111.95,,,
95,6/10/1999,,22.1,25.6667,259.2052,3.201,26.5904,81.5177,21.2,31.48,18.1,,86.7479,,13108.0712,37.4,,,18.4067,23.1158,20.8333,26.4515,,,259.2052,9.0782,,10.6891,,25.6667,26.5904,31.8418,71.0807,21.7484,,110.87,,,
96,6/11/1999,,22,26.3333,259.2052,3.19,26.3389,80.8581,21.1,31.3,19,,87,,13081.1736,36.7,,,18.5751,22.7742,20.6167,27.0499,,,259.2052,9.0241,,10.9897,,26.3333,26.3389,30.7371,74.1054,21.6922,,110.95,,,
97,6/14/1999,,21.6,25.4,254.9559,3.31,26.0514,82.413,21.1,31.39,18.84,,85.2852,,13018.4127,36.03,,,18.4548,22.2049,20.9167,26.7056,,,254.9559,9.0782,,10.8728,,25.4,26.0514,30.3991,74.1054,21.5234,,110.65,,,
98,6/15/1999,,21.9,27.1667,249.9418,3.22,26.2131,85.947,21.3,31.36,19.15,,84.4783,,13179.798,35.7,,,18.6473,23.5334,21.5333,28.2794,,,249.9418,9.2943,,10.831,,27.1667,26.2131,31.036,74.4835,21.65,,111.71,,,
99,6/16/1999,,21.78,26.5667,246.4574,3.26,27.2552,84.769,21.47,32.87,19,,,,,36.5,,,18.4187,23.9509,22.5667,28.5991,,,246.4574,9.3484,,10.9813,,26.5667,27.2552,31.7118,77.8863,21.9172,,113.14,,,
100,6/17/1999,,22,26.1333,246.1174,3.234,27.5786,87.6434,22.4,35.3,19,,87.9583,,13090.1395,35.01,,,18.1781,24.4633,21.95,30.7795,,,246.1174,9.343,,10.973,,26.1333,27.5786,31.8418,75.8447,22.5081,,113.93,,,
101,6/18/1999,,22.55,26.4,249.8568,3.229,27.9379,87.2664,21.9,36,19.8,,88.4122,,13179.798,34.18,,,18.6232,24.1597,22.2333,31.3943,,,249.8568,9.2943,,10.9062,,26.4,27.9379,31.1789,77.5082,22.3674,,114.77,,,
102,6/21/1999,,22.8,26,258.3553,3.288,28.9261,87.5962,21.85,34.5,20,,88.967,,13179.798,35.25,,,18.5871,24.3305,21.95,31.1484,,,258.3553,9.3916,,11.1066,,26,28.9261,31.6338,79.1718,22.4659,,114.76,,,
103,6/22/1999,,21.95,25.3333,257.5055,3.251,29.4651,86.6067,21.82,35.5,20.14,,86.7479,,13161.8663,35.1,,,18.4067,25.3553,22.4333,29.7549,,,257.5055,9.3808,,11.0899,,25.3333,29.4651,31.5169,76.2227,22.2127,,114.22,,,
104,6/23/1999,,21.99,25.8667,254.701,3.215,30.4532,83.9209,22.39,34.5,20,,88.2609,,13009.4468,35.5,,,18.166,24.5772,20.8333,29.3041,,,254.701,9.4024,,10.8561,,25.8667,30.4532,30.5941,73.3493,22.0439,,113.19,,,
105,6/24/1999,,22.7,25,255.7208,3.16,29.8244,82.7429,21.5,33.65,20,,89.7739,,12910.8225,35.5,,,17.9375,24.5202,20.8333,29.9434,,,255.7208,9.6185,,10.7058,,25,29.8244,30.0612,72.4419,22.3955,,112.09,,,
106,6/25/1999,,22.49,25.7167,252.5763,3.17,28.5668,81.9889,21.4,33.4,20,,88.5131,,12964.6176,35.44,,,18.0457,24.8998,20.7,30.0746,,,252.5763,9.6618,,10.8394,,25.7167,28.5668,29.8923,72.2528,22.1423,,111.6,,,
107,6/28/1999,,22.65,26,250.4517,3.2,29.0159,82.6486,22.25,34.27,20.1,,88.2105,,12955.6517,35.65,,,18.166,24.8808,20.6667,30.2057,,,250.4517,10.1265,,10.806,,26,29.0159,31.101,71.0051,22.494,,112.67,,,
108,6/29/1999,,22.38,26.1,247.7322,3.26,29.8244,81.1408,22.44,34.6,20.3,,88.2105,,13072.2078,35.52,,,18.3465,25.2414,21.6667,30.0008,,,247.7322,9.932,,10.8227,,26.1,29.8244,31.1789,72.5931,22.3393,,113.66,,,
109,6/30/1999,,22.35,26.6667,259.2052,3.205,30.0041,80.1041,22.6,33.7,20.5,,87.2522,,12946.6859,36.1,,,18.4067,25.9057,21.5333,29.7139,,,259.2052,9.8347,,10.7475,,26.6667,30.0041,31.6468,74.8616,22.1001,,114.55,,,
110,7/1/1999,,22.2,27.85,267.6187,3.236,30.597,80.5753,23.94,35.72,20.5,,85.9409,,12928.7542,37.15,,,18.4187,26.5699,22.3333,30.3287,,,267.6187,9.9212,,10.6055,,27.85,30.597,31.4779,77.5082,22.9301,,116.44,,,
111,7/2/1999,,22.1,27.8833,271.953,3.224,30.5431,84.2507,23.75,36.27,20.35,,86.3444,,12955.6517,36.11,,,19.0563,26.9305,22.2333,29.9188,,,271.953,9.9103,,10.6473,,27.8833,30.5431,31.1789,76.2227,22.902,,116.49,,,
112,7/5/1999,,21.8,27.6667,273.1428,3.296,30.3993,84.9575,24,36,20,,87.2522,,13018.4127,35.2,,,19.0683,26.2283,22.1333,30.7385,,,273.1428,9.759,,10.522,,27.6667,30.3993,31.3869,75.6178,23.2115,,118.42,,,
113,7/6/1999,,21.3,26.5167,277.817,3.435,29.6268,85.2874,23.56,35.12,20,,87.3531,,12865.9933,35,,,18.6473,25.9057,21.7833,30.2057,,,277.817,9.6185,,10.4636,,26.5167,29.6268,31.5039,73.6517,23.1833,,118.25,,,
