date,MSCI FRANCE
1/25/1999,101.82
1/26/1999,102.21
1/27/1999,102.87
1/28/1999,105.25
1/29/1999,106.31
2/1/1999,107.38
2/2/1999,106.22
2/3/1999,105.04
2/4/1999,104.53
2/5/1999,104.07
2/8/1999,104.42
2/9/1999,101.61
2/10/1999,100.49
2/11/1999,102.06
2/12/1999,101.91
2/15/1999,102.03
2/16/1999,101.85
2/17/1999,100.24
2/18/1999,101.58
2/19/1999,103.62
2/22/1999,104.51
2/23/1999,105.55
2/24/1999,105.69
2/25/1999,104.22
2/26/1999,102.69
3/1/1999,101.48
3/2/1999,102.04
3/3/1999,101.07
3/4/1999,102.93
3/5/1999,105.47
3/8/1999,105.15
3/9/1999,104.68
3/10/1999,104.79
3/11/1999,105.68
3/12/1999,105.46
3/15/1999,105.66
3/16/1999,105.8
3/17/1999,105.34
3/18/1999,104.93
3/19/1999,106.42
3/22/1999,105.93
3/23/1999,103.06
3/24/1999,102.61
3/25/1999,104.47
3/26/1999,104.05
3/29/1999,104.93
3/30/1999,104.83
3/31/1999,106.25
4/1/1999,106.99
4/2/1999,106.99
4/5/1999,106.99
4/6/1999,108.6
4/7/1999,109.02
4/8/1999,109.19
4/9/1999,109.76
4/12/1999,109.45
4/13/1999,109.79
4/14/1999,109.29
4/15/1999,108.51
4/16/1999,108.24
4/19/1999,110.01
4/20/1999,107.12
4/21/1999,108.03
4/22/1999,108
4/23/1999,107.26
4/26/1999,107.87
4/27/1999,110.54
4/28/1999,110.23
4/29/1999,110.3
4/30/1999,111.17
5/3/1999,112.25
5/4/1999,112.17
5/5/1999,110.41
5/6/1999,109.61
5/7/1999,108.63
5/10/1999,110.01
5/11/1999,109.98
5/12/1999,109.96
5/13/1999,111.23
5/14/1999,109.17
5/17/1999,107.21
5/18/1999,108.66
5/19/1999,110.49
5/20/1999,111.77
5/21/1999,111.47
5/24/1999,111.47
5/25/1999,110.65
5/26/1999,110.75
5/27/1999,109.49
5/28/1999,109.08
5/31/1999,110.06
6/1/1999,109.19
6/2/1999,109.19
6/3/1999,110.12
6/4/1999,109.8
6/7/1999,111.19
6/8/1999,111.53
6/9/1999,111.95
6/10/1999,110.87
6/11/1999,110.95
6/14/1999,110.65
6/15/1999,111.71
6/16/1999,113.14
6/17/1999,113.93
6/18/1999,114.77
6/21/1999,114.76
6/22/1999,114.22
6/23/1999,113.19
6/24/1999,112.09
6/25/1999,111.6
6/28/1999,112.67
6/29/1999,113.66
6/30/1999,114.55
7/1/1999,116.44
7/2/1999,116.49
7/5/1999,118.42
7/6/1999,118.25
7/7/1999,117.53
7/8/1999,116.75
7/9/1999,117
7/12/1999,117.2
7/13/1999,115.5
7/14/1999,115.5
7/15/1999,117.18
7/16/1999,117.07
7/19/1999,116.17
7/20/1999,114.47
7/21/1999,113.27
7/22/1999,113.01
7/23/1999,112.23
7/26/1999,111.06
7/27/1999,111.64
7/28/1999,111.58
7/29/1999,109.14
7/30/1999,110.87
8/2/1999,110.47
8/3/1999,109.87
8/4/1999,109.29
8/5/1999,107.51
8/6/1999,107.14
8/9/1999,109.06
8/10/1999,107.89
8/11/1999,108.37
8/12/1999,110.64
8/13/1999,112.4
8/16/1999,112.9
8/17/1999,113.59
8/18/1999,113.92
8/19/1999,112.26
8/20/1999,113.54
8/23/1999,113.89
8/24/1999,115.19
8/25/1999,117.34
8/26/1999,117.34
8/27/1999,117.71
8/30/1999,118.02
8/31/1999,116.33
9/1/1999,117.55
9/2/1999,115.38
9/3/1999,118.24
9/6/1999,118.24
9/7/1999,118.48
9/8/1999,118.61
9/9/1999,119.48
9/10/1999,120.19
9/13/1999,119.46
9/14/1999,119.2
9/15/1999,118.31
9/16/1999,117.76
9/17/1999,117.64
9/20/1999,118.45
9/21/1999,116.66
9/22/1999,115.63
9/23/1999,116.31
9/24/1999,115.02
9/27/1999,116.41
9/28/1999,115.43
9/29/1999,115.01
9/30/1999,116.47
10/1/1999,115.56
10/4/1999,116.83
10/5/1999,117.49
10/6/1999,118.34
10/7/1999,119.63
10/8/1999,119.06
10/11/1999,118.73
10/12/1999,117.41
10/13/1999,116.52
10/14/1999,116.31
10/15/1999,114.55
10/18/1999,114.03
10/19/1999,116.28
10/20/1999,116.13
10/21/1999,116.78
10/22/1999,118.63
10/25/1999,118.54
10/26/1999,119.76
10/27/1999,119.59
10/28/1999,121.2
10/29/1999,124.42
11/1/1999,124.42
11/2/1999,124.41
11/3/1999,125
11/4/1999,125.33
11/5/1999,126.07
11/8/1999,126.51
11/9/1999,126.45
11/10/1999,127.88
11/11/1999,130.03
11/12/1999,130.5
11/15/1999,131.29
11/16/1999,131.59
11/17/1999,131.31
11/18/1999,132.53
11/19/1999,133.11
11/22/1999,130.26
11/23/1999,130.43
11/24/1999,131.15
11/25/1999,134.87
11/26/1999,136.26
11/29/1999,135.5
11/30/1999,134.06
12/1/1999,134.97
12/2/1999,134.45
12/3/1999,137.33
12/6/1999,138.55
12/7/1999,139.43
12/8/1999,138.36
12/9/1999,139.94
12/10/1999,138.31
12/13/1999,139.42
12/14/1999,140.35
12/15/1999,139.37
12/16/1999,139.45
12/17/1999,138.37
12/20/1999,139.01
12/21/1999,139.34
12/22/1999,141.72
12/23/1999,143.94
12/24/1999,146.92
12/27/1999,146.68
12/28/1999,146.75
12/29/1999,147
12/30/1999,149.95
12/31/1999,149.95
1/3/2000,149.17
1/4/2000,142.71
1/5/2000,137.92
1/6/2000,137.17
1/7/2000,139.63
1/10/2000,142.4
1/11/2000,141.57
1/12/2000,140.58
1/13/2000,141.97
1/14/2000,145.72
1/17/2000,147.43
1/18/2000,142.95
1/19/2000,142.73
1/20/2000,144.29
1/21/2000,143.48
1/24/2000,143.5
1/25/2000,141.32
1/26/2000,142.78
1/27/2000,143.81
1/28/2000,145.08
1/31/2000,143.37
2/1/2000,146.17
2/2/2000,150.88
2/3/2000,156.24
2/4/2000,159.22
2/7/2000,157.42
2/8/2000,159.95
2/9/2000,159.62
2/10/2000,157.84
2/11/2000,160.17
2/14/2000,159.83
2/15/2000,155.33
2/16/2000,154.34
2/17/2000,157.24
2/18/2000,154.51
2/21/2000,151.79
2/22/2000,151.84
2/23/2000,153.76
2/24/2000,155.32
2/25/2000,158.53
2/28/2000,156.48
2/29/2000,158.66
3/1/2000,160.81
3/2/2000,166.81
3/3/2000,167.29
3/6/2000,168.29
3/7/2000,165.75
3/8/2000,163.6
3/9/2000,165.46
3/10/2000,167.57
3/13/2000,162.94
3/14/2000,163.13
3/15/2000,158.87
3/16/2000,160.38
3/17/2000,161.87
3/20/2000,163.04
3/21/2000,162.08
3/22/2000,161.1
3/23/2000,160.71
3/24/2000,163.39
3/27/2000,165.71
3/28/2000,167.65
3/29/2000,167.1
3/30/2000,161.87
3/31/2000,161.28
4/3/2000,156.43
4/4/2000,159.05
4/5/2000,154
4/6/2000,159.06
4/7/2000,161.14
4/10/2000,162.72
4/11/2000,160.07
4/12/2000,159.42
4/13/2000,159.95
4/14/2000,154.8
4/17/2000,154.43
4/18/2000,156.69
4/19/2000,156.84
4/20/2000,158.46
4/21/2000,158.46
4/24/2000,158.46
4/25/2000,160.69
4/26/2000,162.81
4/27/2000,159.29
4/28/2000,163.69
5/1/2000,163.69
5/2/2000,167.36
5/3/2000,164.16
5/4/2000,165.65
5/5/2000,167.1
5/8/2000,166.36
5/9/2000,162.48
5/10/2000,159.85
5/11/2000,163.08
5/12/2000,165.03
5/15/2000,163.72
5/16/2000,167.85
5/17/2000,165.13
5/18/2000,165.62
5/19/2000,159.24
5/22/2000,156.38
5/23/2000,157.69
5/24/2000,154.11
5/25/2000,156.94
5/26/2000,156.8
5/29/2000,158.84
5/30/2000,162.17
5/31/2000,165.07
6/1/2000,169.42
6/2/2000,171.42
6/5/2000,171.24
6/6/2000,169.38
6/7/2000,167.03
6/8/2000,167.79
6/9/2000,168.51
6/12/2000,168.51
6/13/2000,167.85
6/14/2000,170.03
6/15/2000,167.47
6/16/2000,166.25
6/19/2000,167.34
6/20/2000,168.54
6/21/2000,166.94
6/22/2000,166.51
6/23/2000,168.29
6/26/2000,169.39
6/27/2000,168.85
6/28/2000,169.82
6/29/2000,164.33
6/30/2000,165.64
7/3/2000,167.45
7/4/2000,166.81
7/5/2000,165.98
7/6/2000,166.09
7/7/2000,169.08
7/10/2000,167.39
7/11/2000,167.21
7/12/2000,168.57
7/13/2000,169.45
7/14/2000,169.45
7/17/2000,170.58
7/18/2000,168.04
7/19/2000,167.47
7/20/2000,168.96
7/21/2000,166.26
7/24/2000,167.41
7/25/2000,166.52
7/26/2000,167.29
7/27/2000,167.45
7/28/2000,165.1
7/31/2000,168.47
8/1/2000,168.14
8/2/2000,167.83
8/3/2000,163.25
8/4/2000,166.09
8/7/2000,167.64
8/8/2000,167.77
8/9/2000,168.88
8/10/2000,168.89
8/11/2000,168.58
8/14/2000,170.08
8/15/2000,170.85
8/16/2000,172.1
8/17/2000,170.86
8/18/2000,169.78
8/21/2000,169.18
8/22/2000,167.79
8/23/2000,167.77
8/24/2000,166.89
8/25/2000,170.14
8/28/2000,170.93
8/29/2000,171.83
8/30/2000,171.85
8/31/2000,171.2
9/1/2000,175.99
9/4/2000,178.57
9/5/2000,176.91
9/6/2000,175.52
9/7/2000,176.35
9/8/2000,173.16
9/11/2000,172.43
9/12/2000,172.87
9/13/2000,169.66
9/14/2000,171.56
9/15/2000,170.96
9/18/2000,168.47
9/19/2000,168.89
9/20/2000,165.66
9/21/2000,161.45
9/22/2000,161.59
9/25/2000,163.6
9/26/2000,162.47
9/27/2000,162.99
9/28/2000,162.5
9/29/2000,161.39
10/2/2000,163.39
10/3/2000,164.49
10/4/2000,161.59
10/5/2000,162.69
10/6/2000,160.74
10/9/2000,157.23
10/10/2000,157.88
10/11/2000,153.14
10/12/2000,154.14
10/13/2000,156.13
10/16/2000,156.44
10/17/2000,155.71
10/18/2000,152.45
10/19/2000,155.88
10/20/2000,157.83
10/23/2000,158.88
10/24/2000,162.41
10/25/2000,161.08
10/26/2000,159.04
10/27/2000,160.74
10/30/2000,161.41
10/31/2000,163.91
11/1/2000,164.15
11/2/2000,164.09
11/3/2000,164.05
11/6/2000,162.9
11/7/2000,163.75
11/8/2000,162.41
11/9/2000,160.83
11/10/2000,157.85
11/13/2000,154.95
11/14/2000,159.84
11/15/2000,161.73
11/16/2000,161.37
11/17/2000,158.2
11/20/2000,154.78
11/21/2000,156.15
11/22/2000,152.73
11/23/2000,155.67
11/24/2000,157.61
11/27/2000,158.21
11/28/2000,155.74
11/29/2000,155.59
11/30/2000,152.08
12/1/2000,151.98
12/4/2000,148.35
12/5/2000,153.51
12/6/2000,153.34
12/7/2000,153.63
12/8/2000,152.16
12/11/2000,155.68
12/12/2000,155.14
12/13/2000,153.05
12/14/2000,151.8
12/15/2000,150.2
12/18/2000,151.42
12/19/2000,153.02
12/20/2000,148.01
12/21/2000,147.83
12/22/2000,148.47
12/25/2000,148.47
12/26/2000,148.47
12/27/2000,150.31
12/28/2000,151.85
12/29/2000,152.01
1/1/2001,152.01
1/2/2001,148.82
1/3/2001,145.84
1/4/2001,148.97
1/5/2001,147.64
1/8/2001,146.96
1/9/2001,145.04
1/10/2001,144.66
1/11/2001,146
1/12/2001,149.37
1/15/2001,149.44
1/16/2001,147.62
1/17/2001,150.72
1/18/2001,149.91
1/19/2001,149.43
1/22/2001,150.4
1/23/2001,149.27
1/24/2001,150.68
1/25/2001,151.76
1/26/2001,151.71
1/29/2001,150.87
1/30/2001,151.49
1/31/2001,153.77
2/1/2001,151.26
2/2/2001,149.5
2/5/2001,149.42
2/6/2001,150.32
2/7/2001,147.78
2/8/2001,148.39
2/9/2001,146.79
2/12/2001,147.97
2/13/2001,147.66
2/14/2001,145.35
2/15/2001,146.83
2/16/2001,144.02
2/19/2001,143.9
2/20/2001,142.89
2/21/2001,140.99
2/22/2001,140.34
2/23/2001,136.94
2/26/2001,139.3
2/27/2001,139.89
2/28/2001,138.07
3/1/2001,137.11
3/2/2001,136.16
3/5/2001,138.23
3/6/2001,140.28
3/7/2001,141.02
3/8/2001,139.53
3/9/2001,137.79
3/12/2001,134.41
3/13/2001,133
3/14/2001,131.33
3/15/2001,133.23
3/16/2001,130.84
3/19/2001,129.82
3/20/2001,132.56
3/21/2001,129.66
3/22/2001,124.52
3/23/2001,127.79
3/26/2001,132.12
3/27/2001,134.98
3/28/2001,132.76
3/29/2001,132.92
3/30/2001,133.63
4/2/2001,134.3
4/3/2001,129.11
4/4/2001,130.81
4/5/2001,133.05
4/6/2001,132.7
4/9/2001,133.75
4/10/2001,137.52
4/11/2001,138.24
4/12/2001,138.32
4/13/2001,138.32
4/16/2001,138.32
4/17/2001,137.65
4/18/2001,141.47
4/19/2001,140.76
4/20/2001,139.97
4/23/2001,138.81
4/24/2001,139.45
4/25/2001,139.31
4/26/2001,141.21
4/27/2001,143.65
4/30/2001,145.23
5/1/2001,145.23
5/2/2001,143.57
5/3/2001,140.81
5/4/2001,140.78
5/7/2001,141.78
5/8/2001,142.45
5/9/2001,141.82
5/10/2001,144.57
5/11/2001,143.48
5/14/2001,141.44
5/15/2001,142.93
5/16/2001,142.4
5/17/2001,144.29
5/18/2001,145.32
5/21/2001,145.86
5/22/2001,146.95
5/23/2001,145.31
5/24/2001,146.04
5/25/2001,144.33
5/28/2001,145.05
5/29/2001,143.4
5/30/2001,140.92
5/31/2001,141.18
6/1/2001,140.65
6/4/2001,140.65
6/5/2001,142.74
6/6/2001,142.18
6/7/2001,141
6/8/2001,140.81
6/11/2001,140.26
6/12/2001,137.52
6/13/2001,138.39
6/14/2001,136.98
6/15/2001,135.55
6/18/2001,133.66
6/19/2001,134.75
6/20/2001,134
6/21/2001,132.91
6/22/2001,134.28
6/25/2001,134.99
6/26/2001,131.95
6/27/2001,131.05
6/28/2001,133.07
6/29/2001,135.53
7/2/2001,137.01
7/3/2001,134.54
7/4/2001,133.82
7/5/2001,132.39
7/6/2001,129.22
7/9/2001,130.1
7/10/2001,128.66
7/11/2001,127.09
7/12/2001,128.23
7/13/2001,129.94
7/16/2001,129.82
7/17/2001,128.64
7/18/2001,125.72
7/19/2001,127.43
7/20/2001,126.28
7/23/2001,127.18
7/24/2001,125.67
7/25/2001,123.36
7/26/2001,125.15
7/27/2001,128.43
7/30/2001,130.23
7/31/2001,131.72
8/1/2001,132.39
8/2/2001,131.7
8/3/2001,130.13
8/6/2001,131.06
8/7/2001,130.81
8/8/2001,129.15
8/9/2001,126.72
8/10/2001,125.6
8/13/2001,127.8
8/14/2001,128.84
8/15/2001,128.28
8/16/2001,127.21
8/17/2001,124.59
8/20/2001,124.99
8/21/2001,126.15
8/22/2001,125.56
8/23/2001,125.63
8/24/2001,128.19
8/27/2001,128
8/28/2001,125.76
8/29/2001,126.09
8/30/2001,122.65
8/31/2001,122.54
9/3/2001,121.08
9/4/2001,122.1
9/5/2001,119.59
9/6/2001,117.57
9/7/2001,116
9/10/2001,115.12
9/11/2001,107.09
9/12/2001,108.55
9/13/2001,108.68
9/14/2001,103.18
9/17/2001,106.14
9/18/2001,105.21
9/19/2001,102.88
9/20/2001,98.93
9/21/2001,96.65
9/24/2001,102
9/25/2001,102.81
9/26/2001,104.85
9/27/2001,106.11
9/28/2001,107.94
10/1/2001,106.21
10/2/2001,107.23
10/3/2001,106.57
10/4/2001,110.75
10/5/2001,110.18
10/8/2001,110.31
10/9/2001,110.47
10/10/2001,114.13
10/11/2001,114.34
10/12/2001,114.68
10/15/2001,111.57
10/16/2001,113.97
10/17/2001,116.48
10/18/2001,114.54
10/19/2001,112.8
10/22/2001,114.64
10/23/2001,117.48
10/24/2001,118.19
10/25/2001,115.49
10/26/2001,118.15
10/29/2001,115.62
10/30/2001,112.2
10/31/2001,114.61
11/1/2001,115.38
11/2/2001,115.27
11/5/2001,118.26
11/6/2001,117.7
11/7/2001,118.57
11/8/2001,120.57
11/9/2001,119.13
11/12/2001,115.7
11/13/2001,120.6
11/14/2001,120.73
11/15/2001,120.6
11/16/2001,120.56
11/19/2001,122.34
11/20/2001,120.84
11/21/2001,120.04
11/22/2001,121.24
11/23/2001,120.51
11/26/2001,120.12
11/27/2001,118.24
11/28/2001,117.54
11/29/2001,117.61
11/30/2001,118.69
12/3/2001,118.51
12/4/2001,120.26
12/5/2001,124.14
12/6/2001,124.09
12/7/2001,123.14
12/10/2001,120.99
12/11/2001,120.79
12/12/2001,119.61
12/13/2001,117
12/14/2001,115.22
12/17/2001,119.04
12/18/2001,118.89
12/19/2001,118.7
12/20/2001,117.93
12/21/2001,119.89
12/24/2001,119.93
12/25/2001,119.93
12/26/2001,119.93
12/27/2001,122.33
12/28/2001,123.13
12/31/2001,123.13
1/1/2002,123.13
1/2/2002,121.99
1/3/2002,124.45
1/4/2002,124.55
1/7/2002,122.76
1/8/2002,121.42
1/9/2002,122.08
1/10/2002,120.17
1/11/2002,121.27
1/14/2002,118.61
1/15/2002,120.38
1/16/2002,117.98
1/17/2002,119.3
1/18/2002,118.56
1/21/2002,118.02
1/22/2002,118.59
1/23/2002,118.8
1/24/2002,120.11
1/25/2002,119.56
1/28/2002,121.14
1/29/2002,119.47
1/30/2002,117.72
1/31/2002,119.25
2/1/2002,119.11
2/4/2002,117.6
2/5/2002,115.19
2/6/2002,114.62
2/7/2002,114.88
2/8/2002,115
2/11/2002,116.41
2/12/2002,116.17
2/13/2002,116.94
2/14/2002,118.69
2/15/2002,117.37
2/18/2002,116.73
2/19/2002,114.38
2/20/2002,113.93
2/21/2002,115.19
2/22/2002,114.12
2/25/2002,115.7
2/26/2002,116.63
2/27/2002,118.77
2/28/2002,119.7
3/1/2002,120.04
3/4/2002,123.09
3/5/2002,122.45
3/6/2002,122.64
3/7/2002,123.22
3/8/2002,123.47
3/11/2002,122.55
3/12/2002,121.7
3/13/2002,121.05
3/14/2002,121.63
3/15/2002,122.47
3/18/2002,123.44
3/19/2002,123.99
3/20/2002,122.73
3/21/2002,121.92
3/22/2002,122.52
3/25/2002,122.06
3/26/2002,122.97
3/27/2002,123.04
3/28/2002,124.96
3/29/2002,124.96
4/1/2002,124.96
4/2/2002,123.43
4/3/2002,123.43
4/4/2002,120.9
4/5/2002,120.38
4/8/2002,118.26
4/9/2002,119.11
4/10/2002,120.5
4/11/2002,118.33
4/12/2002,119
4/15/2002,119.95
4/16/2002,122.43
4/17/2002,122.4
4/18/2002,122.28
4/19/2002,122.63
4/22/2002,121.37
4/23/2002,121.35
4/24/2002,120.6
4/25/2002,118.74
4/26/2002,118.7
4/29/2002,118.01
4/30/2002,118.97
5/1/2002,118.97
5/2/2002,117.93
5/3/2002,116.3
5/6/2002,116.54
5/7/2002,114.7
5/8/2002,117.37
5/9/2002,117
5/10/2002,115.49
5/13/2002,116.6
5/14/2002,118.53
5/15/2002,119.14
5/16/2002,119.18
5/17/2002,118.36
5/20/2002,117.33
5/21/2002,117.35
5/22/2002,115.47
5/23/2002,115.78
5/24/2002,115.97
5/27/2002,116.64
5/28/2002,116.06
5/29/2002,115.89
5/30/2002,113.83
5/31/2002,114.29
6/3/2002,112.94
6/4/2002,108.75
6/5/2002,109.19
6/6/2002,109.5
6/7/2002,107.39
6/10/2002,107.63
6/11/2002,109.59
6/12/2002,106.96
6/13/2002,105.79
6/14/2002,102.91
6/17/2002,107.38
6/18/2002,107.22
6/19/2002,105.42
6/20/2002,102.91
6/21/2002,102.13
6/24/2002,98.65
6/25/2002,101.17
6/26/2002,99.36
6/27/2002,100.44
6/28/2002,104.69
7/1/2002,104.42
7/2/2002,100.05
7/3/2002,97.02
7/4/2002,98.86
7/5/2002,103.08
7/8/2002,103.2
7/9/2002,102.21
7/10/2002,98.14
7/11/2002,94.21
7/12/2002,94.22
7/15/2002,89.26
7/16/2002,88.85
7/17/2002,92.06
7/18/2002,93.85
7/19/2002,88.91
7/22/2002,84.34
7/23/2002,82.36
7/24/2002,80.91
7/25/2002,84.13
7/26/2002,84.69
7/29/2002,90.33
7/30/2002,90
7/31/2002,91.18
8/1/2002,86.8
8/2/2002,86.92
8/5/2002,83.66
8/6/2002,87.89
8/7/2002,87.54
8/8/2002,90.52
8/9/2002,91.74
8/12/2002,89.57
8/13/2002,90.15
8/14/2002,86.28
8/15/2002,89.69
8/16/2002,89.72
8/19/2002,92.7
8/20/2002,91.23
8/21/2002,92.46
8/22/2002,95.3
8/23/2002,93.58
8/26/2002,91.99
8/27/2002,94.73
8/28/2002,90.77
8/29/2002,88.61
8/30/2002,89.71
9/2/2002,87.24
9/3/2002,83.48
9/4/2002,84.46
9/5/2002,83.83
9/6/2002,86.8
9/9/2002,85.58
9/10/2002,88.21
9/11/2002,90.78
9/12/2002,86.89
9/13/2002,84.63
9/16/2002,84.3
9/17/2002,83.61
9/18/2002,80.78
9/19/2002,78.92
9/20/2002,77.9
9/23/2002,75.51
9/24/2002,74.04
9/25/2002,75.2
9/26/2002,80.04
9/27/2002,79.81
9/30/2002,75.37
10/1/2002,76.73
10/2/2002,79.59
10/3/2002,77.58
10/4/2002,74.98
10/7/2002,74.34
10/8/2002,73.3
10/9/2002,72.33
10/10/2002,74.96
10/11/2002,78.63
10/14/2002,78.15
10/15/2002,83.19
10/16/2002,82.6
10/17/2002,85.55
10/18/2002,85.04
10/21/2002,85.09
10/22/2002,84.11
10/23/2002,80.52
10/24/2002,82.73
10/25/2002,82.29
10/28/2002,83.79
10/29/2002,79.65
10/30/2002,82.92
10/31/2002,84.99
11/1/2002,83.98
11/4/2002,86.69
11/5/2002,87.17
11/6/2002,86.22
11/7/2002,83.69
11/8/2002,82.36
11/11/2002,82.27
11/12/2002,82.48
11/13/2002,81.65
11/14/2002,84.44
11/15/2002,84.92
11/18/2002,86.15
11/19/2002,85.36
11/20/2002,84.66
11/21/2002,88.1
11/22/2002,88.3
11/25/2002,87.44
11/26/2002,85.45
11/27/2002,87.81
11/28/2002,88.27
11/29/2002,88.18
12/2/2002,87.34
12/3/2002,85.43
12/4/2002,84.75
12/5/2002,83.48
12/6/2002,83.87
12/9/2002,82.07
12/10/2002,82.79
12/11/2002,83.94
12/12/2002,82.62
12/13/2002,81.13
12/16/2002,83.64
12/17/2002,82.77
12/18/2002,81.17
12/19/2002,80.65
12/20/2002,81.4
12/23/2002,81.63
12/24/2002,81.57
12/27/2002,79.75
12/30/2002,80.2
12/31/2002,81.28
1/2/2003,84.52
1/3/2003,84.35
1/6/2003,85.07
1/7/2003,83.75
1/8/2003,81.94
1/9/2003,83.33
1/10/2003,83.24
1/13/2003,83.18
1/14/2003,83.41
1/15/2003,82.37
1/16/2003,82.42
1/17/2003,80.3
1/20/2003,79.29
1/21/2003,78.46
1/22/2003,76.78
1/23/2003,76.32
1/24/2003,75.67
1/27/2003,72.86
1/28/2003,72.94
1/29/2003,74.03
1/30/2003,76.18
1/31/2003,76.79
2/3/2003,77.38
2/4/2003,74.94
2/5/2003,75.34
2/6/2003,74.07
2/7/2003,72.95
2/10/2003,72.31
2/11/2003,74.21
2/12/2003,72.29
2/13/2003,71.91
2/14/2003,73.77
2/17/2003,75.27
2/18/2003,76.95
2/19/2003,74.91
2/20/2003,73.62
2/21/2003,74.38
2/24/2003,73.43
2/25/2003,70.73
2/26/2003,70.07
2/27/2003,71.62
2/28/2003,72.74
3/3/2003,72.93
3/4/2003,70.77
3/5/2003,70.23
3/6/2003,69.77
3/7/2003,68.06
3/10/2003,66.58
3/11/2003,66.13
3/12/2003,63.38
3/13/2003,67.36
3/14/2003,71.94
3/17/2003,74.35
3/18/2003,73.6
3/19/2003,74.78
3/20/2003,73.7
3/21/2003,76.5
3/24/2003,72.07
3/25/2003,73.91
3/26/2003,73.57
3/27/2003,71.91
3/28/2003,72.23
3/31/2003,69.18
4/1/2003,69.77
4/2/2003,72.54
4/3/2003,73.74
4/4/2003,74.98
4/7/2003,77.54
4/8/2003,76.47
4/9/2003,76.3
4/10/2003,74.05
4/11/2003,74.9
4/14/2003,75.79
4/15/2003,77.1
4/16/2003,76.49
4/17/2003,76.6
4/22/2003,77.01
4/23/2003,78.13
4/24/2003,76.53
4/25/2003,75.58
4/28/2003,77.69
4/29/2003,77.66
4/30/2003,77.99
5/2/2003,78.32
5/5/2003,79.37
5/6/2003,80.86
5/7/2003,80.13
5/8/2003,77.78
5/9/2003,78.48
5/12/2003,78.27
5/13/2003,78.3
5/14/2003,78.32
5/15/2003,79.21
5/16/2003,79.03
5/19/2003,75.75
5/20/2003,75.92
5/21/2003,75.88
5/22/2003,76.61
5/23/2003,76.25
5/26/2003,76.01
5/27/2003,76.22
5/28/2003,77.63
5/29/2003,78.08
5/30/2003,78.48
6/2/2003,79.92
6/3/2003,79.78
6/4/2003,80.55
6/5/2003,79.88
6/6/2003,81.6
6/9/2003,80.57
6/10/2003,81.25
6/11/2003,82.32
6/12/2003,83.15
6/13/2003,82.08
6/16/2003,83.78
6/17/2003,84.49
6/18/2003,84.91
6/19/2003,83.7
6/20/2003,84.38
6/23/2003,82.42
6/24/2003,81.85
6/25/2003,81.92
6/26/2003,81.73
6/27/2003,81.82
6/30/2003,81.17
7/1/2003,79.4
7/2/2003,81.14
7/3/2003,81.47
7/4/2003,80.96
7/7/2003,83.86
7/8/2003,83.82
7/9/2003,82.92
7/10/2003,81.82
7/11/2003,82.79
7/14/2003,84.03
7/15/2003,83.59
7/16/2003,82.91
7/17/2003,82.48
7/18/2003,82.5
7/21/2003,81.35
7/22/2003,81.62
7/23/2003,81.57
7/24/2003,83.3
7/25/2003,82.01
7/28/2003,83.39
7/29/2003,82.75
7/30/2003,83.3
7/31/2003,84.26
8/1/2003,83.2
8/4/2003,82.49
8/5/2003,83.65
8/6/2003,81.99
8/7/2003,82.1
8/8/2003,83.11
8/11/2003,83.7
8/12/2003,84.16
8/13/2003,84.27
8/14/2003,85.6
8/15/2003,85.95
8/18/2003,86.54
8/19/2003,86.8
8/20/2003,86.03
8/21/2003,86.68
8/22/2003,87.41
8/25/2003,86.46
8/26/2003,85.5
8/27/2003,86.12
8/28/2003,87.3
8/29/2003,87.02
9/1/2003,88.37
9/2/2003,88.53
9/3/2003,90.11
9/4/2003,89.79
9/5/2003,89.3
9/8/2003,89.7
9/9/2003,88.79
9/10/2003,87.61
9/11/2003,87.94
9/12/2003,87.35
9/15/2003,87.69
9/16/2003,88.91
9/17/2003,89.16
9/18/2003,89.62
9/19/2003,88.58
9/22/2003,86.23
9/23/2003,85.75
9/24/2003,85.9
9/25/2003,85.06
9/26/2003,84.54
9/29/2003,83.86
9/30/2003,82.39
10/1/2003,83.79
10/2/2003,83.91
10/3/2003,86.55
10/6/2003,86.13
10/7/2003,85.33
10/8/2003,85.23
10/9/2003,87.16
10/10/2003,86.65
10/13/2003,88.06
10/14/2003,87.7
10/15/2003,88.39
10/16/2003,87.85
10/17/2003,87.7
10/20/2003,87.72
10/21/2003,87.75
10/22/2003,86.21
10/23/2003,85.26
10/24/2003,85.44
10/27/2003,86.44
10/28/2003,87.55
10/29/2003,87.98
10/30/2003,88.46
10/31/2003,88.17
11/3/2003,89.93
11/4/2003,89.74
11/5/2003,88.92
11/6/2003,89.34
11/7/2003,90.37
11/10/2003,89.58
11/11/2003,89.12
11/12/2003,89.27
11/13/2003,89.39
11/14/2003,90.46
11/17/2003,88.17
11/18/2003,88.07
11/19/2003,87.74
11/20/2003,87.34
11/21/2003,88.34
11/24/2003,89.59
11/25/2003,89.78
11/26/2003,89.76
11/27/2003,90.28
11/28/2003,89.93
12/1/2003,91.61
12/2/2003,91.16
12/3/2003,91.87
12/4/2003,91.76
12/5/2003,90.74
12/8/2003,90.14
12/9/2003,90.73
12/10/2003,90.26
12/11/2003,90.98
12/12/2003,91.07
12/15/2003,91.59
12/16/2003,91.39
12/17/2003,91.23
12/18/2003,91.81
12/19/2003,91.74
