date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity
12/1/2017,230546,2055769.0,3572787.0,2025665,8773653,2472785.0,1955794.0,545646,,667665.0,881957,6540541.0,3712277.0,702955.0,342064,873181.0,,1007495.0,,540022.0,4783916.0,667665,1026424,732024.0,399417.0,1467779.0,,1008541,6711341.0,549577,1527532.0,349974.0,415840,4208970,87229,2025665,51092.0,348707.0,
12/4/2017,241648,1741336.0,3107993.0,1864725,7055529,1667668.0,1187995.0,388797,,581546.0,1091952,4598042.0,2056765.0,718798.0,200546,473087.0,,1129115.0,,397414.0,4458279.0,581546,962530,571294.0,260269.0,1097929.0,,767382,4655251.0,641856,2434726.0,549509.0,360723,3737273,53290,1864725,54403.0,288184.0,
12/5/2017,248325,1385214.0,2588131.0,1500195,8623743,2194264.0,1130714.0,366486,,700342.0,741884,5347463.0,2943571.0,704744.0,302181,474512.0,,998419.0,,365256.0,3705181.0,700342,621181,613426.0,231761.0,1158790.0,,615497,3560702.0,679561,1178228.0,300958.0,371014,4524892,39000,1500195,46947.0,351377.0,
12/6/2017,208805,1315476.0,2413364.0,1536370,7636447,1712189.0,1150761.0,387365,,638770.0,727582,5310658.0,3973788.0,688226.0,313784,348573.0,,1119179.0,,401380.0,4123347.0,638770,714212,476301.0,279414.0,1327209.0,,748771,3745721.0,643677,2280527.0,314532.0,224836,4363781,69910,1536370,66766.0,321928.0,
12/7/2017,171317,1462679.0,2727538.0,2354535,13743798,2510906.0,1016495.0,319369,,449303.0,602668,4012327.0,2008766.0,560044.0,227836,373432.0,,1984732.0,,486434.0,3720565.0,449303,916459,363112.0,259184.0,959821.0,,482751,2470737.0,800819,1794954.0,369765.0,275500,3365396,56122,2354535,71511.0,389283.0,
12/8/2017,210058,1264048.0,2495579.0,1197835,9032903,1726661.0,1102432.0,317497,,427118.0,594654,5804617.0,2147686.0,418880.0,246161,468537.0,,1300539.0,,456832.0,7252415.0,427118,696273,453010.0,230957.0,879717.0,,539726,4127407.0,773981,2418422.0,249630.0,285081,3191358,49526,1197835,48980.0,291105.0,
12/11/2017,151627,1591753.0,4668221.0,1556320,6898328,2069909.0,1099258.0,219748,,504326.0,596794,3424100.0,2886691.0,431786.0,264905,376724.0,,955586.0,,458341.0,3981403.0,504326,690580,325159.0,146792.0,1944069.0,,525995,2648371.0,532543,1714878.0,220410.0,208960,1861765,44844,1556320,38216.0,446869.0,
12/12/2017,287242,1186451.0,3496912.0,1588125,10019054,2724877.0,1027996.0,747383,,899458.0,641997,5048336.0,3345429.0,625252.0,770456,421411.0,,1586426.0,,479459.0,4019060.0,899458,587147,525170.0,262924.0,14910428.0,,674841,2431256.0,1470991,2455699.0,226523.0,1077750,2617273,57156,1588125,226866.0,298919.0,
12/13/2017,180565,1390206.0,5235443.0,1293250,11841665,2784710.0,1500199.0,484977,,758072.0,524747,7749267.0,2954468.0,503351.0,416428,528956.0,,1956085.0,,505525.0,9117927.0,758072,1093512,474531.0,299456.0,4327044.0,,723111,2922355.0,719761,2098649.0,215204.0,576830,2825127,58741,1293250,741629.0,316142.0,
12/14/2017,178354,1902549.0,3091217.0,1153465,7854467,2229226.0,1173227.0,415832,,579284.0,936559,6422862.0,5197989.0,549504.0,399680,615854.0,,2643153.0,,443774.0,4894509.0,579284,1417880,523006.0,262598.0,3334869.0,,547110,4862082.0,802117,2104580.0,263791.0,550712,2616991,54639,1153465,160830.0,508194.0,
12/15/2017,264177,5085521.0,4968171.0,2160770,13655403,3261338.0,1860064.0,684526,,687375.0,958025,19579199.0,5515007.0,912128.0,431035,1354178.0,,3496179.0,,647309.0,5756372.0,687375,1432880,759220.0,385872.0,2919764.0,,754322,5594653.0,1518793,2289021.0,356249.0,778061,4542731,155980,2160770,147618.0,629264.0,
12/18/2017,261126,1339134.0,4139852.0,1730335,5105571,2102085.0,1659510.0,426370,,721248.0,744329,7984855.0,3657631.0,747672.0,403137,752310.0,,2476768.0,,1168477.0,4746278.0,721248,1168993,614710.0,248130.0,6048162.0,,748861,3590343.0,1154135,1812374.0,288168.0,555223,2741416,70825,1730335,423657.0,1323870.0,
12/19/2017,240563,1155519.0,2847792.0,1056740,4722352,2119020.0,958000.0,364676,,832075.0,511758,4582672.0,2483619.0,860800.0,366315,447628.0,,1200851.0,,888796.0,4099073.0,832075,727028,317541.0,239277.0,2685660.0,,466133,2357517.0,782277,1060923.0,392748.0,438742,1930608,59766,1056740,205546.0,641026.0,
12/20/2017,189004,1500312.0,3649542.0,1094335,8796084,1943109.0,1079205.0,321657,,486108.0,655922,4858953.0,2648214.0,598043.0,307564,490626.0,,1319212.0,,486319.0,3038232.0,486108,571216,376520.0,225916.0,2274226.0,,517025,2190613.0,682093,1177241.0,220531.0,311685,1781781,45352,1094335,82082.0,311027.0,
12/21/2017,102267,1356310.0,3785465.0,953650,6575100,2492155.0,1041663.0,305229,,485411.0,709705,4061218.0,2454439.0,675632.0,368062,797675.0,,1671145.0,,690941.0,4990299.0,485411,805019,482451.0,235171.0,1367285.0,,396929,2118130.0,536964,2526500.0,172577.0,332104,1312875,41616,953650,80571.0,363421.0,
12/22/2017,102882,873485.0,2521027.0,784755,4875412,1351731.0,843798.0,225707,,379148.0,493594,2727974.0,2369049.0,544931.0,819265,316655.0,,1513999.0,,1271135.0,2313635.0,379148,392259,338877.0,207737.0,1177759.0,,311938,1483936.0,466263,1592579.0,199325.0,219200,1050767,41108,784755,46677.0,293572.0,
12/27/2017,124192,932890.0,1701327.0,682270,3713207,786412.0,756664.0,328552,,292723.0,468086,2431932.0,1440705.0,423536.0,641786,222911.0,,851218.0,,291202.0,1635577.0,292723,364739,366239.0,181409.0,662569.0,,267503,1569412.0,340586,1929397.0,144600.0,190402,1560864,33593,682270,54415.0,156742.0,
12/28/2017,99309,1024248.0,1502678.0,664575,4067131,908053.0,820795.0,242285,,293432.0,382828,3420915.0,1327809.0,387922.0,363987,286374.0,,870370.0,,227450.0,1611039.0,293432,426699,288723.0,119775.0,698359.0,,320143,1763907.0,310122,1514319.0,214299.0,175114,825073,33411,664575,66308.0,183592.0,
12/29/2017,121258,1578785.0,2144927.0,566275,3966624,960378.0,836140.0,240939,,242299.0,548773,3865952.0,1715876.0,484643.0,204902,298784.0,,630631.0,,250122.0,2205294.0,242299,539175,253984.0,154551.0,726293.0,,294892,1330464.0,349323,1141862.0,103957.0,173424,1022986,35978,566275,54755.0,205965.0,
1/2/2018,138911,1372454.0,3375024.0,1114350,5623409,1348973.0,1109673.0,327359,,723777.0,558941,4784430.0,2275520.0,634281.0,289404,639576.0,,869707.0,,425830.0,3365116.0,723777,756152,463722.0,220831.0,725857.0,,409855,2641718.0,531706,1726175.0,195972.0,223272,1774856,36036,1114350,50071.0,323519.0,
1/3/2018,196595,1623702.0,4585272.0,1308015,5713414,2210553.0,1340638.0,331727,,936153.0,503670,5666606.0,2102591.0,755216.0,650777,560996.0,,1039102.0,,416179.0,3002024.0,936153,726302,432078.0,237054.0,862981.0,,552833,2989091.0,623120,1909660.0,163644.0,366636,2211658,24416,1308015,44408.0,367712.0,
1/4/2018,188949,1796349.0,4282574.0,1531755,7180972,1977722.0,1492458.0,412113,,934769.0,558453,5665448.0,2821322.0,810718.0,657440,552762.0,,1267443.0,,661949.0,6798226.0,934769,907897,420383.0,333561.0,987205.0,,844657,3119565.0,754268,1417201.0,192987.0,343406,2546492,39774,1531755,65669.0,363629.0,
1/5/2018,168326,1689901.0,3985639.0,1593310,5739730,1885500.0,1360842.0,431872,,827513.0,493427,5086093.0,2600685.0,663334.0,509871,520211.0,,1748873.0,,548250.0,3942006.0,827513,803318,522626.0,336896.0,1002962.0,,793399,6683239.0,574323,1291859.0,216233.0,270482,1948360,40301,1593310,42365.0,274216.0,
1/8/2018,181468,1330866.0,3817102.0,1029530,4569150,1561942.0,940734.0,439856,,660005.0,373168,4068532.0,1719370.0,590153.0,569396,459854.0,,1262077.0,,550266.0,3657033.0,660005,632837,459309.0,295506.0,641665.0,,946709,4239846.0,591426,1151392.0,282690.0,253747,2064515,37191,1029530,73901.0,323917.0,
1/9/2018,205583,1117093.0,7988822.0,1158740,5486199,1853713.0,948516.0,424823,,875018.0,573594,6225347.0,2662741.0,509946.0,725694,558174.0,,1589889.0,,441633.0,3808897.0,875018,688067,472658.0,187995.0,656469.0,,852089,4248877.0,540186,1190652.0,513663.0,245500,2117107,43590,1158740,53835.0,272577.0,
1/10/2018,198197,2630181.0,6029121.0,1613955,8749637,4882221.0,1153011.0,641080,,731042.0,745534,7537815.0,3309652.0,553047.0,762303,1247985.0,,2744679.0,,357730.0,5624653.0,731042,858810,476615.0,207383.0,759925.0,,838078,3855195.0,747833,1589359.0,324050.0,232336,2299852,47815,1613955,62062.0,316243.0,
1/11/2018,244963,2816239.0,4237628.0,1546765,6937822,2512848.0,1942606.0,511282,,673069.0,600073,5333467.0,3583884.0,468371.0,479854,854770.0,,2163397.0,,410744.0,3928919.0,673069,764736,442627.0,233109.0,694499.0,,663468,3797848.0,643030,982775.0,830755.0,236047,2742893,44966,1546765,62691.0,380546.0,
1/12/2018,277306,1301019.0,9438997.0,2018650,5334928,2021212.0,1325463.0,331722,,818560.0,516010,5379458.0,2400684.0,597059.0,439748,546793.0,,2276136.0,,432734.0,3651950.0,818560,588589,405872.0,258055.0,670559.0,,1130093,2609434.0,495773,1409895.0,415266.0,304666,1704491,36507,2018650,42861.0,283727.0,
1/15/2018,227793,1374298.0,4934549.0,1116645,5143582,1505505.0,1234315.0,215040,,903147.0,419928,4837624.0,1654243.0,472114.0,271178,920827.0,,1867599.0,,395506.0,2380006.0,903147,542291,468739.0,244021.0,290462.0,,880175,1725746.0,467839,1116054.0,236032.0,192795,1237403,25086,1116645,81257.0,270155.0,
1/16/2018,334477,1621132.0,3098971.0,1137160,6444831,2491763.0,1854817.0,404049,,786626.0,521672,5236307.0,5252350.0,529804.0,591310,752623.0,,1576784.0,,911478.0,3721362.0,786626,736105,398995.0,310114.0,565047.0,,741419,3384476.0,752320,1555858.0,253231.0,213383,1101362,44843,1137160,47275.0,310264.0,
1/17/2018,158119,1287333.0,3030706.0,1456595,5085185,1700022.0,1324738.0,403185,,894193.0,394803,4891921.0,2712688.0,1908480.0,464178,421177.0,,1310826.0,,689941.0,5502234.0,894193,930409,358599.0,287788.0,607342.0,,623644,3263663.0,926801,1123302.0,322803.0,183444,2436769,48901,1456595,63149.0,380232.0,
1/18/2018,257878,2656032.0,3633740.0,1378585,5300283,2071178.0,1108787.0,546515,,666504.0,654336,6283301.0,2500875.0,1065951.0,345407,360784.0,,2002457.0,,748194.0,6806442.0,666504,772912,335686.0,297447.0,734219.0,,524525,2284542.0,957516,1986721.0,265319.0,301523,3121453,65119,1378585,65668.0,373525.0,
1/19/2018,343676,2523329.0,3434887.0,1104555,6810712,2732718.0,1243740.0,594955,,492141.0,599788,5834533.0,1997181.0,737888.0,325984,702678.0,,1408148.0,,974710.0,3396196.0,492141,1013161,331667.0,292275.0,563099.0,,492998,3173836.0,664854,1075293.0,280487.0,291956,2897193,55527,1104555,117516.0,410733.0,
1/22/2018,145623,1866217.0,2299738.0,1152100,9548686,2116002.0,969356.0,405278,,506968.0,510029,4745601.0,4016802.0,399757.0,389739,720476.0,,1672762.0,,908609.0,4012218.0,506968,759621,401753.0,152545.0,283196.0,,480982,3990732.0,458909,1063795.0,331918.0,186635,1834843,33225,1152100,88294.0,196075.0,
1/23/2018,164764,1848638.0,2905342.0,1448545,4863240,1657558.0,870553.0,336416,,644562.0,432046,5660417.0,2082143.0,465686.0,528547,614648.0,,1212869.0,,724032.0,4358924.0,644562,918991,350825.0,172391.0,563910.0,,563839,3248803.0,668597,1259426.0,303778.0,235820,2542663,24384,1448545,53137.0,269708.0,
1/24/2018,200127,1770657.0,2690169.0,1509550,4717062,7890926.0,845590.0,477848,,601404.0,580690,11289762.0,3396192.0,560730.0,262447,568350.0,,19324862.0,,644301.0,2842006.0,601404,1039974,421011.0,216427.0,367555.0,,907334,2654608.0,652717,1804238.0,366058.0,198280,5447402,36380,1509550,66979.0,372497.0,
1/25/2018,231906,2766900.0,4204683.0,1417030,6469475,2209190.0,1130110.0,469508,,735925.0,691885,5524293.0,2090638.0,534337.0,311176,662541.0,,6727821.0,,609102.0,4536603.0,735925,1210876,443873.0,296122.0,436903.0,,698628,2172973.0,810922,2400537.0,423542.0,215425,7128140,37336,1417030,62764.0,395305.0,
1/26/2018,165022,1688553.0,3169834.0,1080150,5770764,1609180.0,994221.0,312077,,897375.0,427972,6494080.0,1848490.0,485837.0,215133,433271.0,,5440463.0,,424153.0,3053307.0,897375,908347,351052.0,215224.0,271490.0,,462013,2496952.0,547944,2167439.0,323002.0,155146,3314203,46034,1080150,59637.0,411675.0,
1/29/2018,156641,1589726.0,2459911.0,1200995,4728552,2311284.0,952111.0,325741,,551335.0,538407,3538306.0,2376838.0,1185274.0,192172,369076.0,,2493109.0,,375255.0,3092880.0,551335,540124,434277.0,143594.0,258333.0,,414196,1689184.0,1210385,2446716.0,316433.0,210902,3052153,31813,1200995,65242.0,258641.0,
1/30/2018,155445,1353425.0,3001887.0,1480870,4851351,1833691.0,1376200.0,479030,,399220.0,642665,7044455.0,2857465.0,868022.0,301167,301911.0,,3707439.0,,448271.0,2749663.0,399220,715175,575510.0,176985.0,392338.0,,812282,2658905.0,2741198,1328883.0,242496.0,236126,2478569,36336,1480870,56294.0,280445.0,
1/31/2018,186321,2051737.0,3263653.0,1635570,5168087,2470653.0,1355628.0,422340,,588228.0,662029,7146331.0,2611666.0,677768.0,332942,507577.0,,3567199.0,,613235.0,3263099.0,588228,1033165,785329.0,328677.0,595111.0,,573039,3138079.0,2025036,2974514.0,376432.0,270279,2936614,41655,1635570,100653.0,275113.0,
2/1/2018,345935,1963564.0,3387045.0,4039505,6647373,1960855.0,1387208.0,442039,,574570.0,498608,7860675.0,2629046.0,838161.0,382469,545192.0,,3926661.0,,650408.0,3458933.0,574570,882980,570246.0,257173.0,585148.0,,835101,4494588.0,1737071,10637834.0,504885.0,301892,2636212,39559,4039505,150731.0,240184.0,
2/2/2018,172405,2700960.0,3506126.0,4209465,12588945,2900598.0,1571498.0,380858,,638073.0,590481,8183618.0,4923918.0,850516.0,393429,425063.0,,2677803.0,,664347.0,3403390.0,638073,1046556,504705.0,296149.0,503535.0,,892172,4002180.0,1062484,4079359.0,636768.0,229502,2607269,57612,4209465,69514.0,213744.0,
2/5/2018,208946,2275453.0,4316448.0,2122840,7342285,2763623.0,1801817.0,319473,,722015.0,761709,9769249.0,3952544.0,891857.0,452476,655501.0,,3528264.0,,593271.0,4723718.0,722015,1032517,556707.0,285512.0,471558.0,,726378,4610354.0,1701695,2857897.0,468478.0,212230,2926259,47535,2122840,68082.0,248067.0,
2/6/2018,221858,4166870.0,6593529.0,3405395,13385481,3611294.0,3730691.0,1025873,,1134716.0,1299696,14246308.0,4647141.0,1321798.0,949137,921611.0,,4127532.0,,1020291.0,10019177.0,1134716,2507900,1026215.0,599239.0,1088402.0,,1263666,6312380.0,1708548,4412542.0,810548.0,507659,4621959,89298,3405395,127805.0,544400.0,
2/7/2018,189657,2662190.0,4988161.0,2988830,9233740,2816163.0,1840880.0,534157,,1068292.0,774126,8127838.0,3285898.0,1023991.0,458816,622474.0,,3231249.0,,742037.0,6477986.0,1068292,1218757,786924.0,334509.0,605368.0,,1204336,4304015.0,971687,2592674.0,500915.0,359206,2943602,81037,2988830,85878.0,471610.0,
2/8/2018,208982,2627891.0,5352151.0,2301845,8842958,2815892.0,2579678.0,766286,,2398727.0,893337,11565259.0,3498995.0,1070326.0,643224,1690777.0,,2962627.0,,581141.0,5191690.0,2398727,1422690,887652.0,354132.0,508718.0,,999016,3563195.0,1307352,1561119.0,584498.0,368115,3348784,105139,2301845,50293.0,465279.0,
2/9/2018,142225,3554261.0,5937590.0,2236875,10298524,2859314.0,3585612.0,745775,,1323607.0,1074701,11633224.0,5293353.0,1036171.0,543121,1285480.0,,3131266.0,,974893.0,7334599.0,1323607,1277227,881399.0,437629.0,834722.0,,777019,4682069.0,991412,1943605.0,575735.0,312002,4628325,78734,2236875,105158.0,540435.0,
2/12/2018,226939,2890116.0,3590602.0,2188655,6196697,1884421.0,2251811.0,491923,,954333.0,500038,6083467.0,3654068.0,789667.0,446482,1255106.0,,1527070.0,,592147.0,6208229.0,954333,1132858,489937.0,348424.0,367016.0,,937171,3120827.0,653154,1359888.0,388284.0,259823,2860322,59424,2188655,48749.0,328704.0,
2/13/2018,266382,2150253.0,2621525.0,2227155,5341157,1817159.0,1653476.0,447513,,1516585.0,605630,6867514.0,2432907.0,1187410.0,307200,716226.0,,2453332.0,,708167.0,5074031.0,1516585,879876,487279.0,220299.0,224442.0,,654424,2083839.0,549204,1231669.0,320092.0,256195,1562349,67542,2227155,69382.0,342027.0,
2/14/2018,147743,2325684.0,4566739.0,2691780,6651087,2682253.0,1967374.0,674523,,2237811.0,558098,7059561.0,3652512.0,842361.0,497841,973506.0,,2390125.0,,578773.0,9345110.0,2237811,1196497,706133.0,381118.0,498113.0,,920038,3434063.0,683598,1492968.0,434172.0,266325,2898706,47954,2691780,40891.0,275149.0,
2/15/2018,119101,5873239.0,3364097.0,2006580,5595736,2012090.0,1519000.0,505544,,1576079.0,605931,6593753.0,3970456.0,1392123.0,488756,810112.0,,2523689.0,,468157.0,5616345.0,1576079,1080989,499223.0,298181.0,353589.0,,807702,3251529.0,757248,1802985.0,300765.0,341842,2086928,45406,2006580,51568.0,450497.0,
2/16/2018,174613,3480413.0,14766846.0,1917880,5487361,1601372.0,1961526.0,529104,,832194.0,627042,7079071.0,7444870.0,997576.0,333733,2813134.0,,2360009.0,,531570.0,5053678.0,832194,1130914,494016.0,181841.0,391627.0,,817275,3276416.0,677519,1527663.0,297421.0,199017,2045431,31872,1917880,121064.0,286004.0,
2/19/2018,204111,1575164.0,4154399.0,1129725,4208648,1566182.0,863365.0,298924,,739873.0,299005,3762774.0,3047071.0,455109.0,772516,828755.0,,2332054.0,,709179.0,4523146.0,739873,434966,332490.0,148101.0,295920.0,,352619,1533363.0,410974,744069.0,177535.0,158177,939732,29828,1129725,228179.0,230265.0,
2/20/2018,241709,2250827.0,5334206.0,1265145,5685705,1750085.0,1187714.0,304259,,815122.0,463977,4385630.0,3997322.0,818578.0,341068,1079431.0,,2806122.0,,2535745.0,5365125.0,815122,715210,557388.0,215423.0,513247.0,,701344,2437005.0,478966,935913.0,473684.0,301686,1787901,46107,1265145,71442.0,408307.0,
2/21/2018,202102,2045573.0,4768550.0,2030230,10570764,1843871.0,951412.0,293502,,602464.0,410958,6274772.0,3420434.0,714500.0,543500,552498.0,,1976092.0,,1341717.0,3755276.0,602464,883149,592731.0,155641.0,512792.0,,942701,1485652.0,546390,752159.0,345315.0,881486,1944729,44856,2030230,109871.0,259526.0,
2/22/2018,163465,1946425.0,4946275.0,1429015,10027831,4273875.0,1469911.0,351020,,749141.0,619105,7073714.0,4005788.0,657753.0,2072342,662973.0,,2140908.0,,1444782.0,3548838.0,749141,880353,607730.0,226842.0,441659.0,,826427,3411543.0,632347,966282.0,315931.0,690572,2143256,45217,1429015,136125.0,254902.0,
2/23/2018,125453,1401492.0,3654398.0,1065595,7089370,2131124.0,1054426.0,374555,,526162.0,532668,7586501.0,3802142.0,454314.0,758657,564033.0,,1847890.0,,936669.0,2357579.0,526162,647340,520651.0,180464.0,366972.0,,4639274,2834178.0,532816,737472.0,196791.0,637599,1129212,44691,1065595,112664.0,202669.0,
2/26/2018,131978,1886721.0,3273390.0,1034330,8035261,1614852.0,1350458.0,270610,,420870.0,413645,6826414.0,2333447.0,452517.0,586774,863797.0,,2455645.0,,974792.0,3837195.0,420870,877095,467524.0,270074.0,468026.0,,1735587,2042605.0,464151,1948766.0,240662.0,517714,1847307,29493,1034330,68862.0,232830.0,
2/27/2018,157344,2326711.0,3558784.0,1273625,7563001,1887006.0,1205547.0,302774,,396134.0,823549,7027313.0,2863512.0,447802.0,310963,816972.0,,1777860.0,,742622.0,3621326.0,396134,1577854,411486.0,281910.0,364509.0,,1166111,3075203.0,518325,1172992.0,244696.0,584140,1684776,49446,1273625,86271.0,226657.0,
2/28/2018,164378,1718890.0,3830845.0,1954925,5571733,1595168.0,1639121.0,383368,,699810.0,578107,7691351.0,2893556.0,932485.0,236258,857126.0,,1925051.0,,1006748.0,5173118.0,699810,887383,786426.0,465507.0,574311.0,,1615743,4524067.0,834806,1210100.0,343121.0,635363,2251913,57057,1954925,66683.0,331155.0,
3/1/2018,214863,1760776.0,4582747.0,1699895,7588935,2736734.0,1634512.0,552484,,1970251.0,1927417,9239767.0,2166715.0,1060579.0,501782,721761.0,,2344754.0,,498651.0,3922163.0,1970251,1094620,755873.0,397113.0,517630.0,,1536364,10170693.0,808053,1206402.0,400438.0,382544,2362484,52926,1699895,64187.0,279978.0,
3/2/2018,272055,2660441.0,5428773.0,1928900,7631730,2786929.0,1955518.0,619369,,762202.0,1016661,11919883.0,3551810.0,1315750.0,770161,776773.0,,2849428.0,,1163115.0,6390787.0,762202,1605520,634113.0,412716.0,917206.0,,1614365,5995448.0,786685,1494881.0,455908.0,756556,2758931,67912,1928900,76524.0,387294.0,
3/5/2018,223674,1883059.0,3451445.0,1561610,7046677,2237595.0,1205915.0,457928,,563905.0,656893,11977737.0,2082911.0,847948.0,399311,678444.0,,2204088.0,,761084.0,4986810.0,563905,1104155,633456.0,319281.0,449499.0,,1131396,4930657.0,595950,886802.0,260544.0,424544,1866350,54206,1561610,70568.0,284173.0,
3/6/2018,384627,2005926.0,4015015.0,1660025,5471486,1415815.0,1181287.0,327560,,586301.0,655369,9822254.0,2339757.0,476387.0,391687,728244.0,,2421477.0,,758661.0,2884218.0,586301,1125121,459679.0,362391.0,402412.0,,1640117,4317310.0,665534,723951.0,221899.0,383119,1717151,38464,1660025,115280.0,1026280.0,
3/7/2018,154802,1496982.0,3730871.0,1753660,5512166,2235053.0,1268385.0,399120,,830383.0,450063,8418930.0,1899432.0,436264.0,357866,1054756.0,,1970132.0,,554166.0,3023139.0,830383,978106,644126.0,257550.0,276578.0,,1039849,4846239.0,501501,836123.0,293828.0,350725,1681751,47711,1753660,74814.0,497696.0,
3/8/2018,194283,1708289.0,2503469.0,1376385,7253829,1969672.0,1687786.0,341099,,741386.0,530727,13230841.0,3473830.0,666017.0,315977,1590210.0,,2381706.0,,587123.0,4667225.0,741386,1023314,604407.0,487613.0,403768.0,,1245388,2908159.0,1320183,742350.0,252142.0,368398,2763114,45200,1376385,73203.0,518095.0,
3/9/2018,332720,1667528.0,3061428.0,1794580,6346552,2040154.0,1048055.0,477515,,579888.0,623845,6810018.0,2771906.0,689453.0,326322,1255884.0,,1916510.0,,443801.0,2768930.0,579888,937503,434493.0,274949.0,377326.0,,1048175,2334399.0,758401,823498.0,290848.0,412695,1609821,69091,1794580,110319.0,316001.0,
3/12/2018,255854,1824223.0,3881812.0,1556430,4612444,1768020.0,881487.0,291654,,360272.0,430523,8241305.0,2914627.0,487960.0,276865,726118.0,,3225948.0,,401393.0,1994828.0,360272,848687,515571.0,173831.0,302247.0,,707275,1899896.0,649532,513088.0,201071.0,383764,1442340,32758,1556430,92420.0,365889.0,
3/13/2018,171583,1460828.0,4253077.0,1595890,6805354,5514438.0,1222310.0,388032,,584855.0,730340,6815107.0,2301741.0,952010.0,581951,808173.0,,2048697.0,,758786.0,3619112.0,584855,944882,518768.0,236651.0,491301.0,,1197990,3378743.0,827546,892230.0,374083.0,370049,2233565,66156,1595890,141705.0,412107.0,
3/14/2018,171608,1548763.0,4239851.0,1555615,4902156,2304925.0,1052340.0,341039,,614885.0,489817,5681477.0,2780379.0,549380.0,312185,620439.0,,1970252.0,,617072.0,5043146.0,614885,723257,449517.0,288924.0,357157.0,,581889,2002361.0,880186,774019.0,199509.0,358771,1663908,40603,1555615,81823.0,316890.0,
3/15/2018,158625,1492138.0,4694222.0,1277190,6133705,2181085.0,1150187.0,343153,,641615.0,708315,7537513.0,4144717.0,661902.0,311244,730705.0,,1773963.0,,588113.0,4772676.0,641615,726017,358161.0,193179.0,508109.0,,1021356,2352214.0,735939,418777.0,387199.0,428034,1747040,41290,1277190,108904.0,219135.0,
3/16/2018,180512,4240400.0,7928727.0,2957620,13330703,3094060.0,2984740.0,921825,,886883.0,1260623,13381026.0,4581650.0,1259459.0,1275224,1311307.0,,2754240.0,,943030.0,6605380.0,886883,1784315,764913.0,287975.0,1077261.0,,1060764,2797371.0,5552019,1327258.0,584096.0,456905,2887893,108838,2957620,592502.0,561951.0,
3/19/2018,123241,1454271.0,2497142.0,1458710,5042899,1881986.0,1120168.0,461640,,789120.0,483926,5168235.0,2284624.0,855286.0,364680,456920.0,,1784285.0,,1048311.0,3360028.0,789120,634459,466536.0,270583.0,340805.0,,803077,2240261.0,1714190,705322.0,313138.0,256087,2491483,45437,1458710,79241.0,272330.0,
3/20/2018,75204,1527789.0,2178637.0,1462110,5042871,2490764.0,871923.0,304608,,1952527.0,458136,4155623.0,1723052.0,1317409.0,298296,367902.0,,1327842.0,,424666.0,3548540.0,1952527,612656,356767.0,234112.0,233395.0,,1120764,1687240.0,1628342,349988.0,376928.0,266278,1860699,36910,1462110,73878.0,318980.0,
3/21/2018,207082,1306085.0,3660027.0,1012520,5118897,1708400.0,874264.0,243908,,930367.0,422713,4639481.0,4115823.0,1152253.0,509215,571686.0,,1547323.0,,410500.0,4144943.0,930367,620810,375402.0,285305.0,259092.0,,646740,2264858.0,1247985,445827.0,409399.0,268901,2435764,140842,1012520,62950.0,221589.0,
3/22/2018,178495,2307587.0,4948754.0,1303045,8140822,1678045.0,1412669.0,458877,,909322.0,680471,7053792.0,3867351.0,1124082.0,633166,602140.0,,3026053.0,,684844.0,4941284.0,909322,1233604,506743.0,402598.0,531862.0,,999530,2773642.0,964958,1553177.0,391525.0,392418,3368803,85900,1303045,68525.0,394087.0,
3/23/2018,201532,2232114.0,4510172.0,1279600,6616025,2500090.0,2066636.0,516843,,982666.0,771533,7237951.0,3607101.0,1204751.0,566439,663950.0,,1889255.0,,784411.0,5463908.0,982666,1592253,504188.0,379247.0,499797.0,,1334503,2791062.0,1102965,676269.0,357897.0,448876,4281281,87129,1279600,192221.0,359375.0,
3/26/2018,164740,2156370.0,5259871.0,1362610,6178524,1472213.0,1680563.0,576950,,588805.0,663101,5305722.0,2618447.0,1650114.0,412899,479186.0,,1732827.0,,604003.0,3792943.0,588805,859192,424767.0,212362.0,313607.0,,993879,2517186.0,805004,898834.0,266411.0,332653,2146010,55687,1362610,92700.0,288937.0,
3/27/2018,116650,1603029.0,7414949.0,1267395,5327953,1529157.0,1485647.0,540736,,438931.0,704831,6660865.0,3052284.0,829351.0,272067,538393.0,,1742447.0,,475816.0,5162703.0,438931,1159098,703516.0,336454.0,341789.0,,884993,2505163.0,677583,732853.0,196854.0,322590,2250593,92863,1267395,169924.0,317474.0,
