date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity,WLN FP Equity.1,TEP FP Equity,ALO FP Equity.1,STLAP FP Equity,ERF FP Equity,EDEN FP Equity.1,VIV FP Equity.1,MSCI FRANCE
8/10/2009,-0.02430243,-0.023584906,-0.076701142,-0.015593052,-0.005735589,-0.004769921,0.003809506,-0.00583901,-0.025717322,,-0.020023104,-0.007777485,-0.012085699,-0.009148991,-0.028301993,-0.038370566,-0.037041511,,-0.003148367,,,-0.174850299,-0.020023104,0.026046512,-0.015499426,-0.029974979,0.007117438,-0.04933272,-0.011285604,-0.01938155,-0.013299013,,-0.034627105,-0.008373239,-0.039348463,-0.012195122,-0.005735589,,0.010519172,,-0.010831889,-0.028301993,,0.0036452,,-0.015593052,-0.014191208
8/11/2009,0.003690037,0.018208844,0.034266795,0.010385325,0.001009518,-0.000281928,0.035025524,0.004335058,-0.00096497,,-0.003143418,-0.000929985,0.042817424,0.032172654,0.031713679,0.008374486,0.04399029,,0.014607185,,,0.054184809,-0.003143418,0.042611061,0.004956268,0.008120478,0.010404397,0.065688837,-0.029338026,-0.011426008,0.008913043,,-0.003777634,0.005678034,0.01924176,-0.001975309,0.001009518,,0.010745467,,0.02890933,0.031713679,,0.0,,0.010385325,0.01396255
8/12/2009,-0.003216912,0.019708029,0.006024929,-0.001613833,0.006483216,-0.003102087,0.005821883,0.007658034,-0.002891805,,0.001182499,0.002659574,-0.003377177,0.010101306,-0.001044173,0.005373616,-0.002405249,,-0.005447471,,,0.049105094,0.001182499,0.033478261,0.006092254,0.020004135,0.003691471,0.04269816,-0.000529415,0.026492806,-0.006248653,,0.006226485,0.021226929,0.005607477,-0.013260762,0.006483216,,-0.01179402,,0.007662835,-0.001044173,,-0.014527845,,-0.001613833,0.00469684
8/13/2009,-0.007837713,-0.016463851,-0.020958567,-0.008678751,0.007300315,-0.017821782,-0.025291076,-0.012297914,-0.001548742,,-0.007677165,-0.006763926,-0.027822365,-0.006999881,-0.01423637,-0.002915418,-0.036355015,,-0.016040689,,,-0.024496938,-0.007677165,0.010517459,0.011245675,-0.010439366,0.006581494,-0.014071008,-0.004285714,-0.036600746,0.034908933,,0.002826371,-0.011065149,-0.004275093,0.012937519,0.007300315,,0.004538578,,0.003379806,-0.01423637,,-0.00982801,,-0.008678751,-0.007437314
8/14/2009,0.003252788,-0.029475983,-0.035678176,-0.010094147,-0.003836862,-0.014976959,-0.014070567,-0.023503078,0.003100313,,-0.014084507,-0.00654293,-0.019812878,-0.023163129,-0.018793342,-0.032163607,-0.01401006,,-0.017892644,,,0.014349776,-0.014084507,-0.009991674,-0.033076704,-0.005983169,-0.011346154,-0.036894662,-0.021214515,-0.022895973,-0.021789231,,-0.012743138,-0.023585585,-0.019973866,-0.011881188,-0.003836862,,-0.016398929,,-0.018947368,-0.018793342,,-0.027791563,,-0.010094147,-0.021194605
8/17/2009,0.010189903,-0.002624672,0.004229477,0.003039514,0.003708987,0.002923977,0.012712394,0.019627507,0.010621554,,-0.004627767,-0.005107527,0.019839042,0.013107096,0.000324434,0.012588011,0.015933705,,0.006072874,,,0.021220159,-0.004627767,0.009671993,0.007667355,-0.007745082,0.001750632,0.033949626,-0.002470478,0.005732084,0.015420861,,0.008153351,-0.027099971,-0.009904762,0.009519038,0.003708987,,-0.006464784,,0.011587983,0.000324434,,0.032414497,,0.003039514,0.008639545
8/18/2009,-0.019257221,-0.009398496,-0.015790794,-0.016500489,-0.005542922,0.002332362,0.007267661,-0.021778839,0.003249266,,-0.013947847,0.011348284,0.025509268,0.016135009,-0.008220226,-0.006663474,0.003997211,,0.004828974,,,0.017316017,-0.013947847,-0.004164931,-0.002926544,-0.000147111,-0.004854369,-0.020632737,-0.010187066,-0.020820029,-0.025522042,,-0.018462951,-0.029601815,-0.013851481,-0.012406948,-0.005542922,,0.000684932,,0.001272804,-0.008220226,,-0.011124845,,-0.016500489,-0.000650548
8/19/2009,0.007012623,0.029981025,0.004279237,0.022641434,0.014006003,0.009889471,0.012022349,0.032892847,-0.015618625,,0.032800328,0.019770238,0.010379384,0.013161334,0.010579832,0.031237611,0.007960621,,0.005606728,,,-0.011914894,0.032800328,0.003764115,0.003815674,0.037008187,0.016195122,0.046846684,0.035029191,0.012405591,0.011688312,,0.005354577,0.020011192,0.02809208,0.000201005,0.014006003,,0.030116359,,0.004237288,0.010579832,,0.01125,,0.022641434,0.0157318
8/20/2009,0.010677809,0.030213707,-0.019170254,0.031451064,0.014094433,0.022753456,0.030893048,0.025865665,0.022831564,,0.012703454,0.011265392,0.044987602,0.028382575,0.062276656,0.048543753,0.037018624,,0.016328156,,,-0.020241171,0.012703454,0.0275,0.014912281,0.00766162,0.00422427,0.006188869,-0.000531829,0.018002854,0.024604193,,0.016934706,0.017202957,0.019544592,0.009847267,0.014094433,,0.015780731,,-0.004219409,0.062276656,,0.006674907,,0.031451064,0.030014954
8/21/2009,0.011024345,0.035765379,0.020630573,0.000791512,-0.002918694,0.001689665,0.004190375,0.02372238,0.011351993,,0.023128185,0.002720207,0.008813559,0.014691716,0.022557429,0.022222188,0.016658551,,0.012931034,,,0.014945055,0.023128185,0.013381995,-0.003457217,0.023381593,0.019885277,0.008129382,0.02444491,0.01915422,0.024430988,,0.00993672,0.018496607,-0.002419505,-0.007462687,-0.002918694,,0.010629599,,-0.001694915,0.022557429,,-0.002946955,,0.000791512,0.010266515
8/24/2009,0.03861881,0.018991713,-0.019149863,0.02860371,0.00683022,0.03739106,0.002921888,0.011387712,0.012344548,,0.003831418,0.010334582,-0.000336022,-0.004600431,-0.003975611,-0.00226443,0.02059802,,0.008510638,,,-1.0,0.003831418,0.008403361,-0.002601908,0.000267079,0.087364079,-0.002005291,-0.011269734,0.012284684,0.039747248,,0.002794045,0.022815811,-0.004664179,0.033082707,0.00683022,,-0.000323625,,-0.005517827,-0.003975611,,-0.004679803,,0.02860371,0.007903921
8/25/2009,-0.005249344,-0.016265673,0.06941408,0.006956649,0.003599612,0.003794038,0.027049074,-0.016234616,0.019955219,,-0.00648855,0.002429357,-0.016806723,-0.006118299,-0.013566725,-0.015433685,-0.005046031,,0.115074799,,,,-0.00648855,0.001984127,-0.002898551,-0.031757719,-0.029482759,0.118464367,-0.014868587,0.002618388,-0.00176436,,0.012597799,0.008649026,0.007122774,0.002426007,0.003599612,,-0.001942376,,-0.00128041,-0.013566725,,0.003464489,,0.006956649,-0.001935024
8/26/2009,-0.028583993,-0.01963486,-0.038539481,-0.00256345,-0.007587253,-0.003239741,-0.00506394,-0.012909236,-0.039129599,,-0.008451786,-0.032270408,0.02017094,0.009713771,-0.017396141,-0.018441615,-0.007837796,,-0.014447884,,,0.069266771,-0.008451786,-0.001980198,0.001744186,-0.000133704,0.026825369,-0.053321611,-0.023156602,-0.027062763,-0.007069914,,0.022787213,0.007974025,0.022333892,0.007260407,-0.007587253,,0.008757704,,0.002991453,-0.017396141,,-0.030826141,,-0.00256345,-0.004897959
8/27/2009,0.036215482,0.035137034,0.00632999,0.014107869,0.001807061,-0.024918743,0.002445597,0.02197654,0.013198077,,-0.001356064,-0.017793594,-0.008378016,-0.00690964,0.024599298,0.013151714,0.004647323,,0.012216405,,,-0.013422819,-0.001356064,0.031746032,0.002901915,0.029310244,0.00017301,0.01837122,0.010206782,0.009763156,0.044303797,,0.027143685,0.002238276,0.123975969,-0.010091302,0.001807061,,0.030064309,,0.011930124,0.024599298,,-0.002544529,,0.014107869,0.012407711
8/28/2009,-0.013543032,-0.018329939,0.001048083,0.004798965,-0.010684057,-0.014444444,-0.019706654,-0.012532982,0.011722212,,-0.004849661,0.011003757,-0.00675904,-0.002864942,-0.015469915,-0.017616933,-0.015264123,,-0.010344828,,,-0.059745637,-0.004849661,-0.014230769,-0.009259259,-0.003929911,0.003286629,-0.002973594,-0.030572977,-0.023930846,-0.007007576,,0.001746132,-0.024869332,-0.022189828,0.003398058,-0.010684057,,-0.001092555,,0.009263158,-0.015469915,,-0.091071429,,0.004798965,-0.010533779
8/31/2009,-0.015943313,-0.018326418,-0.004187941,0.011072553,-0.015568022,-0.014092446,-0.013466349,-0.006012024,-0.00680438,,-0.008966862,-0.007698434,-0.017863219,-0.015868803,-0.021221344,-0.043888685,-0.034287119,,-0.00174216,,,0.022334067,-0.008966862,-0.03160359,-0.013726636,-0.022058464,0.039827586,-0.037380204,-0.028158784,-0.036886117,-0.045584589,,-0.029367978,0.018479398,0.003975485,-0.032510885,-0.015568022,,-0.0090625,,-0.098039216,-0.021221344,,-0.101880438,,0.011072553,-0.018835091
9/1/2009,-0.031053105,-0.008101444,-0.025236689,-0.006952922,0.002137057,0.004288165,0.000418262,-0.011290323,-0.009259329,,-0.012981904,-0.007089353,0.013684393,0.008341434,-0.005942558,-0.005429553,-0.028503096,,-0.00034904,,,-0.030461538,-0.012981904,-0.028203062,0.002072846,-0.011969859,-0.016912618,-0.073284587,-0.02026663,-0.026738654,0.006794564,,0.009740793,0.005544363,-0.026563273,-0.01450145,0.002137057,,0.01072217,,0.017576318,-0.005942558,,0.05,,-0.006952922,-0.003755869
9/2/2009,0.006038086,0.001420455,-0.00647338,-0.00350971,-0.006823998,0.004269855,-0.003357765,0.010331702,-0.044674077,,-0.007572738,-0.005792806,-0.007347915,0.001100917,-0.002411137,0.014888406,-0.001201131,,-0.001396648,,,-0.008886068,-0.007572738,0.032338308,-0.007978723,0.0,0.005734525,0.013105693,-0.007397946,-0.014527012,-0.011115522,,-0.009646825,0.011185347,0.000847458,-0.001928151,-0.006823998,,0.022776911,,-0.017727273,-0.002411137,,-0.032738095,,-0.00350971,-0.004503089
9/3/2009,0.019852262,0.016312057,0.031488677,0.00402267,0.006298311,0.011621315,-0.00421244,0.011975242,-0.002151362,,0.020080321,0.001897019,0.024100534,0.013907873,0.021548626,0.018582007,0.015037161,,0.005594406,,,0.02465578,0.020080321,0.027309237,0.009234436,0.022255593,0.005701828,0.02085625,0.057783735,0.073171094,0.015656363,,0.021025858,-0.001326146,0.046570703,-0.002236909,0.006298311,,0.001220256,,0.013419713,0.021548626,,0.010769231,,0.00402267,0.012728803
9/4/2009,0.028519692,0.024424285,0.018946596,0.005003739,0.014082504,0.015410479,0.032367629,0.02419891,0.015882,,0.029527559,0.002299161,0.00521096,0.005570177,0.016979135,0.023523761,-0.010862584,,0.014951321,,,0.046875,0.029527559,-0.001563722,0.007083825,0.032532805,0.010838753,0.045429076,0.022810604,0.003501488,0.023715415,,0.030885891,0.01993423,0.036245955,0.009171507,0.014082504,,0.010054845,,0.016438356,0.016979135,,0.016438356,,0.005003739,0.015788927
9/7/2009,0.058978873,0.00613079,0.0,-0.002250217,0.042221911,0.017660044,-0.001232689,0.003505128,-0.005790043,,0.005353728,-0.006341924,-0.006521739,-0.003376001,0.019325495,0.024390112,0.063404639,,-0.011305242,,,0.014925373,0.005353728,0.032889585,0.021101993,0.000135878,0.015836358,0.00742115,0.020649893,-0.006971645,0.01023166,,0.00584871,0.015202224,0.02529669,0.003736242,0.042221911,,0.000904977,,0.004492363,0.019325495,,0.000299491,,-0.002250217,0.003681358
9/8/2009,0.051122195,0.002708192,0.007232125,-0.023973576,0.039165545,-0.000542299,0.021339076,0.018628719,0.012619802,,0.005135032,0.003123303,0.027436459,-0.012739574,0.011317652,-0.001831407,0.0211252,,0.022176022,,,0.009411765,0.005135032,0.00227445,0.033008037,0.021489823,-0.018512504,0.009699202,0.03534953,0.058643797,0.03879228,,-0.002544345,0.001139124,-0.015991471,0.023641851,0.039165545,,0.019590115,,-0.006261181,0.011317652,,-0.012874251,,-0.023973576,0.012633724
9/9/2009,0.016211941,0.043551654,-0.013334887,-0.022269932,0.010231835,-0.004069452,0.02852714,-0.004445009,-0.008436112,,0.017029328,-0.001218357,-0.002948886,0.0404925,0.006084549,0.054587151,-0.006895445,,-0.002711864,,,-0.029137529,0.017029328,0.007186082,0.032231175,-0.004443819,-0.003805427,0.011146239,-0.027623618,-0.002604133,-0.038631347,,-0.003520218,0.002852105,0.01996595,-0.015233415,0.010231835,,0.010345847,,-0.02880288,0.006084549,,0.000909918,,-0.022269932,-0.000301841
9/10/2009,-0.036575875,0.026528632,-0.002078736,0.005229074,-0.006410256,-0.006265323,0.013280503,0.005230259,-0.008121343,,0.007627907,0.013824885,-0.002793296,-0.007651786,-0.001754984,0.032622817,0.064814135,,0.007477906,,,0.003901561,0.007627907,0.00713481,-0.006460296,-0.033335953,0.008636439,0.049064016,-0.003215434,0.014481793,-0.002678913,,0.004385936,-0.035514229,-0.00091047,0.002994012,-0.006410256,,-0.005266238,,-0.013901761,-0.001754984,,0.024545455,,0.005229074,0.007548309
9/11/2009,-0.012520194,-0.0223763,0.0,0.029693256,0.001290323,-0.001096491,-0.006361303,0.005837563,0.024366675,,-0.005723781,0.002406417,0.014170374,0.001595542,-0.004496357,-0.021482787,0.001305172,,0.006410256,,,0.004185351,-0.005723781,-0.032811335,-0.008398808,0.015202263,-0.010044459,-0.017041764,-0.00483871,-0.025269845,0.023407521,,0.003880851,0.022241958,-0.001670717,0.004975124,0.001290323,,-0.005882353,,0.020676692,-0.004496357,,0.007985803,,0.029693256,-0.000998901
9/14/2009,0.01595092,-0.023210832,0.139583753,0.004800173,0.005154639,0.007683864,0.002716134,-0.002901842,0.002094349,,-0.000557103,0.002934116,0.007961007,0.067163531,0.006085747,0.004304867,0.009986965,,0.008380825,,,0.021137243,-0.000557103,-0.00616808,-0.002459016,0.021805282,0.023619428,0.035801749,0.024311183,0.032402881,-0.015373078,,-0.003259957,-0.011526796,0.004716264,-0.002970297,0.005154639,,-0.017307692,,0.022099448,0.006085747,,-0.009683099,,0.004800173,0.00519948
9/15/2009,0.006441224,0.006930693,0.000913959,0.020146717,0.001923077,0.006808279,0.030374413,0.015057573,0.019369522,,0.014492754,0.0,0.001289491,0.033084449,0.021663773,0.045006427,0.015476757,,0.017287234,,,0.137317784,0.014492754,-0.015903801,0.013968776,0.010078291,0.043873903,0.030623733,0.012136076,0.037435015,0.024181264,,-0.000122235,0.010932627,-0.004996972,0.004965243,0.001923077,,0.000451603,,0.012612613,0.021663773,,0.018666667,,0.020146717,0.016313538
9/16/2009,0.0,0.062602425,0.127853514,0.012575417,-0.021369162,-0.011090073,0.006196472,0.005734231,0.018440929,,0.002380952,0.011569149,-0.01159047,-0.015169128,0.00076429,0.031583263,-0.01651179,,-0.002614379,,,-0.025378108,0.002380952,0.039416634,0.015667207,0.007898392,0.000155666,0.007938242,0.004940047,-0.030253353,-0.000185908,,0.012244844,0.004900035,-0.000152184,0.001482213,-0.021369162,,0.01609991,,0.019128114,0.00076429,,0.000581734,,0.012575417,0.005676813
9/17/2009,0.0,0.01172116,0.063158863,0.005854537,-0.013075314,-0.005196937,-0.004478421,-0.005081805,0.006768909,,0.005846885,-0.004863941,-0.002442997,-0.034109493,-0.013170327,-0.009542825,0.043479003,,-0.01310616,,,0.020252499,0.005846885,-0.005688282,0.011702128,-0.006681806,-0.006848249,-0.002384393,-0.027472271,-0.033278264,0.027333581,,-0.0101807,-0.02726086,0.0,0.00148002,-0.013075314,,-0.006071376,,0.004801397,-0.013170327,,-0.030523256,,0.005854537,-0.001557178
9/18/2009,-0.0188,-0.050304878,0.0434113,0.003392399,0.027291998,0.006323893,0.002060709,-0.00261617,-0.003997346,,-0.001453224,0.008586526,0.020897959,0.009493788,-0.026112297,-0.025291048,0.001236769,,0.020584329,,,0.000257798,-0.001453224,-0.014111365,0.001840168,-0.019544782,-0.005014888,-0.003114362,-0.023737543,-0.011955939,-0.018461538,,-0.005325727,0.009736916,-0.003500761,-0.00591133,0.027291998,,-0.005065554,,-0.003040834,-0.026112297,,-0.024887556,,0.003392399,-0.004093966
9/21/2009,0.014268243,0.006741573,0.025547667,0.019307339,-0.003611039,0.009562842,0.000748866,-0.007494379,-0.007115067,,0.031471712,0.008251473,-0.012793859,-0.007271874,0.027208684,0.007001733,0.047383608,,-0.005204945,,,0.014948454,0.031471712,0.001160542,0.013907111,-0.015444809,0.003937628,0.037598082,-0.008732981,0.017664883,-0.012907985,,0.005112224,0.001460362,0.023522224,-0.009910803,-0.003611039,,0.001197963,,-0.00087146,0.027208684,,0.008610086,,0.019307339,0.003327787
9/22/2009,0.001205788,-0.017857143,-0.017793582,0.007105214,0.020709293,-0.014073072,-0.001868826,-0.006921722,-0.000367298,,0.007760141,0.009353079,-0.020897457,0.007578715,0.015082072,0.005725971,0.009047995,,-0.000654022,,,0.023362113,0.007760141,0.000772798,0.015269151,-0.005764244,0.004079071,0.017260092,-0.016528926,-0.016165901,0.00653839,,-0.010047102,0.001894159,-0.000596926,0.013013013,0.020709293,,0.00358959,,0.006105539,0.015082072,,0.01097561,,0.007105214,-0.000292654
9/23/2009,-0.036531513,-0.024675325,-0.026811622,-0.013408008,-0.022064418,-0.004391985,-0.02078591,-0.02420479,-0.010475582,,-0.029051453,-0.013384813,-0.012905361,-0.014916173,-0.017524327,-0.021960089,-0.035086716,,-0.00065445,,,-0.009181141,-0.029051453,0.008880309,-0.028804486,0.023602464,-0.005625,-0.03004543,-0.02912605,0.000964197,0.005939124,,-0.007703431,-0.012956809,-0.029416156,-0.023023715,-0.022064418,,0.003576751,,-0.025574339,-0.017524327,,-0.020205066,,-0.013408008,-0.016003123
9/24/2009,-0.024166667,-0.018641811,0.041698283,-0.010251978,-0.007909751,0.007995589,-0.008417862,-0.00987013,-0.000185661,,-0.009552992,0.000260892,-0.007710359,-0.009289028,-0.021518866,-0.032016628,-0.026263717,,-0.00556647,,,0.015276734,-0.009552992,-0.002678913,0.003412073,-0.015422116,-0.003771213,0.029982614,0.009226721,0.014970801,-0.009225092,,-0.000862955,-0.007521143,-0.030615385,-0.006068575,-0.007909751,,-0.000594001,,0.004448399,-0.021518866,,-0.000923361,,-0.010251978,-0.00495835
9/25/2009,0.04440649,0.027137042,-0.002859959,0.0228907,0.00418246,0.022428884,0.011957865,0.034889822,0.00501568,,0.017652411,-0.009780908,0.03277027,0.024787617,0.019218524,0.007302286,0.041494786,,0.026341785,,,0.015046867,0.017652411,0.001534919,0.001307873,-0.001065611,0.006309148,0.034656194,0.027735849,0.011415089,0.010055866,,0.005057854,0.020061631,0.040469767,0.014348224,0.00418246,,0.006983655,,0.024800709,0.019218524,,-0.000308071,,0.0228907,0.022025115
9/28/2009,-0.01103843,-0.011228534,0.015770877,-0.005188719,-0.002993622,-0.009095773,-0.003237794,-0.013941698,-0.007207876,,-0.01323319,0.017252733,-0.011449133,0.012157642,-0.015941968,0.003411543,-0.016334443,,-0.001924928,,,-0.003159174,-0.01323319,-0.009578544,-0.006530825,-0.026524327,-0.015047022,-0.010754478,-0.009179365,-0.005173953,0.001106195,,0.006747765,-0.00451603,-0.015710799,0.009229535,-0.002993622,,0.009296149,,-0.004753673,-0.015941968,,-0.001540832,,-0.005188719,-0.003022916
9/29/2009,-0.007027697,0.0250501,-0.016937269,0.000959031,-0.005483029,-0.017008639,0.001526984,-0.006169666,0.010425984,,-0.006524103,0.008415329,0.004136334,0.003961038,-0.014815415,-0.015724665,0.006074351,,0.003535841,,,0.004388103,-0.006524103,-0.009284333,-0.00026295,-0.023671223,0.014162954,-0.023627613,0.009820271,-0.014895164,-0.001657459,,-0.002072539,0.009804605,-0.002169534,0.002485089,-0.005483029,,-0.00877193,,-0.003907946,-0.014815415,,-0.010802469,,0.000959031,-0.004499218
9/30/2009,-0.049125729,-0.015966113,-0.023689128,0.002588583,-0.007613547,-0.018950838,-0.013935751,-0.026254527,-0.005895963,,-0.011856987,-0.002439338,-0.024550997,-0.022200582,-0.029877471,-0.022884195,-0.029790868,,-0.002242152,,,-0.016504854,-0.011856987,-0.009371339,-0.002893214,-0.008599301,0.0,-0.030438829,-0.022235196,-0.022314868,-0.022320605,,-0.006839604,-0.019851963,-0.016617487,-0.025285077,-0.007613547,,-0.01460177,,-0.014821273,-0.029877471,,-0.005304212,,0.002588583,-0.019060719
10/1/2009,-0.038528897,-0.041059603,-0.066177318,-0.032776716,-0.016402116,-0.010638298,-0.053241605,-0.019790145,-0.00871206,,-0.030828872,-0.010939511,-0.007601351,-0.023333504,-0.014571807,-0.034467549,-0.03194957,,-0.023756019,,,-0.050839092,-0.030828872,-0.039416634,-0.025850699,-0.019612016,-0.036246666,-0.020585935,-0.024736851,-0.034610336,-0.029811321,,-0.009343132,-0.02159154,-0.031743525,-0.010783316,-0.016402116,,-0.01900913,,-0.02920354,-0.014571807,,-0.052697616,,-0.032776716,-0.018930288
10/2/2009,0.023679417,0.002071823,-0.016534568,0.024145881,0.0,0.020373514,-0.017179944,0.019512195,0.009723181,,0.026666667,-0.001951854,0.017191489,-0.002843607,0.002621763,0.001373092,0.020145431,,0.001315357,,,0.014040562,0.026666667,0.011899877,0.013539128,0.012902105,-0.019863237,-0.002758921,0.021271013,0.004572097,0.034811357,,0.001735377,0.046398408,-0.001141739,-0.00246812,0.0,,0.04180653,,0.009571559,0.002621763,,0.042715232,,0.024145881,0.007248596
10/5/2009,0.053380783,0.00172295,0.042433581,-0.001912531,0.012641205,0.00249584,-0.0089473,0.028176502,0.007961663,,0.00742115,0.011342894,0.012717537,0.011009496,0.042050592,0.059871959,0.054622493,,0.018062397,,,0.015384615,0.00742115,0.027169505,0.018434411,0.017177977,0.017774086,0.060463762,0.034256547,0.039993829,0.044728435,,0.018093649,0.036537058,0.035924233,0.009793814,0.012641205,,0.026215583,,0.010383747,0.042050592,,0.020959035,,-0.001912531,0.025136834
10/6/2009,0.035050676,0.023047816,0.020737109,-0.006443845,-0.008233732,-0.004702628,0.006719886,-0.004653568,-0.001469191,,0.019152855,0.006316875,-0.003635162,-0.013192955,-0.007629919,-0.018542504,-0.017530417,,-0.018387097,,,0.019444444,0.019152855,0.012633241,-0.008394544,-0.012522648,0.006854905,0.037793492,0.026497524,0.003648011,0.019787732,,-0.003651935,0.017976518,0.004098361,-0.003573252,-0.008233732,,-0.006993007,,-0.002680965,-0.007629919,,-0.006842924,,-0.006443845,-0.002372948
10/7/2009,-0.012239902,0.011432414,0.067719794,-0.005990681,0.028387788,-0.001389661,0.005840111,0.019350649,0.033118573,,-0.002349115,0.019087881,0.002487562,0.028170788,0.033178282,0.025483364,0.004866039,,0.029247453,,,0.017835026,-0.002349115,0.028460039,0.046825397,0.023084341,0.021235208,0.010650614,0.062388074,0.046801621,0.02152055,,0.011482008,0.026553766,0.010047096,-0.005942623,0.028387788,,0.019833285,,0.00672043,0.033178282,,0.01659881,,-0.005990681,0.0135778
10/8/2009,-0.009087154,0.004654255,-0.024665469,-0.014732143,-0.002083333,-0.008349569,-0.001866586,0.0,0.006234446,,0.003441406,0.012319296,-0.004466501,-0.004924916,-0.008419403,0.014138757,-0.008473532,,0.001596424,,,-0.018739353,0.003441406,-0.006823351,0.012888552,-0.014347202,0.011428571,-0.0139748,0.03063022,0.007875128,0.007425315,,0.003985755,-0.008668145,-0.000466273,0.013605442,-0.002083333,,0.010005637,,-0.002225189,-0.008419403,,0.01663586,,-0.014732143,-0.001466706
10/9/2009,0.017090454,0.011581734,0.017341127,0.012983165,0.013830898,0.008419871,-0.007893966,0.010447191,-0.014868519,,0.020216606,0.017012294,-0.003323363,0.002536189,0.017377897,0.003379835,0.026861225,,-0.003187759,,,0.006448413,0.020216606,-0.005343511,0.011477046,0.011027047,0.025266792,0.050418216,0.035849529,0.02964963,0.02519712,,0.003366738,0.026093081,0.03560877,-0.009050234,0.013830898,,0.002790568,,0.022747547,0.017377897,,0.010606061,,0.012983165,0.011652957
10/12/2009,-0.00204918,-0.037945698,-0.021306355,-0.018390765,-0.007207207,-0.013080991,-0.004816629,-0.014878326,-0.00017959,,0.006192498,-0.008424908,-0.013004335,-0.009490933,-0.013974655,-0.016842046,0.003567864,,-0.016949153,,,-0.030310498,0.006192498,-0.006139678,-0.009373458,-0.0019587,-0.02066432,-0.03030303,-0.027738265,0.016519265,0.001337569,,-0.005034796,-0.05465879,-0.000600601,-0.005130836,-0.007207207,,-0.013496591,,-0.006105539,-0.013974655,,0.006596702,,-0.018390765,-0.011615526
10/13/2009,0.015605749,-0.01700102,0.011610695,0.016264152,0.022037853,0.002538071,-0.001261265,0.011135287,-0.034859638,,0.016353086,0.004802364,0.011148649,0.015332728,0.03326639,0.040685132,-0.008294375,,0.006506181,,,0.036848793,0.016353086,-0.015057915,0.028884462,0.029555576,0.000312598,0.015478363,0.035596196,0.038865668,0.001001837,,-0.009999048,0.01428058,0.025841346,0.010520887,0.022037853,,0.001974612,,0.010530935,0.03326639,,0.000297885,,0.016264152,0.020566056
10/14/2009,-0.022240194,-0.00311311,-0.011477434,-0.017952609,-0.013191273,-0.007313643,-0.006528408,-0.007594937,0.015638976,,0.006228374,0.005637255,0.0,0.003900927,-0.015049844,0.008641975,-0.007965774,,-0.010989011,,,-0.009803922,0.006228374,-0.001176009,-0.001452081,0.003942749,0.01296875,-0.022526714,-0.00964921,0.002114214,-0.009174312,,-0.012173117,-0.044567057,-0.018746339,0.016229458,-0.013191273,,-0.004222973,,-0.008250109,-0.015049844,,-0.011911852,,-0.017952609,-0.00057576
10/15/2009,-0.021505376,-0.018043026,-0.021044603,-0.009623321,-0.000385604,-0.012751488,-0.011242479,-0.013392857,-0.00898273,,-0.016850069,0.00060931,-0.012863348,-0.008899937,-0.025532394,-0.027335696,-0.045763454,,0.000980392,,,-0.017326733,-0.016850069,-0.058477237,-0.015996122,-0.01856525,0.014345211,-0.01559371,-0.034479315,-0.008228625,0.002693603,,0.007393877,-0.021748674,-0.026567164,-0.005725191,-0.000385604,,-0.016963528,,-0.00525394,-0.025532394,,-0.028028933,,-0.009623321,-0.014210274
10/16/2009,0.021555368,-0.001413428,-0.007413126,0.006241467,0.010929664,0.006601607,0.00750903,0.019909502,0.016649057,,0.002623295,-0.004140787,0.012015569,0.025044871,0.017467585,0.010486489,0.001261223,,0.013059092,,,0.005037783,0.002623295,0.014172572,0.002955665,0.005109423,0.008515815,0.010138064,0.027584475,0.03147871,0.02820685,,0.001713242,-0.003214713,0.01042625,0.001111223,0.010929664,,0.003163647,,-0.000880282,0.017467585,,0.005271318,,0.006241467,0.016168306
10/19/2009,0.009515929,-0.023708422,-0.024645662,0.001480202,-0.010429916,0.007413744,-0.007876936,-0.013816707,0.018011447,,-0.012733298,-0.006603889,0.010033445,0.001725923,-0.024579696,-0.000415139,-0.010503621,,-0.001289075,,,-0.010025063,-0.012733298,-0.034114262,-0.007858546,-0.004252659,0.002714113,-0.01848795,0.037383178,-0.003302027,-0.006531679,,-0.001344292,-0.008658429,-0.00030349,0.000504541,-0.010429916,,-0.017345183,,-0.008810573,-0.024579696,,-0.001542258,,0.001480202,-0.005463433
