,date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity,WLN FP Equity.1,TEP FP Equity,ALO FP Equity.1,STLAP FP Equity,ERF FP Equity,EDEN FP Equity.1,VIV FP Equity.1,MSCI FRANCE,,,
35,3/15/1999,15.88,,,22.1927,3.56,68.1602,,10.5053,16.6132,,15.9,15.075,,,206.5143,21.1481,80.6957,,,,,3.3092,15.9,9.7143,,9.5867,,22.6983,25.9833,16.0006,9.2673,,26.1413,66.2034,13.8333,22.367,3.56,,28.68,,11.47,206.5143,,0.613,,22.1927,105.66,,,
36,3/16/1999,16.3,,,22.0086,3.583,66.9523,,10.3089,17.0755,,16.32,15.1,,,196.9959,21.2956,80.6957,,,,,3.375,16.32,9.9429,,9.7371,,21.8253,25.4167,16.6622,9.2835,,26.303,64.8423,14,23,3.583,,28.8,,11.46,196.9959,,0.63,,22.0086,105.8,,,
37,3/17/1999,16.76,,,21.8244,3.5,66.0032,,10.5544,16.9522,,16.62,14.65,,,193.3416,20.9022,78.4261,,,,,3.3092,16.62,9.8095,,9.712,,21.7304,25.5,16.3013,9.2133,,26.0514,64.8423,14.7833,23.433,3.5,,29.1,,11.35,193.3416,,0.63,,21.8244,105.34,,,
38,3/18/1999,16.6,,,21.364,3.5,65.1404,,10.3359,16.644,,16.8,14.69,,,191.2169,20.4104,77.9218,,,,,3.3224,16.8,9.7333,,9.7621,,21.4267,25.1667,16.1209,9.1106,,25.1711,63.1787,14.6667,24.183,3.5,,28.06,,11.23,191.2169,,0.604,,21.364,104.93,,,
39,3/19/1999,16.17,,,21.7783,3.45,67.1248,,10.6133,16.5053,,16.2,14.5,,,201.5851,21.1481,80.4435,,,,,3.3158,16.2,9.5238,,9.7371,,21.161,24.9,16.3374,9.2727,,25.1711,63.519,15.6,25.1,3.45,,28.5,,11.02,201.5851,,0.6,,21.7783,106.42,,,
40,3/22/1999,16.4,,,,3.415,67.8582,,10.5053,16.644,,15.4,14.05,,,211.1885,21.2301,80.1409,,,,,3.2566,15.4,9.6857,,9.7204,,20.8764,23.6833,16.169,8.9701,,25.4406,62.7628,14.8333,24.883,3.415,,27.8,,11.18,211.1885,,0.599,,,105.93,,,
41,3/23/1999,15.8,,,20.9956,3.34,64.8816,,10.358,16.5361,,15.35,15.2,,,219.2621,21.435,80.8974,,,,,3.1382,15.35,9.5238,,9.4949,,20.1172,22.8333,15.8803,8.9377,,25.0813,60.6833,14.4333,24.417,3.34,,26.4,,11.12,219.2621,,0.603,,20.9956,103.06,,,
42,3/24/1999,16.6,,,20.7654,3.277,63.8462,,9.8941,16.644,,15.28,14.65,,,214.163,21.5579,79.687,,,,,3.1908,15.28,9.3333,,9.4615,,19.6997,22.3333,15.8321,8.862,,26.303,57.8476,13.75,24.283,3.277,,27.25,,10.77,214.163,,0.61,,20.7654,102.61,,,
43,3/25/1999,16.78,,,20.9312,3.418,65.1404,,9.9407,17.2913,,16.01,14.99,,,231.8399,22.0498,80.6957,,,,,3.3651,16.01,9.6857,,9.5199,,20.5917,23.2333,15.8803,8.6135,,26.0514,61.4017,14.7417,24.667,3.418,,27.5,,10.88,231.8399,,0.604,,20.9312,104.47,,,
44,3/26/1999,16.65,,,20.7654,3.39,62.9835,,9.818,17.692,,16.1,15.1,,,242.1231,22.5334,80.1409,,,,,3.3651,16.1,9.6952,,9.6034,,20.4968,23.3333,15.7239,8.6459,,25.9616,65.7875,14.9,24.667,3.39,,28,,10.77,242.1231,,0.601,,20.7654,104.05,,,
45,3/29/1999,16.6,,,20.8022,3.5,61.905,,10.2844,17.2605,,15.78,14.91,,,237.9589,22.8203,78.1739,,,,,3.3586,15.78,9.6762,,9.5116,,20.6676,23.5,15.8803,8.9863,,26.267,65.0313,15.2333,24.883,3.5,,29.5,,10.71,237.9589,,0.591,,20.8022,104.93,,,
46,3/30/1999,16.6,,,20.9404,3.5,61.301,,10.5764,18.1851,,15.58,15.17,,,233.7096,22.8121,78.4261,,,,,3.3355,15.58,9.6762,,9.5366,,20.4968,23.7667,15.5193,8.9917,,26.2311,64.2751,15.025,24,3.5,,28.2,,10.59,233.7096,,0.571,,20.9404,104.83,,,
47,3/31/1999,17.39,,,20.9864,3.43,64.6228,,10.7016,18.1389,,15.3,15.45,,,233.7096,22.8613,78.4261,,,,,3.2895,15.3,9.7048,,9.4865,,20.2121,24.1667,16.0246,9.1754,,27.2193,64.2751,15.325,24.667,3.43,,28.3,,10.19,233.7096,,0.569,,20.9864,106.25,,,
48,4/1/1999,17.79,,,21.3179,3.5,66.6934,,10.628,18.031,,15.4,15.725,,,234.7294,22.8531,78.4765,,,,,3.2895,15.4,9.5714,,9.57,,20.6866,24.5667,16.4818,9.4889,,27.2013,64.2751,15.3167,24.967,3.5,,27.8,,10.81,234.7294,,0.561,,21.3179,106.99,,,
50,4/6/1999,17.2,,,21.5205,3.595,68.9367,,10.7507,17.0755,,14.8,15.15,,,238.8937,23.1154,78.7287,,,,,3.375,14.8,9.3714,,9.7788,,21.237,25,17.1916,9.5105,,26.806,62.7628,16.25,24.667,3.595,,28.35,,11.18,238.8937,,0.533,,21.5205,108.6,,,
51,4/7/1999,17.05,,,21.631,3.735,70.1877,,10.7998,17.7228,,14.5,15.25,,,227.6756,24.5498,81.8052,,,,,3.4243,14.5,9.4286,,10.0377,,20.9523,25.6,17.2036,9.3916,,26.5904,66.5437,16.1833,24.667,3.735,,28.5,,11.7,227.6756,,0.492,,21.631,109.02,,,
52,4/8/1999,17.9,,,22.027,3.86,71.7407,,10.8489,17.9848,,14.8,15.85,,,228.2705,24.1646,84.5792,,,,,3.3224,14.8,9.4667,,10.188,,20.8954,25.4333,17.4442,9.424,,27.3091,65.3338,17,24.667,3.86,,27.5,,12.03,228.2705,,0.409,,22.027,109.19,,,
53,4/9/1999,18.22,,,22.027,3.84,70.1446,,10.8243,18.031,,15.3,15.68,,,233.7096,23.5744,84.5792,,,,,3.3553,15.3,9.6762,,10.188,,21.9581,25.5,17.7811,9.4024,,26.0874,66.4302,17.9333,24.15,3.84,,27.8,,11.59,233.7096,,0.388,,22.027,109.76,,,
54,4/12/1999,18,,,21.8244,3.621,68.9367,,10.6771,17.2605,,15.4,15.265,,,227.7606,24.4433,84.0244,,,,,3.3092,15.4,9.5809,,10.2632,,21.7304,25.6333,17.6247,9.3159,,27.3091,64.502,17.55,24.667,3.621,,27,,11.01,227.7606,,0.434,,21.8244,109.45,,,
55,4/13/1999,18.1,,,21.2258,3.699,68.419,,10.5544,17.692,,15.49,15.25,,,232.8597,25.4679,85.0835,,,,,3.3158,15.49,9.4667,,10.4719,,22.11,26.6,18.166,9.2403,,27.5966,65.0313,17.1833,24.667,3.699,,26.9,,11,232.8597,,0.488,,21.2258,109.79,,,
56,4/14/1999,18.87,,,20.5352,3.6,68.0739,,10.4905,17.507,,15.49,15.575,,,229.4603,25.8204,85.487,,,,,3.3092,15.49,9.5238,,10.5638,,21.8443,26.8,17.9976,9.2943,,27.9379,64.2751,17.4,23.833,3.6,,27,,11.5,229.4603,,0.409,,20.5352,109.29,,,
57,4/15/1999,18,,,20.13,3.503,67.2974,,10.2598,17.4762,,15.6,15.4,,,241.3583,27.0335,86.647,,,,,3.3026,15.6,9.5048,,11.1901,,22.1859,27.3333,18.3465,9.0295,,28.2074,61.2504,16.4,23.833,3.503,,28.21,,11.42,241.3583,,0.413,,20.13,108.51,,,
58,4/16/1999,18.8,,,20.13,3.421,69.7995,,9.818,18.3084,,15.5,15.35,,,251.5565,26.5417,88.6644,,,,,3.3224,15.5,9.5619,,11.1901,,23.6852,28.3667,19.3691,9.0728,,27.6684,57.0914,17.0167,23.267,3.421,,27.8,,11.7,251.5565,,0.413,,20.13,108.24,,,
59,4/19/1999,19.72,,,20.4431,3.353,66.0032,,9.8303,18.3238,,15.9,15.65,,,253.0013,28.9024,86.2435,,,,,3.3586,15.9,9.6,,10.9396,,24.3494,29.05,20.0909,8.9701,,28.0278,54.7473,17.2167,23.65,3.353,,28,,11.65,253.0013,,0.431,,20.4431,110.01,,,
60,4/20/1999,19.05,,,20.1668,3.29,63.156,,9.5603,17.8769,,15.91,15.305,,,253.6811,29.8778,85.4366,,,,,3.3684,15.91,9.5714,,10.973,,22.5844,29.2667,20.3195,9.0025,,28.0278,54.7473,15.8583,23.167,3.29,,27.51,,11.84,253.6811,,0.422,,20.1668,107.12,,,
61,4/21/1999,18.65,,,20.2589,3.33,64.4933,,9.4498,18.4934,,15.75,15.3,,,243.9078,29.1073,84.1252,,,,,3.2961,15.75,9.5619,,10.9563,,22.8691,28.5,19.742,8.9971,,28.3871,58.0745,16.4167,24.4,3.33,,28.75,,11.81,243.9078,,0.42,,20.2589,108.03,,,
62,4/22/1999,18.3,,,20.2129,3.579,63.9757,,9.6953,18.7399,,16,14.775,,,250.7067,28.7467,83.2174,,,,,3.2895,16,9.5238,,10.8895,,22.964,27.1,19.4292,8.8512,,28.1715,55.9572,17.25,25.067,3.579,,29.59,,11.7,250.7067,,0.414,,20.2129,108,,,
63,4/23/1999,18.29,,,20.2589,3.65,65.7012,,9.8057,18.8632,,16,14.25,,,254.1061,30.2385,82.7131,,,,,3.2895,16,9.5238,,10.8227,,21.9202,28.1,19.3089,8.9377,,28.2074,56.7134,17.2667,25,3.65,,27.05,,11.82,254.1061,,0.409,,20.2589,107.26,,,
64,4/26/1999,18.2,,,20.4891,3.52,66.0895,,9.8303,19.2639,,16.5,15,,,254.191,30.3123,82.7131,,,,,3.2895,16.5,9.4952,,10.8644,,22.2428,27.3333,19.1285,9.0782,,28.5308,60.2296,17.6667,25,3.52,,28.25,,12.04,254.191,,0.393,,20.4891,107.87,,,
65,4/27/1999,18.7,,,20.4339,3.455,68.3759,,10.088,20.1423,,16.55,15.725,,,263.4544,30.2057,83.52,,,,,3.4013,16.55,9.9619,,10.9897,,23.0589,27.6667,19.9706,9.0782,,29.2854,61.2504,17.4667,25.95,3.455,,29.3,,11.96,263.4544,,0.374,,20.4339,110.54,,,
66,4/28/1999,18.11,,,20.351,3.49,67.2974,,9.9162,19.68,,17.35,15.65,,,263.4544,29.6729,84.1252,,,,,3.398,17.35,10,,11.0147,,22.6604,27.6667,19.0804,9.0349,,28.998,61.931,17.0167,25.633,3.49,,29.92,,12.05,263.4544,,0.369,,20.351,110.23,,,
67,4/29/1999,18.95,,,20.351,3.44,66.6072,,9.8205,19.7262,,17.45,15.715,,,256.6556,28.7713,86.8487,,,,,3.4211,17.45,10,,11.0398,,22.129,27.6667,19.1766,9.0674,,28.5668,59.5868,16.3333,24.583,3.44,,29.6,,12.29,256.6556,,0.373,,20.351,110.3,,,
68,4/30/1999,18.5,,,20.3602,3.483,65.9601,,9.818,19.68,,17.9,15.6,,,263.4544,29.509,88.2609,,,,,3.4211,17.9,10.0952,,11.0231,,22.053,26.6667,18.8879,8.862,,27.902,61.2504,16.4333,26,3.483,,31,,12.45,263.4544,,0.369,,20.3602,111.17,,,
69,5/3/1999,18.75,,,20.4523,3.57,66.4346,,10.0635,19.7262,,17.8,15.805,,,259.2052,30.0828,88.16,,,,,3.4868,17.8,10.5333,,10.9396,,22.1479,26.8,18.8758,8.8296,,29.1058,61.2504,16.2833,26.333,3.57,,31.79,,12.58,259.2052,,0.37,,20.4523,112.25,,,
70,5/4/1999,19.2,,,20.4523,3.551,65.1404,,10.493,20.6509,,18.13,16.15,,,254.9559,31.5582,83.7722,,,,,3.4868,18.13,10.7333,,10.5638,,22.2808,26.6667,19.1646,8.8512,,29.0159,63.3677,16.75,26.333,3.551,,30.74,,12.69,254.9559,,0.396,,20.4523,112.17,,,
71,5/5/1999,19,,,20.1945,3.41,63.76,,10.4316,19.7879,,18,16,,,254.9559,30.2385,86.4957,,,,,3.4408,18,10.6667,,10.5053,,22.4895,27.2333,19.0082,8.8512,,29.6268,61.7797,16.75,27,3.41,,30,,12.51,254.9559,,0.423,,20.1945,110.41,,,
72,5/6/1999,20.06,,,20.0471,3.421,63.4148,,10.5789,19.2793,,18.1,15.755,,,252.9163,29.509,85.487,,,,,3.4967,18.1,10.6476,,10.7058,,22.6793,27.45,18.8879,8.8728,,28.9261,62.7628,16.75,26.95,3.421,,30.6,,12.58,252.9163,,0.423,,20.0471,109.61,,,
73,5/7/1999,20.7,,,19.8537,3.415,62.1638,,10.628,19.8804,,17.62,16,,,244.5027,27.9925,84.9826,,,,,3.5493,17.62,10.5714,,11.0064,,22.091,27.0833,18.527,8.9161,,29.6447,62.3847,16.0833,26.833,3.415,,31.11,,12.64,244.5027,,0.433,,19.8537,108.63,,,
74,5/10/1999,20.4,,,20.3878,3.361,64.4502,,10.3334,19.6954,,17.88,16.23,,,239.6586,29.4844,85.5879,,,,,3.5132,17.88,10.5714,,11.1901,,23.0399,28,18.3465,8.9053,,29.2854,61.6285,16.1333,26.5,3.361,,31.8,,12.63,239.6586,,0.434,,20.3878,110.01,,,
75,5/11/1999,21.5,,,21.1153,3.399,63.2854,,10.5789,19.1098,,17.89,16.4,,,243.058,29.7139,84.4783,,,,,3.4704,17.89,10.6476,,11.1567,,22.964,28.1667,18.527,8.9647,,28.0278,62.0066,16.3833,28.283,3.399,,31.45,,12.5,243.058,,0.437,,21.1153,109.98,,,
76,5/12/1999,20.7,,,21.0324,3.35,62.9835,,10.7998,19.2947,,17.45,16.075,,,245.6075,28.5253,85.4366,,,,,3.5428,17.45,10.5714,,11.0899,,22.6793,28.3333,18.5871,8.9161,,28.2074,61.2504,17.2833,28.633,3.35,,30.5,,12.39,245.6075,,0.438,,21.0324,109.96,,,
77,5/14/1999,21,,,21.2028,3.51,61.8618,,10.7139,19.2331,,17.19,16,,,244.3328,28.7713,83.6209,,,,,3.5921,17.19,10.4,,10.8227,,22.11,28.35,18.539,8.8945,,27.6684,61.931,19.1167,29.667,3.51,,29.8,,12.35,244.3328,,0.438,,21.2028,109.17,,,
78,5/17/1999,20,,,20.747,3.39,62.1207,,10.574,18.7553,,17.08,15.85,,,236.939,27.7056,81.8557,,,,,3.4967,17.08,10.2857,,10.6891,,21.5027,27.1667,17.9254,8.8836,,27.3271,59.7381,18.6,29.8,3.39,,30.3,,12.3,236.939,,0.429,,20.747,107.21,,,
79,5/18/1999,20,,,21.0923,3.382,64.2345,,10.5789,18.8016,,17.09,15.275,,,243.058,28.2794,81.3513,,,,,3.4868,17.09,10.3809,,10.6557,,21.8253,27.1667,17.7209,8.8512,,26.9498,60.1918,19.2,28.933,3.382,,30.5,,12.64,243.058,,0.424,,21.0923,108.66,,,
80,5/19/1999,20.6,,,21.1752,3.397,65.5287,,10.6034,18.4934,,17.9,16.175,,,245.6075,29.386,81.1496,,,,,3.4539,17.9,11.1905,,11.1066,,22.4516,27.6667,17.7811,8.862,,28.5668,60.343,19,27.7,3.397,,31,,12.38,245.6075,,0.423,,21.1752,110.49,,,
81,5/20/1999,20.69,,,21.4812,3.23,64.7953,,10.7262,19.418,,17.8,17.445,,,237.279,29.0172,81.2,,,,,3.6118,17.8,11.2952,,10.8227,,22.4136,27.65,17.9254,8.8945,,29.2675,65.0313,18.75,28.467,3.23,,31,,12.29,237.279,,0.421,,21.4812,111.77,,,
82,5/21/1999,21.2,,,21.1857,3.36,63.76,,10.6648,20.1886,,17.9,17.5,,,242.1231,28.2794,80.9983,,,,,3.6053,17.9,11.3905,,10.7225,,22.1669,26.6,17.8653,9.0782,,28.7464,65.3338,17.85,27.933,3.36,,32.79,,12.22,242.1231,,0.414,,21.1857,111.47,,,
83,5/25/1999,22.05,,,20.7637,3.22,62.5521,,10.9471,19.8804,,17.69,17.455,,,247.9021,28.5663,82.7131,,,,,3.5724,17.69,11.3333,,10.4803,,21.8253,27.3333,18.0217,9.2133,,28.0457,65.5606,18.3333,27.85,3.22,,32.03,,12.58,247.9021,,0.411,,20.7637,110.65,,,
84,5/26/1999,22.1,,,20.5808,3.28,64.4071,,11.2907,19.7262,,17.75,17.675,,,244.3328,27.8696,83.7218,,,,,3.5,17.75,11.2381,,10.4051,,21.9202,28.1667,17.745,9.4024,,28.0098,64.2751,17.8333,28.25,3.28,,32,,12.53,244.3328,,0.409,,20.5808,110.75,,,
85,5/27/1999,23.19,,,20.0744,3.29,62.9403,,11.3152,19.079,,18.2,17.15,,,246.4574,28.1155,82.7131,,,,,3.4868,18.2,11.1048,,10.522,,21.5976,26.9333,17.6247,9.1863,,27.3989,65.4094,17.9167,28.967,3.29,,31.2,,12.58,246.4574,,0.409,,20.0744,109.49,,,
86,5/28/1999,23,,,19.9759,3.147,63.4148,,11.2244,19.7262,,18.24,16.8,,,240.5934,27.5417,82.0574,,,,,3.4868,18.24,11.0857,,10.6807,,21.6355,26.1,17.0833,8.9161,,27.9379,64.2751,18.5,28.05,3.147,,30.86,,12.55,240.5934,,0.4,,19.9759,109.08,,,
87,5/31/1999,22.34,,,19.8493,3.33,64.5365,,11.2784,20.5584,,18,16.82,,,250.7067,27.0827,83.9739,,,,,3.4474,18,11.0476,,10.4552,,21.8253,25.6833,17.2998,9.0782,,28.0278,64.9179,18.6667,29.033,3.33,,31.5,,12.58,250.7067,,0.402,,19.8493,110.06,,,
88,6/1/1999,21.03,,,20.2713,3.155,63.0697,,11.2907,19.5721,,18.15,16.6,,,253.6811,27.0499,83.6209,,,,,3.4375,18.15,11.0381,,10.4051,,21.3508,25.5,17.6247,9.0782,,28.0457,66.5437,18.4167,29.667,3.155,,31.03,,12.93,253.6811,,0.441,,20.2713,109.19,,,
89,6/2/1999,21.39,,,20.5105,3.073,62.8972,,11.2882,19.8958,,18.2,16.5,,,254.8709,26.4925,82.7131,,,,,3.4211,18.2,11,,10.5137,,21.3508,25.3,17.4442,9.0241,,27.8481,65.8253,18.4833,29.233,3.073,,31.5,,13.58,254.8709,,0.433,,20.5105,109.19,,,
90,6/3/1999,21.25,,,20.82,3.15,63.0697,,11.3275,20.3427,,17.75,16.305,,,254.9559,26.2302,84.0244,,,,,3.4474,17.75,11.1429,,10.5137,,21.6924,25.0667,17.7931,9.062,,27.6684,65.9009,18.9667,29.833,3.15,,32.25,,14.25,254.9559,,0.428,,20.82,110.12,,,
91,6/4/1999,20.75,,,20.412,3.159,63.0697,,11.2686,20.2194,,17.7,16.58,,,262.1797,25.5826,85.2348,,,,,3.4441,17.7,11.0476,,10.7726,,21.5976,24.4333,18.0457,9.0782,,27.4888,65.6363,19.5,29.983,3.159,,32.77,,13.81,262.1797,,0.443,,20.412,109.8,,,
92,6/7/1999,21.22,,,20.5105,3.14,64.2345,,11.2711,19.5721,,18.14,16.5,,,254.9559,25.7384,84.5287,,,,,3.4211,18.14,11.0095,,10.6557,,22.1669,25.85,18.2863,9.1863,,27.8481,69.1903,20.4333,30.167,3.14,,33.24,,13.79,254.9559,,0.542,,20.5105,111.19,,,
93,6/8/1999,21,,,21.5796,3.269,63.6305,,11.2907,19.8187,,17.65,16.55,,,255.9757,27.9516,83.4696,,,,,3.4013,17.65,10.9524,,10.9062,,22.2049,26.0167,18.3826,9.0782,,27.1294,68.056,20.25,29.733,3.269,,32.45,,13.84,255.9757,,0.573,,21.5796,111.53,,,
94,6/9/1999,21.26,,,21.65,3.29,63.4148,,11.0453,20.4506,,18,16.85,,,262.1797,26.64,86.2939,,,,,3.3882,18,10.9524,,10.8728,,23.3436,26.2667,18.0096,9.0241,,26.7881,71.0807,21.0167,29.633,3.29,,32.2,,13.88,262.1797,,0.66,,21.65,111.95,,,
95,6/10/1999,21.2,,,21.7484,3.201,62.6815,,11.1189,19.7262,,18.1,16.35,,,259.2052,26.4515,86.7479,,,,,3.3553,18.1,10.8571,,10.6891,,23.1158,25.6667,18.4067,9.0782,,26.5904,71.0807,20.8333,30.7,3.201,,31.48,,14.45,259.2052,,0.611,,21.7484,110.87,,,
96,6/11/1999,21.1,,,21.6922,3.19,63.2423,,10.8612,20.1269,,19,16.4,,,259.2052,27.0499,87,,,,,3.2895,19,10.9524,,10.9897,,22.7742,26.3333,18.5751,9.0241,,26.3389,74.1054,20.6167,32.333,3.19,,31.3,,14.31,259.2052,,0.59,,21.6922,110.95,,,
97,6/14/1999,21.1,,,21.5234,3.31,63.4148,,10.9471,19.8804,,18.84,16.5,,,254.9559,26.7056,85.2852,,,,,3.2237,18.84,10.9619,,10.8728,,22.2049,25.4,18.4548,9.0782,,26.0514,74.1054,20.9167,31.667,3.31,,31.39,,14.04,254.9559,,0.586,,21.5234,110.65,,,
98,6/15/1999,21.3,,,21.65,3.22,63.7168,,11.0698,20.4968,,19.15,16.7,,,249.9418,28.2794,84.4783,,,,,3.2697,19.15,10.9714,,10.831,,23.5334,27.1667,18.6473,9.2943,,26.2131,74.4835,21.5333,31.167,3.22,,31.36,,14.07,249.9418,,0.588,,21.65,111.71,,,
99,6/16/1999,21.47,,,21.9172,3.26,63.4148,,10.9225,20.3273,,19,16.4,,,246.4574,28.5991,,,,,,3.2895,19,10.9714,,10.9813,,23.9509,26.5667,18.4187,9.3484,,27.2552,77.8863,22.5667,31.7,3.26,,32.87,,14.04,246.4574,,,,21.9172,113.14,,,
100,6/17/1999,22.4,,,22.5081,3.234,64.0619,,11.2907,20.0345,,19,16.025,,,246.1174,30.7795,87.9583,,,,,3.3421,19,11.0286,,10.973,,24.4633,26.1333,18.1781,9.343,,27.5786,75.8447,21.95,31.417,3.234,,35.3,,14.42,246.1174,,0.588,,22.5081,113.93,,,
101,6/18/1999,21.9,,,22.3674,3.229,64.709,,11.168,20.4352,,19.8,15.75,,,249.8568,31.3943,88.4122,,,,,3.3125,19.8,11.1238,,10.9062,,24.1597,26.4,18.6232,9.2943,,27.9379,77.5082,22.2333,31.283,3.229,,36,,14.18,249.8568,,0.592,,22.3674,114.77,,,
102,6/21/1999,21.85,,,22.4659,3.288,65.8307,,11.0453,20.6355,,20,15.95,,,258.3553,31.1484,88.967,,,,,3.3158,20,11.1429,,11.1066,,24.3305,26,18.5871,9.3916,,28.9261,79.1718,21.95,31.3,3.288,,34.5,,14.15,258.3553,,0.601,,22.4659,114.76,,,
103,6/22/1999,21.82,,,22.2127,3.251,65.5718,,10.7998,20.1578,,20.14,15.6,,,257.5055,29.7549,86.7479,,,,,3.3553,20.14,11.4,,11.0899,,25.3553,25.3333,18.4067,9.3808,,29.4651,76.2227,22.4333,32,3.251,,35.5,,14.03,257.5055,,0.613,,22.2127,114.22,,,
104,6/23/1999,22.39,,,22.0439,3.215,64.5365,,11.0821,20.1423,,20,15.255,,,254.701,29.3041,88.2609,,,,,3.2895,20,11.3714,,10.8561,,24.5772,25.8667,18.166,9.4024,,30.4532,73.3493,20.8333,31.633,3.215,,34.5,,13.47,254.701,,0.65,,22.0439,113.19,,,
105,6/24/1999,21.5,,,22.3955,3.16,62.8972,,11.3864,19.6492,,20,15.45,,,255.7208,29.9434,89.7739,,,,,3.3487,20,11.2381,,10.7058,,24.5202,25,17.9375,9.6185,,29.8244,72.4419,20.8333,31.767,3.16,,33.65,,13.35,255.7208,,0.709,,22.3955,112.09,,,
106,6/25/1999,21.4,,,22.1423,3.17,62.9835,,12.1498,19.603,,20,15.6,,,252.5763,30.0746,88.5131,,,,,3.3454,20,11.1333,,10.8394,,24.8998,25.7167,18.0457,9.6618,,28.5668,72.2528,20.7,32.067,3.17,,33.4,,13.11,252.5763,,0.719,,22.1423,111.6,,,
107,6/28/1999,22.25,,,22.494,3.2,63.9325,,11.7325,19.942,,20.1,15.685,,,250.4517,30.2057,88.2105,,,,,3.3158,20.1,11.4857,,10.806,,24.8808,26,18.166,10.1265,,29.0159,71.0051,20.6667,31.167,3.2,,34.27,,13.22,250.4517,,0.704,,22.494,112.67,,,
108,6/29/1999,22.44,,,22.3393,3.26,64.0619,,11.7816,20.1578,,20.3,15.835,,,247.7322,30.0008,88.2105,,,,,3.3092,20.3,11.9809,,10.8227,,25.2414,26.1,18.3465,9.932,,29.8244,72.5931,21.6667,32.667,3.26,,34.6,,12.99,247.7322,,0.69,,22.3393,113.66,,,
109,6/30/1999,22.6,,,22.1001,3.205,63.1992,,11.5361,20.0345,,20.5,15.155,,,259.2052,29.7139,87.2522,,,,,3.352,20.5,12.3429,,10.7475,,25.9057,26.6667,18.4067,9.8347,,30.0041,74.8616,21.5333,32.317,3.205,,33.7,,13.69,259.2052,,0.592,,22.1001,114.55,,,
110,7/1/1999,23.94,,,22.9301,3.236,63.1129,,11.5337,20.1886,,20.5,15.3,,,267.6187,30.3287,85.9409,,,,,3.352,20.5,12.1905,,10.6055,,26.5699,27.85,18.4187,9.9212,,30.597,77.5082,22.3333,33.25,3.236,,35.72,,14.13,267.6187,,0.61,,22.9301,116.44,,,
111,7/2/1999,23.75,,,22.902,3.224,63.8462,,11.4797,19.9112,,20.35,15.39,,,271.953,29.9188,86.3444,,,,,3.375,20.35,11.9619,,10.6473,,26.9305,27.8833,19.0563,9.9103,,30.5431,76.2227,22.2333,33.5,3.224,,36.27,,14.13,271.953,,0.63,,22.902,116.49,,,
112,7/5/1999,24,,,23.2115,3.296,65.5718,,11.1066,20.1115,,20,15.51,,,273.1428,30.7385,87.2522,,,,,3.4605,20,12.0952,,10.522,,26.2283,27.6667,19.0683,9.759,,30.3993,75.6178,22.1333,33.667,3.296,,36,,14.04,273.1428,,0.645,,23.2115,118.42,,,
113,7/6/1999,23.56,,,23.1833,3.435,64.3208,,11.2907,19.8804,,20,15.305,,,277.817,30.2057,87.3531,,,,,3.4605,20,12.0857,,10.4636,,25.9057,26.5167,18.6473,9.6185,,29.6268,73.6517,21.7833,33.333,3.435,,35.12,,13.9,277.817,,0.669,,23.1833,118.25,,,
114,7/7/1999,23.51,,,22.8457,3.524,63.0266,,10.8489,19.8804,,19.5,15.5,,,280.2815,29.3286,86.6974,,,,,3.6842,19.5,11.8095,,10.355,,26.1334,26.3333,18.7074,9.6185,,28.8363,77.7351,21.9,34.5,3.524,,33.68,,13.81,280.2815,,0.683,,22.8457,117.53,,,
115,7/8/1999,23.8,,,22.8176,3.546,62.9835,,11.168,19.8804,,19.3,15.395,,,280.4515,27.8696,86.7479,,,,,3.6842,19.3,11.6762,,10.1045,,25.4312,25.6667,19.0683,9.6185,,28.7464,77.8863,22.1667,34.267,3.546,,34.71,,13.82,280.4515,,0.702,,22.8176,116.75,,,
116,7/9/1999,24.46,,,22.8738,3.485,63.0266,,11.5361,19.6492,,19.75,15.3,,,280.4515,28.4844,84.9322,,,,,3.5526,19.75,11.8095,,10.188,,25.621,25.8333,19.0924,9.8239,,28.1176,82.4234,23.6667,34.333,3.485,,35.4,,13.93,280.4515,,0.71,,22.8738,117,,,
117,7/12/1999,23.96,,,22.5081,3.456,62.7246,,11.0453,19.7262,,19.7,15.2,,,282.4912,28.5008,84.3774,,,,,3.5921,19.7,11.9714,,9.9792,,25.2604,26.4167,19.0443,9.8293,,28.3691,84.087,24.6667,34.333,3.456,,36.05,,13.83,282.4912,,0.724,,22.5081,117.2,,,
118,7/13/1999,22.53,,,22.1705,3.39,62.9403,,10.5912,19.5721,,19.25,15.175,,,278.9218,28.3204,84.7305,,,,,3.6184,19.25,11.9619,,9.854,,24.6721,26.3333,18.6112,9.759,,28.0098,81.516,24.3,33.667,3.39,,36,,13.46,278.9218,,0.721,,22.1705,115.5,,,
