,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity
7/28/2016,-0.000308356,0.000000000,-0.000308356,,0.033594625,,-0.004622916,0.000000000,-0.010047281,,-0.005473026,-0.021543986,0.008454106,,0.003340091,-0.012933822,-0.006174497,,-0.002741604,0.002647838,-0.009349955,0.005197505,0.001646543,,,,-0.002066116,,,,-0.012882448,0.001189768,-0.003615128,,-0.047244094,,-0.018032057,-0.020512821,-0.006756757,-0.016528926,,0.008149406,,-0.027472527,,,,0.002346292,-0.005927180,,0.027583404,0.009439096,,,0.005670145,0.093343535,0.002612915,0.017811705,-0.014438503,,,,,-0.041287879,,-0.041024649,-0.041287879,,-0.041024649
7/29/2016,0.010487353,-0.000382995,0.010487353,,0.032502709,,-0.006388538,0.012830189,-0.001194030,,0.011006289,0.021231979,0.006886228,,-0.006656470,0.012884909,0.012155592,,0.004467354,-0.005281690,-0.003595506,-0.001654602,-0.011506858,,,,-0.001656315,,,,0.006525285,0.002376708,0.000279096,,0.008953168,,0.008841533,0.012216405,0.017006803,0.029411765,,0.010778040,,0.022598870,,,,0.001755314,0.012776831,,0.000309647,0.002337632,,,0.019027484,0.022393282,-0.001116902,-0.004318182,0.008138904,,,,,0.034373765,,0.026736636,0.034373765,,0.026736636
8/1/2016,-0.000915751,0.000000000,-0.000915751,,-0.049317943,,0.004674249,0.000745156,-0.008667065,,-0.006998445,0.008470226,0.003270889,,-0.021216855,-0.001509271,0.004270083,,0.036264112,-0.008849558,-0.001353180,-0.001450176,-0.003325945,,,,-0.007051016,,,,0.001620746,-0.027860107,0.006138393,,-0.032081911,,-0.021573034,-0.009482759,-0.001672241,-0.009105181,,0.004331889,,-0.022099448,,,,0.011390118,-0.011774601,,0.007710156,-0.005960151,,,-0.006224066,0.023956194,-0.039880731,-0.010271627,-0.023143165,,,,,-0.003055768,,-0.013541215,-0.003055768,,-0.013541215
8/2/2016,-0.032997250,-0.001532567,-0.032997250,,-0.018763797,,-0.027339305,-0.017870439,0.011456135,,-0.036021926,-0.033850853,-0.006224066,,-0.020535965,0.011660548,-0.007972362,,0.006932981,-0.011607143,-0.004065041,-0.004149378,-0.013904348,,,,-0.022974102,,,,0.000000000,0.025609756,-0.000831947,,-0.007052186,,0.003904456,-0.014795474,-0.013400335,-0.024397972,,-0.003317850,,-0.028248588,,,,0.006064049,-0.016170213,,-0.002449715,-0.004431677,,,0.003479869,-0.084893048,0.008928571,-0.026291513,-0.013223140,,,,,-0.009961686,,-0.004223589,-0.009961686,,-0.004223589
8/3/2016,-0.006635071,-0.003453569,-0.006635071,,0.047244094,,0.004783273,-0.013646702,-0.003874814,,-0.129975630,0.034246575,0.007754250,,0.025625418,-0.003201708,-0.012322529,,-0.002622951,-0.000903342,0.012698413,-0.004375000,-0.007332211,,,,-0.014536127,,,,-0.004045307,-0.027348395,0.007216209,,0.014914773,,0.002745367,0.002650177,0.007640068,0.011042546,,-0.017976032,,0.014534884,,,,0.022675125,0.022491349,,0.005216811,-0.004189593,,,-0.001387358,0.035792549,-0.023470566,-0.036712459,0.005583473,,,,,-0.001547988,,-0.003180693,-0.001547988,,-0.003180693
8/4/2016,0.019402036,0.003465537,0.019402036,,-0.010741139,,-0.013096518,0.028439662,-0.012866547,,0.004668534,0.025980642,0.023675644,,0.031800397,-0.014346895,0.008950366,,0.010848126,0.022603978,0.013434841,0.014856665,0.009090916,,,,0.021258134,,,,0.014622258,0.022004890,-0.000551116,,0.006997901,,0.008669861,0.003524229,0.105307498,0.020880180,,0.037627119,,-0.011461318,,,,0.017120450,0.016920474,,0.036325584,0.020247052,,,0.010416667,-0.040902680,0.017336485,0.011310548,0.023875625,,,,,0.012790698,,0.015955953,0.012790698,,0.015955953
8/5/2016,0.021528861,0.000767460,0.021528861,,-0.018458198,,-0.015074854,0.000000000,-0.008487420,,-0.004646840,-0.020605760,0.015033247,,0.062190908,-0.020638714,-0.024731183,,-0.002276423,0.007957560,0.024745913,0.010103093,-0.002252254,,,,-0.011045030,,,,0.012009608,0.030502392,0.013785498,,0.020847811,,0.020131192,0.019315189,-0.022865854,0.020453115,,0.003920287,,0.026086957,,,,-0.018211978,-0.022462562,,0.017378344,0.017525986,,,-0.000686892,-0.041911765,0.029434547,0.008023341,0.002711497,,,,,0.021048603,,0.000523741,0.021048603,,0.000523741
8/8/2016,-0.004276115,0.000766871,-0.004276115,,0.013274336,,-0.007349780,-0.005231689,-0.005197187,,0.023342670,0.026362484,0.005411564,,0.019170698,0.000221828,0.020121279,,0.010104302,0.006140351,0.000862441,0.007348438,-0.005079011,,,,0.002147766,,,,0.003164557,-0.016831109,0.028283927,,0.017699115,,0.012638581,0.012919897,0.031981279,0.034844280,,0.000650830,,0.005649718,,,,0.014896090,0.003404255,,0.020555906,-0.010385003,,,-0.004815089,0.048349962,-0.000376223,0.087554269,0.016765819,,,,,0.014992504,,0.020408338,0.014992504,,0.020408338
8/9/2016,0.006748466,-0.000383142,0.006748466,,0.020742358,,-0.001852825,-0.000751315,0.004609711,,0.013686131,-0.015806372,0.005665722,,-0.005083444,0.000221779,0.015131046,,-0.024846725,0.008718396,0.012494614,0.011550152,0.001134431,,,,0.003857694,,,,-0.003154574,0.004722550,-0.003967204,,0.014715719,,0.004817167,-0.006802721,-0.012849584,-0.022646007,,0.002601626,,0.022471910,,,,0.007754101,0.016963528,,-0.018440853,0.003327186,,,0.013131410,0.025622255,-0.002634550,0.019516523,0.018617021,,,,,0.007016248,,0.005641289,0.007016248,,0.005641289
8/10/2016,-0.000914077,0.002683020,-0.000914077,,0.027807487,,-0.015454642,-0.001503759,-0.002447232,,-0.024302430,-0.028607277,-0.000845070,,-0.013796787,-0.000443459,-0.029811019,,-0.010258107,0.002592913,0.008936170,-0.002403846,0.000566573,,,,-0.004269855,,,,-0.011075949,-0.004112808,0.001593202,,0.011206328,,0.001961212,-0.004280822,0.003828484,-0.003353659,,-0.000973078,,-0.019230769,,,,0.008244097,0.000000000,,-0.017629553,0.005102207,,,-0.012278304,-0.012134190,-0.013962264,0.004568197,-0.001044386,,,,,-0.002933627,,0.010709167,-0.002933627,,0.010709167
8/11/2016,0.020128088,-0.000764526,0.020128088,,0.013527575,,0.006284674,-0.019578313,0.008892978,,0.007380074,0.015499871,0.009303637,,-0.005182275,-0.003992902,-0.015637860,,0.011033099,0.006896552,0.016870519,0.011044177,0.002831259,,,,0.008576329,,,,0.024000000,0.001179941,0.007423118,,0.017601043,,0.008264463,-0.023215821,-0.006102212,0.002753136,,-0.007467532,,-0.008403361,,,,-0.002725563,0.015012510,,-0.007649289,0.002538006,,,0.010359112,-0.028901734,-0.037504784,-0.001948896,-0.007318348,,,,,0.008826775,,0.007062694,0.008826775,,0.007062694
8/12/2016,0.004185351,-0.001530222,0.004185351,,-0.001026694,,0.009353778,0.019201229,-0.011854103,,-0.003663004,0.037649453,0.020949721,,-0.004166309,-0.000222717,-0.006410256,,0.003306878,0.002568493,-0.000414766,0.003972195,0.013551676,,,,-0.003826531,,,,-0.009375000,0.008839128,0.013157895,,0.003203075,,0.002372735,0.026408451,0.006139678,0.001830384,,0.022898266,,0.011299435,,,,-0.001639967,0.036154478,,-0.010078483,0.027847977,,,0.005467433,-0.014136905,0.009542744,-0.006725971,0.014218009,,,,,0.015676267,,0.005010106,0.015676267,,0.005010106
8/15/2016,0.001190831,0.003831418,0.001190831,,-0.018499486,,-0.006180435,0.002260739,0.005229160,,-0.005514706,-0.010296641,-0.005745554,,0.019874154,0.004009802,-0.007012623,,-0.035596572,0.005977797,0.000000000,0.002967359,0.005013931,,,,0.005975245,,,,-0.000788644,0.012266355,0.002597403,,0.015325670,,0.001075963,0.001715266,-0.000762777,0.007308161,,-0.004477135,,-0.016759777,,,,0.003011412,-0.010309278,,-0.017071199,-0.000738811,,,-0.002718851,0.138113208,-0.018117369,0.002184360,-0.008826584,,,,,0.006460876,,0.010967612,0.006460876,,0.010967612
8/16/2016,-0.004162950,-0.001526718,-0.004162950,,-0.007329843,,-0.003105857,-0.013533835,0.004589963,,-0.012939002,-0.076046569,-0.010181618,,0.046153972,0.041712891,-0.004519774,,-0.022898154,-0.011035654,0.014107884,-0.004930966,-0.012749455,,,,-0.008909631,,,,-0.013417522,0.001731102,-0.019170984,,-0.005031447,,-0.010103181,-0.015410959,-0.009160305,-0.001813785,,-0.004818503,,0.005681818,,,,-0.000818731,-0.012820513,,0.000912195,-0.013803351,,,-0.001363716,-0.039787798,0.001604493,-0.001961639,-0.006809848,,,,,-0.006776034,,-0.003944515,-0.006776034,,-0.003944515
8/17/2016,-0.001194386,0.003440367,-0.001194386,,-0.031645570,,0.003740076,-0.006859756,-0.007919586,,-0.019662921,-0.001072386,-0.004726161,,0.023039841,0.004685836,0.004256527,,0.003847499,0.001716738,0.030278232,0.001982161,-0.006737793,,,,-0.015410959,,,,-0.006400000,0.006912442,-0.013206550,,-0.019595449,,-0.003474484,-0.028695652,-0.003852080,-0.017867959,,-0.007424145,,0.002824859,,,,-0.013111235,-0.008116883,,-0.002130795,0.008497833,,,0.003413361,-0.016574586,-0.002402883,-0.000655165,-0.011075949,,,,,-0.012926391,,0.000000000,-0.012926391,,0.000000000
8/18/2016,0.004185351,0.000000000,0.004185351,,0.006535948,,-0.004348355,0.003837299,-0.013509364,,-0.001910220,0.017981750,0.018715084,,0.004791152,0.003815985,-0.019497033,,-0.003832753,-0.006855184,0.008339952,0.000000000,0.003391749,,,,0.016086957,,,,0.004830918,0.016590389,-0.009100642,,0.008381689,,0.036609283,0.009847807,0.004640371,0.011100833,,0.009756098,,-0.011267606,,,,-0.000276943,0.039279869,,0.030200980,0.011152564,,,0.004081633,0.017556180,0.005620233,0.012237762,0.025066667,,,,,0.004728992,,0.005941015,0.004728992,,0.005941015
8/19/2016,-0.005954153,0.006857143,-0.005954153,,-0.007575758,,0.013726969,-0.007645260,0.001244942,,0.015311005,0.019509623,0.007677543,,-0.032903848,-0.006335797,0.010662824,,-0.005946135,0.006902502,0.024419063,0.001978239,0.007323949,,,,0.014120668,,,,-0.002403846,-0.016319640,0.002971367,,0.003836317,,-0.006306496,-0.007978723,-0.003079292,-0.010369015,,-0.004830918,,-0.008547009,,,,0.005537149,-0.004724409,,-0.013620188,-0.000980538,,,0.002709640,-0.031746032,-0.007185629,-0.003454231,0.014568158,,,,,-0.011223751,,0.000000000,-0.011223751,,0.000000000
8/22/2016,-0.005989817,0.001891790,-0.005989817,,-0.040348964,,-0.010465825,0.007704160,0.012433945,,-0.003770028,-0.019136281,-0.012244898,,-0.041420468,-0.015515409,0.009124608,,0.008796622,-0.008568980,0.000768935,-0.003948667,-0.002237138,,,,-0.005063291,,,,0.004016064,0.026315789,-0.000807972,,-0.006369427,,0.004442564,-0.000893655,0.010038610,-0.006471495,,0.011974110,,-0.017241379,,,,-0.002477835,0.007120253,,0.000901309,-0.000490607,,,-0.004054056,0.017106201,0.025331725,-0.002816291,0.009230769,,,,,-0.001098499,,0.020668327,-0.001098499,,0.020668327
8/23/2016,0.003615547,0.000000000,0.003615547,,0.006818182,,0.003737943,0.011467890,0.003070310,,-0.000946074,-0.024518851,0.007988981,,-0.006686666,0.000647668,-0.009042102,,0.015695849,-0.002592913,0.032654629,0.000991080,-0.000560539,,,,0.007209500,,,,-0.002400000,0.042363434,-0.021024259,,0.008974359,,0.003580455,-0.001788909,0.001529052,0.027295285,,0.013751199,,0.014619883,,,,-0.006624512,0.026708562,,0.006298424,0.011782074,,,0.002035279,0.004905396,0.038823529,0.010427982,0.007113821,,,,,0.008797654,,0.021216032,0.008797654,,0.021216032
8/24/2016,-0.003902732,-0.000377644,-0.003902732,,-0.045146727,,-0.006820241,0.009070295,0.021732476,,0.006628788,0.075945946,0.022137196,,-0.000517821,0.001941748,-0.013972056,,-0.005151099,-0.003466205,0.034226190,-0.004950495,-0.010656205,,,,-0.005894737,,,,-0.005613472,0.021925134,-0.018171806,,-0.000635324,,0.009443861,-0.000896057,-0.000763359,0.003623188,,-0.008832808,,0.043227666,,,,-0.006946166,0.014537108,,-0.011922268,0.012857704,,,-0.012186870,-0.016736402,0.026802567,0.003655128,0.002018163,,,,,0.002543605,,0.001887675,0.002543605,,0.001887675
8/25/2016,-0.007534659,0.001888931,-0.007534659,,-0.007092199,,-0.011866537,-0.010486891,0.001198322,,-0.004703669,-0.012308465,-0.006951872,,-0.016062160,0.005383290,0.006072874,,-0.008284432,-0.006956522,-0.000359712,-0.006169154,0.006235832,,,,0.001694197,,,,-0.011290323,-0.015698587,0.022153674,,-0.012714558,,0.001663202,-0.013452915,-0.016042781,-0.003910951,,0.006365372,,-0.008287293,,,,0.004756399,-0.017345400,,-0.056713069,-0.003353096,,,0.002742388,0.002836879,-0.014705882,-0.007497858,0.000503525,,,,,-0.005074302,,-0.017907624,-0.005074302,,-0.017907624
8/26/2016,0.003644094,-0.001508296,0.003644094,,0.042857143,,0.014531524,-0.000757002,0.010472771,,0.007561437,0.027466938,-0.003231018,,0.007898208,-0.000642536,-0.005173901,,-0.018447616,-0.002626970,0.007556675,0.004205046,0.005070426,,,,-0.002959831,,,,0.000000000,0.001063264,0.007681756,,0.011590470,,-0.002698215,-0.002727273,-0.006987578,0.000906071,,-0.006325111,,-0.022284123,,,,-0.021442472,0.007674597,,0.013112508,0.008651656,,,0.009568593,0.000707214,-0.007462687,0.011007986,-0.002516356,,,,,0.003642987,,0.008637065,0.003642987,,0.008637065
8/30/2016,0.011195159,0.000377644,0.011195159,,-0.063926941,,0.003116894,0.000000000,0.010364229,,-0.037523452,-0.031435644,0.003241491,,-0.003134526,0.000857265,-0.007223346,,0.006028369,0.004389816,0.011785714,-0.000997009,-0.020179387,,,,-0.008905852,,,,0.009787928,-0.026553372,0.029403757,,-0.025461489,,-0.004578564,-0.012762078,-0.004691165,-0.025347013,,0.002227880,,-0.002849003,,,,0.001707360,0.000761615,,0.025252028,-0.009292419,,,0.000677822,0.010600707,-0.024436090,-0.000640478,-0.004540868,,,,,0.000362976,,-0.006659500,0.000362976,,-0.006659500
8/31/2016,-0.001196888,-0.000755002,-0.001196888,,-0.060975610,,0.003721508,0.004545455,0.002051583,,-0.006822612,0.001788909,-0.000807754,,-0.026730037,0.017130621,-0.008440047,,-0.014099401,-0.004370629,-0.003529827,-0.003992016,0.004004580,,,,-0.004706889,,,,-0.007269790,-0.004909984,0.001851362,,-0.015676029,,0.000000000,0.003693444,0.005498822,-0.007430341,,0.003493172,,-0.028571429,,,,-0.003693160,-0.006088280,,-0.026478752,0.003367085,,,-0.007442874,-0.018881119,0.029672447,0.000427259,-0.001520527,,,,,0.010159652,,-0.008620514,0.010159652,,-0.008620514
9/1/2016,-0.012282804,0.000000000,-0.012282804,,0.048051948,,0.010511109,0.015837104,-0.000292483,,-0.011776251,-0.009438776,0.000000000,,0.011309023,0.006526316,0.015849721,,-0.000715052,-0.000877963,-0.010981226,-0.002004008,-0.001139602,,,,-0.015477214,,,,0.026037429,0.025219298,0.003959873,,0.011280690,,0.004390550,0.025758970,0.010156250,0.000000000,,-0.003481013,,-0.017647059,,,,-0.002566152,-0.003828484,,-0.021819433,0.001677893,,,-0.001363716,-0.005702067,0.038547904,0.007473842,-0.007614213,,,,,0.007902299,,-0.002899547,0.007902299,,-0.002899547
9/2/2016,0.005156203,0.000000000,0.005156203,,0.045848823,,0.007345329,-0.008908686,-0.017554125,,0.013902681,0.006953387,0.010509297,,0.022896137,0.005229032,0.031204854,,-0.002504472,0.006151142,0.003939828,0.002811245,0.022247593,,,,0.030131004,,,,0.019032514,-0.005347594,0.001051801,,0.026902887,,0.012281432,0.018834081,0.016241299,0.033998752,,-0.007939028,,-0.017964072,,,,-0.006861237,-0.001537279,,0.008727778,0.026321968,,,0.012286694,0.022939068,-0.009369369,0.012081390,0.007672634,,,,,0.010334996,,0.013565802,0.010334996,,0.013565802
9/5/2016,0.000301750,0.000000000,0.000301750,,-0.035545024,,0.029768313,0.000000000,-0.033353186,,-0.002938296,-0.030690537,-0.006933333,,0.002603972,-0.019766958,0.077612777,,0.004304161,-0.001746725,0.004994649,-0.002803364,-0.000558036,,,,0.002543451,,,,-0.003112840,-0.011827957,-0.027318098,,0.007028754,,-0.009664816,0.000880282,-0.003044140,-0.000603318,,-0.021766965,,-0.018292683,,,,-0.003742062,0.024634334,,-0.016985574,-0.010491824,,,0.001349004,0.024526980,-0.021462350,0.009424084,0.009644670,,,,,-0.003880071,,0.011473097,-0.003880071,,0.011473097
9/6/2016,-0.003921569,0.003022289,-0.003921569,,0.013513514,,-0.010027428,-0.005243446,-0.017252002,,0.004911591,0.017414248,0.003759398,,-0.010903859,-0.014646572,0.019500780,,0.011071429,-0.006124234,-0.001774938,-0.005622490,0.003350086,,,,0.000000000,,,,-0.011709602,0.017410229,-0.002430462,,-0.020304569,,-0.023878738,0.005277045,0.000763359,-0.011469967,,0.007526178,,-0.006211180,,,,-0.027159577,0.004507889,,0.007171199,-0.005419469,,,-0.012121212,0.012311902,0.034572491,-0.005809129,-0.004022122,,,,,-0.013810198,,-0.013232417,-0.013810198,,-0.013232417
9/7/2016,-0.003028468,-0.001506591,-0.003028468,,0.023030303,,0.007152703,-0.001506024,0.008777429,,0.003910068,0.007780083,0.003745318,,0.006298667,-0.010340371,-0.076766131,,-0.018014836,0.007922535,0.005334282,0.004846527,0.003895384,,,,-0.005496829,,,,-0.003949447,-0.020320856,0.004331348,,0.045336788,,0.007657945,0.002624672,0.006102212,0.004885496,,-0.005196492,,0.025000000,,,,-0.032076261,0.018698579,,0.004209837,0.008528676,,,-0.001363716,-0.006081081,-0.030542580,0.002086811,0.010600707,,,,,-0.003949731,,0.004789349,-0.003949731,,0.004789349
9/8/2016,-0.006075334,-0.000377216,-0.006075334,,-0.004739336,,0.002955155,0.003770739,-0.003729024,,0.015579357,-0.026762738,-0.001865672,,-0.006259243,-0.012189813,-0.001104972,,0.006474820,0.007860262,0.002476123,0.011856913,0.000000000,,,,0.006802721,,,,0.011102300,0.011462882,-0.019676550,,0.002478315,,0.050876082,0.016579407,0.000758150,0.009723488,,0.002285341,,0.036585366,,,,-0.003988930,0.014684288,,0.033526631,-0.017148254,,,0.002047782,0.013596193,0.009636768,-0.018950437,-0.001498501,,,,,0.006849315,,-0.004766520,0.006849315,,-0.004766520
9/9/2016,-0.010391198,-0.000377358,-0.010391198,,-0.026190476,,-0.002355801,-0.014274981,-0.037429819,,-0.028763183,-0.005023797,-0.010413885,,-0.008399619,0.013882768,-0.003595133,,-0.005003574,-0.012131716,-0.010585745,-0.010724926,-0.024944586,,,,-0.012668919,,,,-0.018039216,-0.019967620,-0.001924663,,-0.028430161,,-0.017677782,-0.004291845,0.001515152,-0.020463437,,-0.028664495,,-0.020588235,,,,0.008010112,-0.006512301,,0.006860287,-0.039196943,,,-0.014985993,0.006036217,-0.024229075,-0.010825727,-0.037018509,,,,,-0.017543860,,-0.021073763,-0.017543860,,-0.021073763
9/12/2016,-0.021000618,0.000755002,-0.021000618,,-0.017114914,,0.009459064,-0.015243902,0.007777058,,-0.005923001,-0.031357959,-0.004047491,,-0.013233379,0.010649859,0.002775465,,0.000359195,-0.007017544,-0.020328103,-0.011041959,-0.008527579,,,,-0.008554320,,,,-0.013578275,-0.011563877,0.003030303,,-0.017811705,,-0.010224949,0.007758621,-0.006807867,-0.016589862,,-0.009389671,,-0.039039039,,,,-0.003362067,-0.040786599,,0.007435333,-0.009701274,,,-0.011064612,0.003333333,-0.011286682,0.008369099,0.004675325,,,,,-0.022230321,,-0.017612182,-0.022230321,,-0.017612182
9/13/2016,0.000000000,0.000000000,0.000000000,,-0.043532338,,0.004685214,-0.027089783,-0.005466238,,-0.021350546,0.031824417,-0.011920889,,-0.037018226,0.012043011,0.037918627,,-0.008976661,0.002650177,0.001092100,0.006902152,-0.001720185,,,,-0.014236411,,,,-0.002429150,-0.002785515,-0.005767646,,-0.033678756,,-0.010743802,0.014542344,-0.009900990,0.002811621,,-0.020988490,,-0.037500000,,,,-0.035878652,-0.019741838,,-0.036591090,0.006782129,,,0.000000000,-0.002657807,-0.000761035,0.000212811,-0.004653568,,,,,0.004472605,,-0.010956685,0.004472605,,-0.010956685
9/14/2016,0.009779180,-0.000377216,0.009779180,,-0.005201560,,-0.008742971,-0.009546539,0.011315875,,0.005580923,0.018080298,-0.004112970,,-0.025626020,0.009562261,0.012266667,,-0.008695652,0.000000000,-0.005090909,-0.001209677,-0.003446298,,,,0.002188184,,,,0.017045455,-0.023463687,0.004419890,,0.009383378,,0.007101086,-0.026138280,0.007692308,0.009345794,,-0.007607192,,0.006493506,,,,-0.022582470,-0.000774593,,0.004468335,-0.000998153,,,-0.001399000,0.014656895,-0.019040366,-0.006808511,0.005714286,,,,,0.003710575,,-0.008055873,0.003710575,,-0.008055873
9/15/2016,0.011871290,0.001886792,0.011871290,,-0.011764706,,0.003526680,-0.006425703,0.005115090,,0.005045409,-0.006529120,0.004955947,,0.015437575,0.000631446,0.013698630,,-0.000730994,0.003524229,0.012792398,0.001816714,0.010374648,,,,-0.005676856,,,,0.012769354,0.013729977,0.033828383,,0.014608234,,0.003732891,-0.001731602,0.003053435,0.012037037,,-0.005226481,,0.016129032,,,,-0.000325608,-0.000775194,,-0.015253388,0.011238911,,,0.004901561,-0.025607354,-0.002717391,-0.001499572,0.074896694,,,,,0.005545287,,0.002031157,0.005545287,,0.002031157
9/16/2016,-0.015128126,-0.000376648,-0.015128126,,-0.015873016,,-0.008202250,-0.005658852,-0.034987277,,-0.010040161,-0.014195584,0.006575342,,0.019143979,0.010938157,-0.032484407,,-0.003657644,0.005267779,0.011187297,0.005440258,-0.001140902,,,,-0.010540184,,,,-0.004728132,-0.013544018,0.038308061,,-0.011780105,,-0.009504132,-0.013876843,0.008371385,-0.008844160,,0.004203152,,-0.003174603,,,,0.013997460,0.020946470,,0.029365583,0.002716622,,,0.002788254,0.000673854,-0.006228104,-0.002360009,0.016818837,,,,,-0.015073529,,-0.015704571,-0.015073529,,-0.015704571
9/19/2016,0.006269592,0.000376790,0.006269592,,0.055107527,,0.007086700,0.007317073,-0.001318392,,0.005070994,0.011200000,0.025313010,,0.028728261,0.025801082,-0.051302713,,-0.004405286,0.002620087,0.005353319,0.002004008,0.015419772,,,,0.010208611,,,,0.014251781,0.013729977,0.057135537,,0.017218543,,0.008135169,0.017590150,0.000000000,0.015384615,,0.003487967,,0.006369427,,,,0.005457576,-0.002279635,,-0.015674321,0.007389261,,,0.004864090,-0.003367003,0.025068547,0.004301075,0.016068053,,,,,0.015304218,,0.006691300,0.015304218,,0.006691300
9/20/2016,0.019314642,0.001506591,0.019314642,,-0.054777070,,-0.005281001,0.012106538,-0.014191419,,-0.011099899,0.034018987,-0.020971595,,-0.020407843,-0.000202840,-0.026047565,,-0.003318584,0.003484321,-0.006744764,0.007000000,0.008998882,,,,-0.001318102,,,,0.005464481,-0.003386005,-0.011148812,,0.018880208,,-0.000206911,-0.007778738,-0.012830189,-0.012727273,,0.012165450,,0.003164557,,,,0.001276964,0.004569688,,-0.015606997,-0.005623527,,,0.002074689,-0.036486486,-0.005349637,-0.008351178,-0.000930233,,,,,-0.004779412,,-0.002045693,-0.004779412,,-0.002045693
9/21/2016,0.007029340,-0.000752162,0.007029340,,-0.002695418,,-0.001174506,0.000000000,-0.005691329,,0.008673469,0.027799031,0.032266811,,0.019736602,0.003043214,-0.084302326,,0.003699593,0.002604167,0.005003574,0.000000000,-0.012263108,,,,-0.002639683,,,,0.007763975,0.008493771,0.002450980,,0.010862620,,0.023592715,0.002613240,0.006116208,0.009821977,,-0.010302198,,-0.003154574,,,,0.001594402,-0.001516300,,-0.005175678,-0.015736471,,,-0.004830524,0.017531557,-0.001152516,-0.002159361,0.013035382,,,,,0.011821204,,0.002562358,0.011821204,,0.002562358
9/22/2016,0.010925645,0.001129093,0.010925645,,0.067567568,,-0.002956710,0.020733652,-0.001346801,,0.009610521,0.013647643,0.007354873,,0.006452489,-0.015978964,-0.054920635,,-0.004423148,0.001731602,0.004978663,0.004965243,0.010722356,,,,0.008381120,,,,0.005392912,0.008983717,0.001955990,,0.009481669,,-0.000606551,0.010425717,0.015957447,0.017933131,,0.018043026,,0.000000000,,,,0.018147315,0.009870919,,-0.031218375,-0.008243810,,,0.009014857,-0.035148174,-0.000384615,0.001514824,0.000919118,,,,,0.005476451,,0.011751693,0.005476451,,0.011751693
9/23/2016,-0.016211348,0.000000000,-0.016211348,,0.049367089,,0.001779287,-0.003125000,0.014834794,,-0.013026052,-0.015422277,-0.001564537,,-0.010150114,-0.016032888,-0.030567686,,-0.006664198,-0.001728608,-0.004246285,0.000000000,-0.002791739,,,,-0.005249344,,,,-0.011494253,0.022815804,0.015129331,,-0.003757044,,-0.002427676,-0.011177988,0.011219147,-0.003881756,,-0.002385821,,0.012658228,,,,-0.002188949,0.005263158,,0.000670928,-0.008060482,,,0.000686892,0.045000000,0.009234321,-0.011235955,0.002754821,,,,,-0.005083515,,0.000000000,-0.005083515,,0.000000000
9/26/2016,-0.015563015,-1.000000000,-0.015563015,,0.001206273,,-0.010057911,-0.019592476,0.025581395,,-0.026395939,0.027598210,-0.038913554,,-0.010793814,-0.003551285,0.013860014,,0.002236303,-0.006060606,-0.017768301,-0.007905138,-0.007838752,,,,-0.008795075,,,,-0.008527132,-0.040261153,0.007692308,,-0.011942175,,-0.016426688,-0.008695652,-0.021449704,-0.018285372,,-0.013324223,,-0.015625000,,,,0.009714788,-0.035153328,,-0.040927467,-0.021330554,,,0.001374019,0.005468216,-0.029355700,-0.019667832,-0.009157509,,,,,-0.022992701,,-0.019697130,-0.022992701,,-0.019697130
9/27/2016,0.000309981,,0.000309981,,-0.026506024,,-0.008957112,0.002398082,-0.009070295,,-0.017205422,-0.033873699,-0.001086957,,-0.030004338,0.014675052,-0.044771018,,0.030494608,-0.002613240,-0.003256151,-0.004382470,0.007336349,,,,-0.007985803,,,,-0.003909304,0.011337868,0.001908397,,-0.015267176,,-0.015051546,-0.018421053,-0.003023432,-0.020152672,,0.011426593,,-0.006349206,,,,0.010552365,0.008527132,,0.027633240,0.002335207,,,0.001372134,0.074099252,-0.000785546,-0.000445831,0.010166359,,,,,-0.007471050,,-0.019577527,-0.007471050,,-0.019577527
