,date,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity.1,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity.1,8179618Q LN Equity.1,CPI LN Equity.1,FTSE ALL SHARES,,
1543,3/4/2005,1128.102,,1128.102,874.5,6269.882,,99.546,724.171,276.803,,186.809,194.464,295,,1856.223,588.87,376.9,177.497,,283,279.772,205,528,,,,209.653,,311.75,210.165,648.542,777.5,,165.179,320,,291,269.524,199.215,79.79,,655.843,,70.5,155,,496.25,411.659,130.25,,667.78,1187.61,,,606.083,,860,236.701,218.75,448,,,,132.175,273.25,235.821,132.175,273.25,235.821,2527.25,,
1544,3/7/2005,1128.102,,1128.102,877.5,6343.357,,99.251,737.428,276.25,,183.827,193.821,294.75,,1833.769,542.984,372.643,177.233,,283.2,279.337,204,525.8,,,,208.763,,311,216.003,645.782,775.5,,164.149,321,,286,269.714,202.454,79.79,,661.457,,69.25,155,,505,406.884,132.5,,667.78,1174.414,,,605.5,,856,234.133,216,450,,,,132.855,276.5,235.191,132.855,276.5,235.191,2522.94,,
1545,3/8/2005,1128.102,,1128.102,881.5,6352.542,,98.439,728.728,280.67,,184.098,204.107,292,,1802.333,529.327,379.192,177.233,,283,277.377,204,521.125,,,,206.76,,311.25,216.003,642.102,777,,164.355,320,,282.25,269.524,198.405,81.08,,658.815,,69,152.5,,489,392.561,132.25,,667.78,1165.177,,,606.375,,850,232.849,218.25,450,,,,131.665,281,234.403,131.665,281,234.403,2514.73,,
1546,3/9/2005,1128.102,,1128.102,874,6435.201,,100.063,719.614,282.328,,184.369,212.143,291.25,,1838.26,531.512,379.847,176.969,,279.9,279.772,203.25,517,,,,208.318,,316.75,210.165,649.922,742.5,,166.415,321,,285,280,196.178,81.4,,652.541,,69.25,155,,493,394.948,133,,667.78,1165.837,,,603.167,,842,234.133,217.75,445,,,,132.6,279,234.088,132.6,279,234.088,2508.12,,
1547,3/10/2005,1123.665,,1123.665,875,6306.62,,103.46,708.842,281.775,,185.454,206.679,292,,1814.308,529.327,379.192,178.026,,281.6,275.2,202.75,509.3,,,,210.766,,311,201.408,644.862,736.5,,163.531,319.5,,284.5,276.571,197.393,80.76,,644.285,,69.75,152.5,,485.75,405.028,134.5,,667.78,1182.331,,,623.875,,830,236.701,222.5,447.25,,,,131.75,273.25,232.513,131.75,273.25,232.513,2492.84,,
1548,3/11/2005,1112.572,,1112.572,876.5,6257.636,,100.433,701.8,288.682,,188.165,207.643,292.25,,1799.339,538.614,379.52,181.723,,281.8,274.329,204.5,508.75,,,,208.318,,311.25,198.489,649.002,749.5,,167.238,322,,283.5,279.238,198.202,81.4,,645.936,,69.5,150,,471.75,405.558,136,,667.78,1273.381,,,618.625,,832,236.487,222.75,447,,,,132.77,279.25,232.04,132.77,279.25,232.04,2502.83,,
1549,3/14/2005,1113.682,,1113.682,877,6202.53,,100.137,701.8,288.958,,185.725,209.893,293.5,,1779.878,521.133,377.883,187.006,,280,275.2,203.75,513.15,,,,205.647,,310.25,201.408,641.642,746.5,,163.119,326.75,,281.5,276.762,195.975,82.37,,640.322,,69.75,150,,470,405.293,136.25,,667.78,1266.124,,,619.5,,826,236.701,219,447,,,,131.41,275.5,232.513,131.41,275.5,232.513,2499.36,,
1550,3/15/2005,1120.892,,1120.892,878,6227.021,,102.648,700.142,286.195,,185.996,210.857,294.25,,1767.903,522.226,371.988,185.421,,281.5,274.329,203.5,517,,,,206.537,,314.75,198.489,643.942,758,,162.295,332,,286.5,280,197.19,82.04,,646.927,,70,147.5,,472.5,399.988,138.5,,667.78,1263.485,,,618.042,,832.5,238.413,213,454,,,,130.56,272.25,235.348,130.56,272.25,235.348,2510.1,,
1551,3/16/2005,1101.48,,1101.48,875.5,6227.021,,103.091,679.014,284.538,,187.352,207.964,290.5,,1751.436,518.675,369.696,185.949,,278.6,269.975,199.75,516.175,,,,202.086,,310.25,204.327,638.883,792,,155.293,324,,286,275.048,195.975,83.97,,640.983,,68.25,147.5,,482.5,399.988,138,,667.78,1255.567,,,624.458,,825.5,237.129,212,459,,,,129.625,266.5,232.828,129.625,266.5,232.828,2481.4,,
1552,3/17/2005,1086.505,,1086.505,873,6367.849,,101.614,667.414,283.985,,188.707,207.321,295.5,,1724.491,513.485,370.679,179.874,,276.5,273.023,199.25,524.7,,,,204.312,,309.75,198.489,629.683,767.5,,159,318.75,,280,270.857,195.975,83.33,,638.341,,67.25,147.5,,488.5,400.253,137,,667.78,1259.526,,,625.042,,827.5,240.125,206.5,458,,,,131.58,268.75,231.725,131.58,268.75,231.725,2474.37,,
1553,3/18/2005,1100.371,,1100.371,870.5,6422.955,,101.91,667.828,286.748,,190.334,206.036,300,,1725.988,512.666,372.971,181.988,,277.5,276.506,201,525.25,,,,200.751,,313,192.651,629.683,773,,155.911,325,,282,271.238,195.975,83.01,,634.048,,67.5,147.5,,483.25,396.009,138,,667.78,1255.567,,,635.833,,827,241.409,201.75,459.25,,,,130.645,267.75,233.773,130.645,267.75,233.773,2476.21,,
1554,3/21/2005,1095.934,,1095.934,874.5,6373.972,,102.353,672.8,283.433,,189.25,204.75,300.75,,1696.049,512.393,372.316,180.667,,278.6,278.901,200.25,521.675,,,,198.303,,314.75,192.651,629.683,781,,152.409,331.25,,280.5,270.476,195.975,81.24,,637.35,,67.5,145,,475,402.906,138,,667.78,1250.949,,,637.583,,820,239.055,200.25,462,,,,129.71,264.25,233.773,129.71,264.25,233.773,2480.52,,
1555,3/22/2005,1101.48,,1101.48,878,6233.144,,103.017,672.8,284.814,,185.996,206.679,298.75,,1705.031,511.3,368.386,181.723,,275.2,283.038,199.25,525.525,,,,201.196,,311,183.894,626.924,786,,158.176,326,,275,273.333,198.81,82.04,,637.35,,67.25,145,,477,401.845,136.5,,667.78,1243.031,,,637,,823.5,239.697,201.75,462,,,,126.31,266.5,237.869,126.31,266.5,237.869,2480.12,,
1556,3/23/2005,1102.589,,1102.589,875,6129.055,,102.057,657.885,280.394,,185.183,201.857,294.25,,1752.933,501.741,360.527,174.328,,272.7,276.942,196,518.65,,,,199.86,,306,175.137,631.523,780,,154.263,314,,267.25,267.048,196.785,82.04,,631.736,,65.25,145,,464,387.256,134.75,,667.78,1227.197,,,627.083,,815.5,234.775,198.25,465.25,,,,122.825,266,235.663,122.825,266,235.663,2462.79,,
1557,3/24/2005,1101.48,,1101.48,878.5,5975.981,,102.574,662.028,277.632,,190.605,196.393,293.75,,1766.406,517.856,358.89,175.384,,274.5,281.514,197.5,528,,,,200.528,,307.25,183.894,631.983,779.5,,156.323,320,,272.5,266.286,197.19,82.69,,632.397,,65.5,145,,469,388.052,135,,667.78,1224.558,,,630.583,,810,232.421,194.5,470,,,,123.93,267.5,235.033,123.93,267.5,235.033,2470.58,,
1558,3/29/2005,1099.262,,1099.262,882,6006.596,,103.387,668.243,277.355,,189.792,197.357,295.5,,1740.958,494.093,356.925,176.177,,274.4,274.547,197,526.35,,,,204.757,,308,183.894,622.324,779,,153.027,319,,270,262.095,200.429,83.65,,635.039,,64.5,140,,463.25,394.418,135.5,,667.78,1225.217,,,641.083,,833,233.277,195.5,479,,,,121.55,264.5,236.451,121.55,264.5,236.451,2467.63,,
1559,3/30/2005,1094.825,,1094.825,879,6012.719,,103.756,664.928,280.947,,190.334,191.893,290.75,,1714.012,494.639,356.598,177.497,,273.2,273.458,197,526.075,,,,207.205,,301.5,180.975,630.143,769.5,,153.027,311.25,,269,262.095,198.202,81.4,,636.029,,64,132.5,,463,394.948,134,,667.78,1223.898,,,615.417,,821,224.93,194,461.5,,,,119.68,263.25,234.876,119.68,263.25,234.876,2457.62,,
1560,3/31/2005,1097.043,,1097.043,883,6024.965,,103.165,666.171,266.858,,195.214,194.786,288.75,,1740.958,495.732,360.855,181.723,,274.4,272.152,201,536.8,,,,205.424,,303,180.975,617.724,755.5,,151.585,321,,274.5,261.714,197.798,81.4,,636.359,,64.25,140,,471,395.479,133,,667.78,1229.176,,,620.083,,810.5,225.358,196,460.5,,,,120.19,264,236.924,120.19,264,236.924,2457.73,,
1561,4/1/2005,1092.606,,1092.606,892,6055.579,,103.534,670.314,272.107,,192.503,198,289,,1767.903,504.745,365.439,185.685,,276.4,276.724,200,539,,,,202.976,,307,183.894,619.104,763.5,,152.203,322,,284.75,262.476,201.239,81.72,,633.057,,62.75,142.5,,471,400.784,134,,667.78,1242.372,,,622.417,,827.5,226.856,197.5,460,,,,121.465,265,238.499,121.465,265,238.499,2468.46,,
1562,4/4/2005,1087.06,,1087.06,887.5,6049.456,,103.46,669.485,268.515,,194.943,196.714,286.25,,1766.406,497.098,362.82,180.139,,271.5,273.24,200.5,537.625,,,,206.982,,309.5,180.975,612.665,756,,145.407,319.5,,282.75,260.381,197.595,81.72,,634.378,,63.5,142.5,,464.75,401.049,134,,678.683,1245.671,,,617.75,,828,226.214,194,459.5,,,,121.21,261,237.869,121.21,261,237.869,2458.69,,
1563,4/5/2005,1084.841,,1084.841,896,6006.596,,104.79,670.728,270.173,,196.299,195.429,285.5,,1754.43,497.644,370.351,176.705,,275.2,267.797,198.25,546.425,,,,211.211,,307.5,180.975,624.624,757,,164.149,318.5,,283.5,261.333,195.975,82.04,,635.699,,63,145,,457.75,398.927,136.25,,678.683,1243.691,,,609.583,,818,222.148,195,479.5,,,,123.25,262,240.862,123.25,262,240.862,2479.16,,
1564,4/6/2005,1090.388,,1090.388,871.5,6049.456,,105.085,679.428,269.62,,202.806,197.679,285.5,,1760.418,503.653,365.767,181.723,,277.3,271.934,200.75,546.7,,,,210.098,,310,180.975,633.823,749.5,,166.415,325,,283.25,264,197.798,83.01,,628.764,,62.25,142.5,,460.5,406.354,138.5,,678.683,1244.351,,,615.417,,811.5,226.856,196,477.75,,,,125.885,267.5,238.499,125.885,267.5,238.499,2483.84,,
